序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-03-20,134.000,2309.48,90.15,-3.54%,48.64%,2.425,7.07%,9.15
2,2026-03-19,135.518,999.62,93.10,-3.84%,45.56%,2.425,3.03%,9.45
3,2026-03-18,138.467,1140.42,96.45,-4.43%,43.56%,2.425,3.43%,9.79
4,2026-03-17,135.998,1645.40,94.58,-3.93%,43.79%,2.425,4.94%,9.60
5,2026-03-16,138.300,2287.73,97.64,-4.39%,41.65%,2.425,6.88%,9.91
6,2026-03-13,138.356,1279.90,97.54,-4.39%,41.85%,2.425,3.79%,9.90
7,2026-03-12,139.550,1500.12,97.44,-4.62%,43.22%,2.425,4.41%,9.89
8,2026-03-11,140.852,782.63,99.11,-4.86%,42.11%,2.425,2.29%,10.06
9,2026-03-10,141.516,1410.88,99.90,-4.99%,41.66%,2.425,4.12%,10.14
10,2026-03-09,140.083,2025.87,97.64,-4.71%,43.48%,2.425,6.00%,9.91
11,2026-03-06,140.360,875.42,98.62,-4.75%,42.32%,2.425,2.58%,10.01
12,2026-03-05,139.112,1144.94,95.37,-4.51%,45.87%,2.425,3.38%,9.68
13,2026-03-04,138.398,2481.91,93.79,-4.37%,47.56%,2.425,7.39%,9.52
14,2026-03-03,138.684,1672.67,93.60,-4.42%,48.17%,2.425,4.95%,9.50
15,2026-03-02,140.385,2347.87,96.65,-4.74%,45.25%,2.425,6.87%,9.81
16,2026-02-27,142.000,1731.10,101.08,-5.04%,40.48%,2.425,5.05%,10.26
17,2026-02-26,141.500,1373.03,100.79,-4.94%,40.39%,2.425,3.99%,10.23
18,2026-02-25,142.700,1353.71,100.59,-5.16%,41.86%,2.425,3.90%,10.21
19,2026-02-24,143.090,1816.81,100.79,-5.23%,41.97%,2.425,5.26%,10.23
20,2026-02-13,141.227,1222.90,98.52,-4.84%,43.35%,2.425,3.57%,10.00
21,2026-02-12,141.709,2037.42,99.02,-4.93%,43.12%,2.425,5.93%,10.05
22,2026-02-11,142.111,2120.24,99.90,-5.00%,42.25%,2.425,6.15%,10.14
23,2026-02-10,141.318,1662.34,99.90,-4.85%,41.46%,2.425,4.84%,10.14
24,2026-02-09,142.168,2454.26,100.49,-5.00%,41.47%,2.425,7.13%,10.20
25,2026-02-06,140.441,1807.87,98.82,-4.67%,42.12%,2.425,5.30%,10.03
26,2026-02-05,139.700,2465.00,98.82,-4.53%,41.37%,2.425,7.29%,10.03
27,2026-02-04,140.400,4082.06,100.30,-4.65%,39.99%,2.425,12.05%,10.18
28,2026-02-03,140.358,7530.40,99.80,-4.64%,40.64%,2.425,22.19%,10.13
29,2026-02-02,136.562,3478.77,96.36,-3.92%,41.73%,2.425,10.40%,9.78
30,2026-01-30,140.042,2632.26,96.95,-4.57%,44.45%,2.425,7.73%,9.84
