序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-01-21,128.708,9831.25,71.71,-7.80%,79.50%,49.996,1.54%,15.94
2,2026-01-20,127.445,12965.21,72.74,-7.35%,75.21%,49.996,2.03%,16.17
3,2026-01-19,127.097,8756.66,71.39,-7.22%,78.03%,49.996,1.38%,15.87
4,2026-01-16,125.801,9279.42,70.45,-6.73%,78.58%,49.996,1.47%,15.66
5,2026-01-15,126.000,10349.70,70.58,-6.79%,78.52%,49.996,1.64%,15.69
6,2026-01-14,125.800,11841.46,70.63,-6.71%,78.12%,49.996,1.88%,15.70
7,2026-01-13,125.800,14554.57,70.94,-6.71%,77.33%,49.996,2.32%,15.77
8,2026-01-12,125.500,11965.26,71.17,-6.59%,76.35%,49.996,1.90%,15.82
9,2026-01-09,125.525,12130.86,71.48,-6.57%,75.61%,49.996,1.95%,15.89
10,2026-01-08,124.004,6719.69,71.39,-6.02%,73.70%,49.996,1.08%,15.87
11,2026-01-07,124.000,14128.17,71.30,-6.01%,73.91%,49.996,2.28%,15.85
12,2026-01-06,123.200,15309.87,71.21,-5.71%,73.01%,49.996,2.49%,15.83
13,2026-01-05,122.760,16057.17,72.43,-5.55%,69.50%,49.996,2.61%,16.10
14,2025-12-31,121.250,10879.66,73.64,-4.96%,64.65%,49.996,1.78%,16.37
15,2025-12-30,122.399,7179.28,72.70,-5.37%,68.37%,49.996,1.17%,16.16
16,2025-12-29,122.816,7681.27,72.29,-5.52%,69.89%,49.996,1.25%,16.07
17,2025-12-26,122.643,5603.08,72.20,-5.43%,69.87%,49.996,0.91%,16.05
18,2025-12-25,122.446,6805.31,71.57,-5.36%,71.09%,49.996,1.11%,15.91
19,2025-12-24,122.300,4192.36,71.17,-5.30%,71.85%,49.996,0.69%,15.82
20,2025-12-23,121.498,5434.54,70.72,-5.00%,71.81%,49.996,0.90%,15.72
21,2025-12-22,121.710,6353.50,70.85,-5.07%,71.78%,49.996,1.05%,15.75
22,2025-12-19,121.600,8413.87,70.45,-5.01%,72.62%,49.996,1.39%,15.66
23,2025-12-18,121.446,3167.15,69.28,-4.95%,75.31%,49.996,0.52%,15.40
24,2025-12-17,120.927,4013.85,68.56,-4.75%,76.39%,49.996,0.66%,15.24
25,2025-12-16,120.468,3347.71,67.43,-4.58%,78.65%,49.996,0.56%,14.99
26,2025-12-15,120.500,8634.80,67.97,-4.58%,77.28%,49.996,1.43%,15.11
27,2025-12-12,120.440,3745.21,67.79,-4.55%,77.66%,49.996,0.62%,15.07
28,2025-12-11,120.777,5018.80,68.87,-4.66%,75.37%,49.996,0.83%,15.31
29,2025-12-10,121.740,6735.38,68.78,-5.00%,77.00%,49.996,1.11%,15.29
30,2025-12-09,120.620,4999.76,67.30,-4.59%,79.24%,49.996,0.83%,14.96
