序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-05-21,213.692,31206.12,184.54,-190.01%,15.80%,2.865,49.19%,5.37
2,2026-05-20,224.092,22000.92,189.35,-196.98%,18.35%,2.865,34.40%,5.51
3,2026-05-19,229.721,63911.02,199.31,-199.35%,15.26%,2.865,98.40%,5.80
4,2026-05-18,219.632,36422.53,195.53,-189.30%,12.32%,2.865,56.78%,5.69
5,2026-05-15,229.476,40688.21,199.66,-191.31%,14.94%,2.865,60.31%,5.81
6,2026-05-14,239.063,34592.54,198.97,-196.15%,20.15%,2.865,48.77%,5.79
7,2026-05-13,246.953,38381.18,205.84,-199.39%,19.97%,2.865,53.49%,5.99
8,2026-05-12,244.756,45096.20,206.53,-196.12%,18.51%,2.865,63.79%,6.01
9,2026-05-11,246.992,31084.89,205.84,-195.60%,19.99%,2.865,43.69%,5.99
10,2026-05-08,251.009,47848.05,208.59,-192.54%,20.34%,2.865,66.50%,6.07
11,2026-05-07,250.026,44209.01,207.56,-190.24%,20.46%,2.865,60.86%,6.04
12,2026-05-06,254.428,65384.17,203.44,-190.95%,25.07%,2.865,91.31%,5.92
13,2026-04-30,237.339,44797.21,193.81,-171.48%,22.46%,2.865,65.36%,5.64
14,2026-04-29,246.010,83395.49,197.94,-175.04%,24.29%,2.865,118.51%,5.76
15,2026-04-28,233.743,43739.21,200.34,-166.40%,16.67%,2.865,63.05%,5.83
16,2026-04-27,252.863,32355.44,205.50,-175.73%,23.05%,2.865,44.09%,5.98
17,2026-04-24,258.601,63294.42,210.65,-174.26%,22.76%,2.865,83.59%,6.13
18,2026-04-23,268.758,93871.02,215.46,-177.49%,24.73%,2.865,119.44%,6.27
19,2026-04-22,272.815,94841.29,216.84,-177.84%,25.81%,2.865,124.92%,6.31
20,2026-04-21,264.420,148576.69,215.46,-172.72%,22.72%,2.865,196.90%,6.27
21,2026-04-20,257.998,164884.08,215.81,-168.42%,19.55%,2.865,224.02%,6.28
22,2026-04-17,249.974,436318.58,212.72,-160.71%,17.52%,2.865,622.63%,6.19
23,2026-04-16,222.163,115642.48,193.47,-144.27%,14.83%,2.865,184.82%,5.63
24,2026-04-15,203.348,63840.90,190.03,-130.65%,7.01%,2.865,108.17%,5.53
25,2026-04-14,202.836,53426.36,188.66,-129.30%,7.51%,2.865,91.27%,5.49
26,2026-04-13,203.625,267319.19,193.47,-128.87%,5.25%,2.865,456.80%,5.63
27,2026-04-10,186.898,31075.36,179.04,-113.30%,4.39%,2.865,56.93%,5.21
28,2026-04-09,188.748,23459.33,178.35,-113.99%,5.83%,2.865,43.23%,5.19
29,2026-04-08,194.454,32470.78,179.38,-117.59%,8.40%,2.865,59.45%,5.22
30,2026-04-07,180.406,22345.19,171.82,-105.40%,5.00%,2.865,42.76%,5.00
