序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-04-21,129.765,3071.75,79.61,-3.83%,62.99%,7.998,2.96%,8.24
2,2026-04-20,129.938,3556.82,79.71,-3.88%,63.01%,7.998,3.42%,8.25
3,2026-04-17,130.018,4361.33,79.81,-3.90%,62.92%,7.998,4.20%,8.26
4,2026-04-16,129.856,4607.49,81.35,-3.84%,59.62%,7.998,4.46%,8.42
5,2026-04-15,128.794,4447.97,80.29,-3.50%,60.41%,7.998,4.31%,8.31
6,2026-04-14,128.632,4059.87,80.48,-3.44%,59.82%,7.998,3.96%,8.33
7,2026-04-13,128.379,4366.79,80.97,-3.36%,58.56%,7.998,4.25%,8.38
8,2026-04-10,128.918,4160.85,81.84,-3.52%,57.53%,7.998,4.01%,8.47
9,2026-04-09,129.191,5865.79,80.87,-3.60%,59.75%,7.998,5.67%,8.37
10,2026-04-08,130.475,6292.26,83.19,-4.00%,56.84%,7.998,6.06%,8.61
11,2026-04-07,127.319,4638.74,80.48,-2.99%,58.19%,7.998,4.55%,8.33
12,2026-04-03,126.539,3915.51,79.42,-2.73%,59.33%,7.998,3.87%,8.22
13,2026-04-02,126.296,5520.17,80.77,-2.65%,56.36%,7.998,5.48%,8.36
14,2026-04-01,127.483,6175.77,82.13,-3.03%,55.23%,7.998,6.09%,8.50
15,2026-03-31,124.970,7112.47,81.35,-2.21%,53.62%,7.998,7.06%,8.42
16,2026-03-30,125.464,7668.78,82.13,-2.37%,52.77%,7.998,7.64%,8.50
17,2026-03-27,126.396,4213.89,81.45,-2.66%,55.18%,7.998,4.18%,8.43
18,2026-03-26,125.508,4551.00,80.77,-2.37%,55.38%,7.998,4.52%,8.36
19,2026-03-25,126.885,6010.24,81.45,-2.81%,55.78%,7.998,5.93%,8.43
20,2026-03-24,125.631,6477.50,79.81,-2.41%,57.42%,7.998,6.52%,8.26
21,2026-03-23,122.732,9652.75,77.87,-1.45%,57.60%,7.998,9.83%,8.06
22,2026-03-20,124.415,4689.64,82.03,-2.00%,51.67%,7.998,4.67%,8.49
23,2026-03-19,125.795,5385.21,83.87,-2.45%,50.00%,7.998,5.32%,8.68
24,2026-03-18,128.250,4184.15,86.76,-3.22%,47.82%,7.998,4.11%,8.98
25,2026-03-17,127.157,4547.07,87.15,-2.87%,45.91%,7.998,4.43%,9.02
26,2026-03-16,129.084,4372.24,88.02,-3.47%,46.65%,7.998,4.25%,9.11
27,2026-03-13,128.955,3588.19,87.63,-3.42%,47.15%,7.998,3.46%,9.07
28,2026-03-12,130.115,3938.17,88.70,-3.77%,46.70%,7.998,3.76%,9.18
29,2026-03-11,131.882,4768.64,89.37,-4.30%,47.57%,7.998,4.52%,9.25
30,2026-03-10,132.085,6260.36,90.05,-4.35%,46.68%,7.998,5.94%,9.32
