序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-04-21,143.574,13015.05,106.15,-6.81%,35.26%,14.006,6.43%,6.56
2,2026-04-20,145.032,18011.68,106.47,-7.09%,36.22%,14.006,8.86%,6.58
3,2026-04-17,143.674,20410.85,105.02,-6.80%,36.81%,14.006,10.18%,6.49
4,2026-04-16,142.709,23678.82,104.21,-6.61%,36.95%,14.006,11.85%,6.44
5,2026-04-15,140.114,17382.58,101.62,-6.07%,37.88%,14.006,8.81%,6.28
6,2026-04-14,141.239,16770.69,103.56,-6.30%,36.38%,14.006,8.50%,6.40
7,2026-04-13,141.704,22364.58,105.50,-6.39%,34.31%,14.006,11.22%,6.52
8,2026-04-10,141.451,18909.89,103.07,-6.32%,37.23%,14.006,9.40%,6.37
9,2026-04-09,143.279,23711.61,104.37,-6.68%,37.28%,14.006,11.81%,6.45
10,2026-04-08,143.980,29394.37,105.99,-6.81%,35.85%,14.006,14.76%,6.55
11,2026-04-07,137.628,12697.59,101.13,-5.52%,36.09%,14.008,6.58%,6.25
12,2026-04-03,136.176,14824.64,99.68,-5.19%,36.62%,14.008,7.75%,6.16
13,2026-04-02,136.391,19157.16,103.24,-5.24%,32.12%,14.008,9.99%,6.38
14,2026-04-01,139.807,31809.24,107.12,-5.94%,30.51%,14.008,16.31%,6.62
15,2026-03-31,136.103,22990.96,106.15,-5.17%,28.22%,14.008,11.85%,6.56
16,2026-03-30,140.037,27748.92,110.68,-5.98%,26.52%,14.008,14.10%,6.84
17,2026-03-27,143.379,28825.55,112.62,-6.63%,27.31%,14.008,14.32%,6.96
18,2026-03-26,142.978,19780.43,112.46,-6.55%,27.14%,14.008,9.80%,6.95
19,2026-03-25,146.708,38352.27,118.45,-7.27%,23.86%,14.008,18.57%,7.32
20,2026-03-24,146.871,72085.20,118.12,-7.29%,24.34%,14.008,35.33%,7.30
21,2026-03-23,143.289,143253.53,116.34,-6.59%,23.16%,14.008,70.48%,7.19
22,2026-03-20,140.967,68293.57,111.17,-6.12%,26.81%,14.008,33.92%,6.87
23,2026-03-19,141.469,27581.46,111.00,-6.21%,27.45%,14.008,13.86%,6.86
24,2026-03-18,145.491,31498.59,114.89,-6.99%,26.64%,14.008,15.56%,7.10
25,2026-03-17,142.723,49118.49,114.24,-6.45%,24.93%,14.008,23.95%,7.06
26,2026-03-16,145.175,30404.12,114.56,-6.92%,26.72%,14.008,14.99%,7.08
27,2026-03-13,148.001,35214.72,120.55,-7.44%,22.77%,14.008,16.76%,7.45
28,2026-03-12,149.902,29920.38,121.85,-7.79%,23.03%,14.008,14.11%,7.53
29,2026-03-11,154.202,49681.95,125.73,-8.55%,22.65%,14.008,22.67%,7.77
30,2026-03-10,156.854,95128.03,128.96,-9.01%,21.63%,14.008,43.55%,7.97
