序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-03-20,105.827,3229.26,27.86,0.46%,279.87%,2.246,13.58%,5.75
2,2026-03-19,105.940,2811.40,28.78,0.16%,268.11%,2.246,11.81%,5.94
3,2026-03-18,106.140,1543.32,29.55,-0.37%,259.14%,2.246,6.48%,6.10
4,2026-03-17,106.093,1869.06,28.97,-0.24%,266.18%,2.246,7.84%,5.98
5,2026-03-16,106.290,2328.09,29.12,-0.75%,265.03%,2.246,9.76%,6.01
6,2026-03-13,106.375,1336.39,28.92,-0.95%,267.77%,2.246,5.60%,5.97
7,2026-03-12,106.317,1835.98,28.78,-0.79%,269.42%,2.246,7.68%,5.94
8,2026-03-11,106.468,2958.50,29.02,-1.16%,266.86%,2.246,12.37%,5.99
9,2026-03-10,106.344,10189.12,29.26,-0.85%,263.40%,2.246,42.65%,6.04
10,2026-03-09,109.469,1692.00,28.78,-8.26%,280.38%,2.246,6.88%,5.94
11,2026-03-06,110.240,838.54,28.92,-9.82%,281.13%,2.246,3.40%,5.97
12,2026-03-05,109.799,747.26,28.20,-8.77%,289.39%,2.246,3.03%,5.82
13,2026-03-04,109.632,1976.17,27.62,-8.34%,296.98%,2.246,8.03%,5.70
14,2026-03-03,109.530,1626.74,27.86,-8.06%,293.17%,2.246,6.59%,5.75
15,2026-03-02,110.300,2100.49,28.63,-9.68%,285.21%,2.246,8.49%,5.91
16,2026-02-27,110.303,689.31,29.80,-9.49%,270.19%,2.246,2.79%,6.15
17,2026-02-26,110.108,1889.59,29.75,-9.02%,270.14%,2.246,7.62%,6.14
18,2026-02-25,110.886,2079.72,30.14,-10.58%,267.96%,2.246,8.35%,6.22
19,2026-02-24,110.730,1109.84,29.99,-10.19%,269.22%,2.246,4.47%,6.19
20,2026-02-13,110.400,1751.32,29.70,-8.87%,271.72%,2.246,7.06%,6.13
21,2026-02-12,110.297,1090.53,29.75,-8.62%,270.77%,2.246,4.41%,6.14
22,2026-02-11,109.850,1163.18,30.38,-7.71%,261.61%,2.246,4.71%,6.27
23,2026-02-10,110.000,1191.15,30.62,-7.95%,259.24%,2.246,4.82%,6.32
24,2026-02-09,109.980,1766.02,30.57,-7.86%,259.74%,2.246,7.15%,6.31
25,2026-02-06,109.495,1751.01,30.14,-6.81%,263.34%,2.246,7.12%,6.22
26,2026-02-05,109.396,1624.15,30.04,-6.59%,264.18%,2.246,6.62%,6.20
27,2026-02-04,109.579,2753.92,30.23,-6.89%,262.45%,2.246,11.22%,6.24
28,2026-02-03,109.215,3046.19,29.85,-6.18%,265.94%,2.246,12.45%,6.16
29,2026-02-02,108.599,7513.60,29.55,-4.99%,267.46%,2.246,30.74%,6.10
30,2026-01-30,110.097,5984.02,30.77,-7.63%,257.86%,2.246,24.08%,6.35
