序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-03-20,133.331,2951.15,97.55,-2.99%,36.69%,7.998,2.73%,6.36
2,2026-03-19,135.775,3647.46,101.84,-3.37%,33.32%,7.998,3.34%,6.64
3,2026-03-18,138.202,3675.94,103.53,-3.75%,33.49%,7.998,3.36%,6.75
4,2026-03-17,135.684,2874.65,102.91,-3.35%,31.84%,7.998,2.63%,6.71
5,2026-03-16,138.384,4567.44,104.76,-3.77%,32.10%,7.998,4.15%,6.83
6,2026-03-13,138.721,3161.77,104.45,-3.82%,32.81%,7.998,2.83%,6.81
7,2026-03-12,139.737,3899.36,105.98,-3.97%,31.85%,7.998,3.46%,6.91
8,2026-03-11,141.937,2565.34,104.76,-4.30%,35.49%,7.998,2.27%,6.83
9,2026-03-10,141.799,4127.12,105.68,-4.27%,34.18%,7.998,3.65%,6.89
10,2026-03-09,140.967,3842.05,104.60,-4.15%,34.77%,7.998,3.43%,6.82
11,2026-03-06,141.598,3561.79,105.98,-4.23%,33.61%,7.998,3.15%,6.91
12,2026-03-05,140.027,3878.24,102.76,-4.00%,36.27%,7.998,3.45%,6.70
13,2026-03-04,139.079,7213.29,101.07,-3.85%,37.60%,7.998,6.49%,6.59
14,2026-03-03,140.796,3130.79,102.30,-4.11%,37.63%,7.998,2.77%,6.67
15,2026-03-02,142.021,3031.67,103.83,-4.29%,36.78%,7.998,2.66%,6.77
16,2026-02-27,142.999,2828.37,105.98,-4.42%,34.93%,7.998,2.48%,6.91
17,2026-02-26,142.581,1491.39,104.29,-4.36%,36.71%,7.998,1.30%,6.80
18,2026-02-25,143.822,2307.29,104.14,-4.54%,38.10%,7.998,1.99%,6.79
19,2026-02-24,144.805,2904.74,105.06,-4.68%,37.83%,7.998,2.51%,6.85
20,2026-02-13,144.616,2716.21,103.99,-4.62%,39.07%,7.998,2.35%,6.78
21,2026-02-12,144.000,2436.85,104.29,-4.53%,38.07%,7.998,2.10%,6.80
22,2026-02-11,146.293,6566.95,107.21,-4.85%,36.46%,7.998,5.64%,6.99
23,2026-02-10,143.692,3574.25,104.76,-4.48%,37.17%,7.998,3.10%,6.83
24,2026-02-09,145.122,2761.40,105.98,-4.68%,36.93%,7.998,2.39%,6.91
25,2026-02-06,142.830,4503.50,104.76,-4.34%,36.35%,7.998,3.94%,6.83
26,2026-02-05,141.585,4604.48,105.37,-4.16%,34.37%,7.998,4.05%,6.87
27,2026-02-04,143.536,7646.19,105.83,-4.44%,35.63%,7.998,6.71%,6.90
28,2026-02-03,141.358,5530.00,103.37,-4.12%,36.74%,7.998,4.93%,6.74
29,2026-02-02,136.882,2800.69,98.93,-3.45%,38.37%,7.998,2.54%,6.45
30,2026-01-30,138.461,3026.23,100.61,-3.69%,37.62%,7.998,2.71%,6.56
