序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-02-13,146.020,10443.25,98.25,-4.63%,48.63%,28.019,2.54%,51.50
2,2026-02-12,146.813,4285.97,96.89,-4.72%,51.52%,28.019,1.04%,50.79
3,2026-02-11,146.185,4532.46,96.87,-4.64%,50.91%,28.019,1.10%,50.78
4,2026-02-10,146.566,9080.84,96.89,-4.69%,51.27%,28.019,2.20%,50.79
5,2026-02-09,146.569,7465.75,97.12,-4.68%,50.92%,28.019,1.82%,50.91
6,2026-02-06,145.120,7516.25,96.85,-4.50%,49.84%,28.019,1.86%,50.77
7,2026-02-05,143.402,8487.92,95.38,-4.28%,50.34%,28.019,2.13%,50.00
8,2026-02-04,143.089,9000.88,96.30,-4.24%,48.59%,28.019,2.24%,50.48
9,2026-02-03,144.144,18612.71,96.55,-4.37%,49.30%,28.019,4.65%,50.61
10,2026-02-02,139.539,14306.70,94.62,-3.79%,47.47%,28.019,3.60%,49.60
11,2026-01-30,145.241,17287.22,98.51,-4.50%,47.43%,28.019,4.25%,51.64
12,2026-01-29,148.462,8835.72,99.14,-4.89%,49.75%,28.019,2.12%,51.97
13,2026-01-28,148.955,13327.39,103.24,-4.94%,44.28%,28.019,3.19%,54.12
14,2026-01-27,150.668,8637.38,105.40,-5.14%,42.95%,28.019,2.06%,55.25
15,2026-01-26,150.891,14554.61,104.64,-5.17%,44.21%,28.019,3.42%,54.85
16,2026-01-23,153.994,17106.41,110.07,-5.52%,39.90%,28.019,3.96%,57.70
17,2026-01-22,153.034,11174.69,106.47,-5.40%,43.74%,28.019,2.61%,55.81
18,2026-01-21,153.908,16723.73,111.66,-5.50%,37.84%,28.019,3.87%,58.53
19,2026-01-20,152.169,11069.38,108.64,-5.30%,40.06%,28.019,2.56%,56.95
20,2026-01-19,153.373,9756.67,107.78,-5.43%,42.30%,28.019,2.27%,56.50
21,2026-01-16,154.250,17131.91,108.36,-5.53%,42.36%,28.019,3.94%,56.80
22,2026-01-15,152.394,8057.56,107.42,-5.31%,41.87%,28.019,1.89%,56.31
23,2026-01-14,152.263,14757.28,105.86,-5.29%,43.84%,28.019,3.43%,55.49
24,2026-01-13,152.322,16726.16,108.53,-5.30%,40.35%,28.019,3.88%,56.89
25,2026-01-12,155.030,15027.13,107.76,-5.60%,43.86%,28.019,3.46%,56.49
26,2026-01-09,151.309,8935.54,105.19,-5.17%,43.85%,28.019,2.12%,55.14
27,2026-01-08,148.937,10461.64,104.81,-4.89%,42.11%,28.019,2.49%,54.94
28,2026-01-07,150.689,22387.54,108.72,-5.09%,38.61%,28.020,5.30%,56.99
29,2026-01-06,150.032,32612.04,108.26,-5.01%,38.58%,28.020,7.79%,56.75
30,2026-01-05,145.046,7506.76,99.29,-4.42%,46.08%,28.020,1.85%,52.05
