序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-05-21,149.531,10337.46,96.91,-5.87%,54.30%,5.823,11.73%,19.44
2,2026-05-20,148.089,2155.47,98.31,-5.61%,50.64%,5.823,2.49%,19.72
3,2026-05-19,149.870,2755.77,100.85,-5.92%,48.61%,5.823,3.18%,20.23
4,2026-05-18,147.746,2219.52,99.15,-5.54%,49.01%,5.823,2.58%,19.89
5,2026-05-15,147.366,5445.30,99.75,-5.46%,47.73%,5.823,6.32%,20.01
6,2026-05-14,149.689,3117.34,99.55,-5.86%,50.36%,5.823,3.56%,19.97
7,2026-05-13,150.378,4679.08,101.89,-5.98%,47.58%,5.823,5.29%,20.44
8,2026-05-12,154.530,2074.61,101.75,-6.67%,51.88%,5.823,2.30%,20.41
9,2026-05-11,157.600,1525.75,103.49,-7.17%,52.29%,5.823,1.66%,20.76
10,2026-05-08,158.020,4538.38,104.79,-7.22%,50.80%,5.823,4.90%,21.02
11,2026-05-07,157.495,3582.16,104.29,-7.13%,51.02%,5.823,3.92%,20.92
12,2026-05-06,155.500,3829.96,103.19,-6.80%,50.69%,5.823,4.24%,20.70
13,2026-04-30,153.700,16590.92,102.14,-6.48%,50.47%,5.823,18.36%,20.49
14,2026-04-29,149.861,2744.19,97.21,-5.83%,54.16%,5.823,3.12%,19.50
15,2026-04-28,150.800,1031.90,95.26,-5.98%,58.30%,5.823,1.17%,19.11
16,2026-04-27,152.200,1154.85,96.96,-6.22%,56.97%,5.823,1.31%,19.45
17,2026-04-24,151.493,1152.78,96.61,-6.08%,56.81%,5.823,1.31%,19.38
18,2026-04-23,152.861,2431.47,100.60,-6.31%,51.95%,5.823,2.72%,20.18
19,2026-04-22,153.780,2223.32,103.84,-6.46%,48.10%,5.823,2.49%,20.83
20,2026-04-21,153.100,1745.22,104.24,-6.34%,46.88%,5.823,1.96%,20.91
21,2026-04-20,153.290,2157.08,104.29,-6.37%,46.99%,5.823,2.41%,20.92
22,2026-04-17,154.000,2959.42,104.09,-6.47%,47.95%,5.823,3.31%,20.88
23,2026-04-16,154.700,6066.33,105.38,-6.58%,46.80%,5.823,6.79%,21.14
24,2026-04-15,150.305,4015.39,104.14,-5.85%,44.33%,5.823,4.56%,20.89
25,2026-04-14,149.890,2309.11,104.64,-5.77%,43.25%,5.823,2.66%,20.99
26,2026-04-13,148.390,2138.76,104.09,-5.51%,42.56%,5.823,2.48%,20.88
27,2026-04-10,149.161,3636.70,105.58,-5.63%,41.27%,5.823,4.16%,21.18
28,2026-04-09,148.747,2550.51,103.09,-5.56%,44.29%,5.823,2.93%,20.68
29,2026-04-08,151.019,8869.29,105.48,-5.94%,43.17%,5.823,10.17%,21.16
30,2026-04-07,144.819,1740.24,101.45,-4.87%,42.76%,5.823,2.06%,20.35
