序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-05-21,114.065,5519.36,93.26,-4.94%,22.31%,4.496,10.76%,13.42
2,2026-05-20,114.066,5233.63,97.22,-4.87%,17.33%,4.496,10.18%,13.99
3,2026-05-19,114.702,3548.83,97.78,-7.63%,17.31%,4.496,6.88%,14.07
4,2026-05-18,114.928,3489.36,99.17,-8.50%,15.89%,4.496,6.75%,14.27
5,2026-05-15,114.990,4800.42,98.68,-8.42%,16.53%,4.496,9.27%,14.20
6,2026-05-14,115.118,5581.35,99.31,-8.84%,15.92%,4.496,10.74%,14.29
7,2026-05-13,115.916,3930.52,102.02,-11.92%,13.63%,4.496,7.53%,14.68
8,2026-05-12,116.108,3964.51,101.11,-12.53%,14.83%,4.496,7.57%,14.55
9,2026-05-11,116.770,5883.75,103.20,-14.92%,13.15%,4.496,11.20%,14.85
10,2026-05-08,117.080,6299.40,101.81,-15.51%,15.00%,4.496,11.95%,14.65
11,2026-05-07,115.800,6301.22,99.51,-10.63%,16.37%,4.496,12.12%,14.32
12,2026-05-06,115.189,8459.68,100.00,-8.26%,15.19%,4.496,16.32%,14.39
13,2026-04-30,116.816,2595.24,100.00,-13.25%,16.82%,4.496,4.93%,14.39
14,2026-04-29,117.660,2557.12,100.00,-15.89%,17.66%,4.496,4.82%,14.39
15,2026-04-28,117.400,3969.58,99.72,-14.87%,17.73%,4.496,7.48%,14.35
16,2026-04-27,119.790,7916.99,103.68,-22.25%,15.53%,4.496,14.81%,14.92
17,2026-04-24,117.240,4242.66,97.29,-13.75%,20.51%,4.496,8.06%,14.00
18,2026-04-23,117.900,3516.56,98.12,-15.64%,20.15%,4.496,6.63%,14.12
19,2026-04-22,117.960,6520.51,98.96,-15.66%,19.20%,4.496,12.25%,14.24
20,2026-04-21,119.600,9725.28,101.11,-20.35%,18.28%,4.496,17.91%,14.55
21,2026-04-20,120.200,8600.89,100.42,-21.86%,19.70%,4.496,15.99%,14.45
22,2026-04-17,117.723,3581.00,97.85,-14.22%,20.31%,4.496,6.75%,14.08
23,2026-04-16,118.231,5080.41,98.54,-15.53%,19.98%,4.496,9.55%,14.18
24,2026-04-15,117.436,3810.92,95.55,-13.13%,22.90%,4.496,7.19%,13.75
25,2026-04-14,118.340,3316.99,96.18,-15.54%,23.04%,4.496,6.25%,13.84
26,2026-04-13,118.718,4263.03,97.36,-16.43%,21.94%,4.496,7.96%,14.01
27,2026-04-10,119.838,4818.54,97.43,-18.93%,23.00%,4.496,8.91%,14.02
28,2026-04-09,118.416,3293.26,94.37,-15.04%,25.48%,4.496,6.17%,13.58
29,2026-04-08,119.220,3672.45,96.53,-17.01%,23.51%,4.496,6.86%,13.89
30,2026-04-07,117.074,2583.66,93.75,-11.24%,24.88%,4.496,4.91%,13.49
