序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-01-21,124.006,7974.71,39.20,-3.14%,216.35%,39.999,1.61%,16.35
2,2026-01-20,122.921,4829.05,39.30,-2.76%,212.81%,39.999,0.98%,16.39
3,2026-01-19,123.109,7055.39,39.92,-2.82%,208.40%,39.999,1.44%,16.65
4,2026-01-16,122.929,8159.85,39.34,-2.75%,212.45%,39.999,1.66%,16.41
5,2026-01-15,122.980,8419.78,38.72,-2.76%,217.62%,39.999,1.72%,16.15
6,2026-01-14,123.180,8010.77,38.60,-2.83%,219.12%,39.999,1.63%,16.10
7,2026-01-13,122.838,8936.16,38.79,-2.71%,216.66%,39.999,1.81%,16.18
8,2026-01-12,124.624,6225.57,39.46,-3.31%,215.80%,39.999,1.25%,16.46
9,2026-01-09,122.891,6703.13,38.79,-2.71%,216.80%,39.999,1.36%,16.18
10,2026-01-08,122.457,4975.69,39.44,-2.56%,210.50%,39.999,1.01%,16.45
11,2026-01-07,122.698,7699.55,39.20,-2.64%,213.01%,39.999,1.56%,16.35
12,2026-01-06,122.767,5519.85,39.44,-2.66%,211.28%,39.999,1.13%,16.45
13,2026-01-05,121.454,4822.56,38.60,-2.21%,214.65%,39.999,0.99%,16.10
14,2025-12-31,120.442,2352.67,37.57,-1.85%,220.59%,39.999,0.49%,15.67
15,2025-12-30,120.123,2016.68,38.10,-1.73%,215.31%,39.999,0.42%,15.89
16,2025-12-29,119.852,4356.01,38.34,-1.64%,212.63%,39.999,0.91%,15.99
17,2025-12-26,119.915,5182.39,38.48,-1.65%,211.63%,39.999,1.08%,16.05
18,2025-12-25,119.444,5898.18,37.81,-1.49%,215.92%,39.999,1.23%,15.77
19,2025-12-24,119.553,1734.65,37.50,-1.52%,218.83%,39.999,0.36%,15.64
20,2025-12-23,118.895,7330.68,37.07,-1.29%,220.77%,39.999,1.54%,15.46
21,2025-12-22,119.646,2698.54,37.35,-1.55%,220.31%,39.999,0.56%,15.58
22,2025-12-19,119.883,3279.86,36.87,-1.63%,225.12%,39.999,0.69%,15.38
23,2025-12-18,119.448,2677.77,36.66,-1.48%,225.85%,39.999,0.56%,15.29
24,2025-12-17,119.716,2187.10,36.95,-1.57%,224.03%,39.999,0.46%,15.41
25,2025-12-16,119.526,2850.25,36.37,-1.50%,228.64%,39.999,0.60%,15.17
26,2025-12-15,119.730,2831.13,37.33,-1.57%,220.74%,39.999,0.59%,15.57
27,2025-12-12,119.910,1676.59,37.33,-1.62%,221.22%,39.999,0.35%,15.57
28,2025-12-11,119.667,3050.89,36.68,-1.54%,226.23%,39.999,0.64%,15.30
29,2025-12-10,119.849,5384.83,37.07,-1.60%,223.34%,39.999,1.12%,15.46
30,2025-12-09,119.925,3286.87,37.45,-1.62%,220.24%,39.999,0.69%,15.62
