序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-05-21,111.288,12253.39,76.96,-1.69%,44.61%,81.434,1.35%,8.15
2,2026-05-20,111.800,12717.37,77.62,-2.00%,44.03%,81.434,1.39%,8.22
3,2026-05-19,112.603,14071.66,78.75,-2.48%,42.98%,81.434,1.54%,8.34
4,2026-05-18,111.800,22314.35,77.81,-1.99%,43.68%,81.434,2.44%,8.24
5,2026-05-15,113.000,14810.38,79.04,-2.70%,42.97%,81.434,1.61%,8.37
6,2026-05-14,114.166,11944.33,80.74,-3.38%,41.41%,81.434,1.28%,8.55
7,2026-05-13,114.650,5067.45,79.98,-3.65%,43.35%,81.434,0.54%,8.47
8,2026-05-12,114.952,11882.93,81.40,-3.82%,41.22%,81.434,1.27%,8.62
9,2026-05-11,116.168,12742.19,82.34,-4.50%,41.08%,81.434,1.35%,8.72
10,2026-05-08,115.633,20760.78,82.34,-4.18%,40.43%,81.434,2.19%,8.72
11,2026-05-07,117.505,13786.04,83.10,-5.21%,41.41%,81.434,1.44%,8.80
12,2026-05-06,118.300,11297.46,82.44,-5.63%,43.50%,81.434,1.18%,8.73
13,2026-04-30,117.768,10542.09,82.44,-5.29%,42.86%,81.434,1.10%,8.73
14,2026-04-29,117.849,16718.03,82.34,-5.32%,43.12%,81.434,1.74%,8.72
15,2026-04-28,117.083,9158.41,81.87,-4.90%,43.01%,81.434,0.96%,8.67
16,2026-04-27,116.747,10487.88,80.36,-4.71%,45.28%,81.434,1.10%,8.51
17,2026-04-24,117.862,5633.26,81.02,-5.28%,45.47%,81.434,0.59%,8.58
18,2026-04-23,117.955,11094.43,81.96,-5.32%,43.91%,81.434,1.16%,8.68
19,2026-04-22,117.881,11139.67,81.96,-5.27%,43.82%,81.434,1.16%,8.68
20,2026-04-21,118.202,8972.91,82.72,-5.43%,42.89%,81.434,0.93%,8.76
21,2026-04-20,118.502,9441.20,83.19,-5.58%,42.44%,81.434,0.98%,8.81
22,2026-04-17,118.032,18375.97,83.10,-5.30%,42.04%,81.434,1.91%,8.80
23,2026-04-16,117.718,13027.51,84.14,-5.13%,39.91%,81.434,1.36%,8.91
24,2026-04-15,116.591,23504.06,84.14,-4.52%,38.57%,81.434,2.47%,8.91
25,2026-04-14,116.666,20929.13,84.33,-4.56%,38.35%,81.434,2.21%,8.93
26,2026-04-13,115.501,25468.26,80.74,-3.92%,43.06%,81.434,2.71%,8.55
27,2026-04-10,116.400,29413.72,79.13,-4.38%,47.10%,81.434,3.09%,8.38
28,2026-04-09,118.000,23635.71,78.85,-5.22%,49.66%,81.434,2.45%,8.35
29,2026-04-08,118.650,23600.10,79.70,-5.54%,48.87%,81.434,2.44%,8.44
30,2026-04-07,118.200,11081.24,79.04,-5.30%,49.55%,81.434,1.16%,8.37
