序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-01-20,139.853,10730.55,110.62,-7.52%,26.42%,11.998,6.37%,35.09
2,2026-01-19,142.194,12666.89,113.93,-8.09%,24.80%,11.998,7.37%,36.14
3,2026-01-16,142.708,17329.12,117.12,-8.18%,21.85%,11.998,10.16%,37.15
4,2026-01-15,138.936,13570.67,111.73,-7.26%,24.35%,11.998,8.17%,35.44
5,2026-01-14,137.698,25658.79,110.56,-6.95%,24.54%,11.998,15.40%,35.07
6,2026-01-13,138.345,38798.43,108.95,-7.10%,26.98%,11.998,23.44%,34.56
7,2026-01-12,135.332,8464.88,99.05,-6.34%,36.62%,11.998,5.23%,31.42
8,2026-01-09,134.147,9157.71,96.69,-6.02%,38.74%,11.998,5.70%,30.67
9,2026-01-08,134.020,7962.78,99.81,-5.98%,34.27%,11.998,4.94%,31.66
10,2026-01-07,134.710,9192.29,103.69,-6.15%,29.92%,11.998,5.69%,32.89
11,2026-01-06,133.806,8734.26,101.89,-5.91%,31.32%,11.998,5.44%,32.32
12,2026-01-05,133.443,8759.05,101.89,-5.81%,30.97%,11.998,5.48%,32.32
13,2025-12-31,131.816,8345.68,100.03,-5.36%,31.77%,11.998,5.29%,31.73
14,2025-12-30,131.166,8142.30,100.22,-5.19%,30.88%,11.998,5.16%,31.79
15,2025-12-29,130.670,11016.69,97.51,-5.05%,34.01%,11.998,7.03%,30.93
16,2025-12-26,130.928,10105.19,98.68,-5.11%,32.68%,11.998,6.41%,31.30
17,2025-12-25,130.715,8893.55,96.72,-5.05%,35.15%,11.998,5.70%,30.68
18,2025-12-24,128.242,6498.44,92.91,-4.38%,38.03%,11.998,4.22%,29.47
19,2025-12-23,127.868,16504.58,92.40,-4.28%,38.38%,11.998,10.73%,29.31
20,2025-12-22,129.992,8494.31,97.45,-4.84%,33.40%,11.998,5.46%,30.91
21,2025-12-19,127.782,10628.11,93.03,-4.24%,37.35%,11.998,6.94%,29.51
22,2025-12-18,127.693,11958.68,95.93,-4.21%,33.11%,11.998,7.82%,30.43
23,2025-12-17,128.470,9522.69,97.60,-4.41%,31.62%,11.998,6.13%,30.96
24,2025-12-16,130.300,6878.88,103.85,-4.89%,25.47%,11.998,4.40%,32.94
25,2025-12-15,130.779,7395.28,105.17,-5.01%,24.35%,11.998,4.71%,33.36
26,2025-12-12,130.903,7893.88,104.41,-5.03%,25.37%,11.998,5.00%,33.12
27,2025-12-11,131.400,9103.70,106.62,-5.16%,23.24%,11.998,5.75%,33.82
28,2025-12-10,133.387,14101.61,112.86,-5.66%,18.19%,11.998,8.91%,35.80
29,2025-12-09,131.093,10550.63,108.13,-5.07%,21.23%,11.998,6.72%,34.30
30,2025-12-08,130.707,11838.91,105.77,-4.96%,23.58%,11.998,7.55%,33.55
