序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-01-16,169.509,31934.09,150.64,-19.10%,12.53%,5.694,33.39%,58.01
2,2026-01-15,164.376,35792.24,143.31,-17.81%,14.70%,5.694,38.50%,55.19
3,2026-01-14,165.795,27003.99,141.26,-18.14%,17.37%,5.694,28.31%,54.40
4,2026-01-13,168.245,22951.14,145.39,-18.72%,15.72%,5.694,23.75%,55.99
5,2026-01-12,173.813,27097.88,147.78,-20.01%,17.62%,5.694,27.33%,56.91
6,2026-01-09,170.444,32977.50,142.17,-19.15%,19.89%,5.694,34.20%,54.75
7,2026-01-08,164.166,13343.87,135.00,-17.61%,21.60%,5.694,14.26%,51.99
8,2026-01-07,163.182,35429.00,135.55,-17.34%,20.39%,5.694,37.70%,52.20
9,2026-01-06,160.150,12238.05,128.12,-16.55%,25.00%,5.694,13.47%,49.34
10,2026-01-05,160.792,24199.79,132.49,-16.69%,21.37%,5.694,26.16%,51.02
11,2025-12-31,158.669,16229.83,128.80,-16.04%,23.19%,5.694,17.74%,49.60
12,2025-12-30,159.698,31025.57,129.78,-16.29%,23.05%,5.694,34.24%,49.98
13,2025-12-29,156.838,163679.91,131.63,-15.52%,19.15%,5.694,175.76%,50.69
14,2025-12-26,155.604,27310.86,122.07,-15.14%,27.47%,5.694,30.44%,47.01
15,2025-12-25,154.286,7894.78,118.83,-14.77%,29.84%,5.694,8.99%,45.76
16,2025-12-24,155.023,27304.72,122.64,-14.95%,26.40%,5.694,30.97%,47.23
17,2025-12-23,151.644,14945.84,116.05,-14.01%,30.67%,5.694,17.36%,44.69
18,2025-12-22,146.917,3518.10,111.09,-12.66%,32.25%,5.694,4.21%,42.78
19,2025-12-19,144.616,4216.06,107.09,-11.94%,35.04%,5.694,5.07%,41.24
20,2025-12-18,146.935,3149.96,111.37,-12.60%,31.93%,5.694,3.78%,42.89
21,2025-12-17,146.450,4339.74,114.00,-12.44%,28.47%,5.694,5.23%,43.90
22,2025-12-16,144.511,5439.77,111.22,-11.86%,29.94%,5.694,6.58%,42.83
23,2025-12-15,147.547,9765.11,116.39,-12.73%,26.77%,5.694,11.54%,44.82
24,2025-12-12,146.218,3172.52,112.98,-12.30%,29.42%,5.694,3.79%,43.51
25,2025-12-11,147.446,5051.26,114.83,-12.64%,28.41%,5.694,5.98%,44.22
26,2025-12-10,149.398,3582.70,117.58,-13.17%,27.06%,5.694,4.24%,45.28
27,2025-12-09,149.348,9923.53,119.42,-13.14%,25.06%,5.694,11.57%,45.99
28,2025-12-08,150.621,12187.11,117.76,-13.48%,27.90%,5.694,14.33%,45.35
29,2025-12-05,144.898,2884.06,111.19,-11.82%,30.31%,5.694,3.52%,42.82
30,2025-12-04,143.792,4202.04,110.52,-11.48%,30.11%,5.694,5.14%,42.56
