序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-03-20,141.218,5752.48,106.89,-10.60%,32.11%,11.364,3.56%,27.76
2,2026-03-19,142.800,8912.11,110.47,-11.05%,29.26%,11.364,5.43%,28.69
3,2026-03-18,146.450,9477.77,109.47,-12.09%,33.78%,11.364,5.79%,28.43
4,2026-03-17,144.333,18846.41,110.90,-11.47%,30.15%,11.364,11.45%,28.80
5,2026-03-16,147.996,9729.12,116.10,-12.49%,27.48%,11.364,5.77%,30.15
6,2026-03-13,150.297,16259.97,121.95,-13.07%,23.25%,11.364,9.32%,31.67
7,2026-03-12,152.867,21779.49,119.60,-13.74%,27.82%,11.364,12.58%,31.06
8,2026-03-11,151.300,5761.30,116.87,-13.31%,29.46%,11.364,3.36%,30.35
9,2026-03-10,149.800,7745.61,118.33,-12.89%,26.60%,11.364,4.54%,30.73
10,2026-03-09,149.555,8301.32,119.95,-12.81%,24.69%,11.364,4.91%,31.15
11,2026-03-06,150.973,7988.86,122.06,-13.14%,23.68%,11.364,4.65%,31.70
12,2026-03-05,150.300,8695.57,121.53,-12.95%,23.68%,11.364,5.07%,31.56
13,2026-03-04,150.839,19082.28,124.95,-13.07%,20.72%,11.364,11.03%,32.45
14,2026-03-03,152.303,10638.12,125.57,-13.44%,21.29%,11.364,6.07%,32.61
15,2026-03-02,155.303,11418.84,128.57,-14.20%,20.79%,11.364,6.44%,33.39
16,2026-02-27,155.001,11182.47,125.30,-14.07%,23.71%,11.364,6.37%,32.54
17,2026-02-26,155.142,6694.30,124.34,-14.09%,24.78%,11.365,3.75%,32.29
18,2026-02-25,160.488,8405.48,124.68,-15.39%,28.72%,11.365,4.59%,32.38
19,2026-02-24,162.200,6670.07,125.53,-15.78%,29.21%,11.365,3.64%,32.60
20,2026-02-13,158.700,3573.69,119.87,-14.76%,32.39%,11.365,1.96%,31.13
21,2026-02-12,160.350,5269.60,121.14,-15.14%,32.37%,11.365,2.89%,31.46
22,2026-02-11,159.919,8963.85,120.41,-15.02%,32.81%,11.365,4.89%,31.27
23,2026-02-10,159.474,8552.33,119.37,-14.89%,33.60%,11.365,4.71%,31.00
24,2026-02-09,160.941,11756.99,119.79,-15.22%,34.35%,11.365,6.52%,31.11
25,2026-02-06,153.938,10949.72,116.56,-13.47%,32.07%,11.365,6.27%,30.27
26,2026-02-05,150.786,6213.80,117.29,-12.66%,28.56%,11.365,3.61%,30.46
27,2026-02-04,153.500,13550.35,120.37,-13.33%,27.52%,11.365,7.73%,31.26
28,2026-02-03,157.489,30711.02,120.76,-14.30%,30.42%,11.365,17.34%,31.36
29,2026-02-02,149.650,15927.95,114.67,-12.32%,30.50%,11.365,9.30%,29.78
30,2026-01-30,155.300,20687.08,119.99,-13.71%,29.43%,11.365,11.58%,31.16
