序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-03-20,121.417,3947.99,63.73,-2.63%,90.51%,7.011,4.60%,6.73
2,2026-03-19,122.650,3134.91,66.00,-3.01%,85.82%,7.011,3.63%,6.97
3,2026-03-18,124.808,2295.79,68.37,-3.65%,82.54%,7.011,2.65%,7.22
4,2026-03-17,123.442,2416.63,67.80,-3.24%,82.06%,7.011,2.77%,7.16
5,2026-03-16,124.869,2755.22,68.66,-3.66%,81.88%,7.011,3.16%,7.25
6,2026-03-13,124.929,2627.88,68.47,-3.67%,82.47%,7.011,2.99%,7.23
7,2026-03-12,125.369,3314.69,68.56,-3.80%,82.86%,7.011,3.74%,7.24
8,2026-03-11,127.129,2245.94,69.13,-4.30%,83.90%,7.011,2.52%,7.30
9,2026-03-10,127.362,3510.07,69.79,-4.36%,82.49%,7.011,3.94%,7.37
10,2026-03-09,126.921,2578.85,68.85,-4.23%,84.36%,7.011,2.91%,7.27
11,2026-03-06,126.801,2142.32,70.08,-4.19%,80.95%,7.011,2.42%,7.40
12,2026-03-05,126.346,2453.35,67.71,-4.05%,86.60%,7.011,2.77%,7.15
13,2026-03-04,126.050,3186.48,66.48,-3.96%,89.61%,7.011,3.61%,7.02
14,2026-03-03,125.940,2504.14,67.05,-3.93%,87.84%,7.011,2.82%,7.08
15,2026-03-02,127.514,2683.56,68.18,-4.37%,87.02%,7.011,3.01%,7.20
16,2026-02-27,127.560,1599.62,69.22,-4.37%,84.27%,7.011,1.79%,7.31
17,2026-02-26,127.561,2063.89,69.22,-4.37%,84.27%,7.011,2.30%,7.31
18,2026-02-25,129.000,2662.48,70.36,-4.77%,83.34%,7.011,2.94%,7.43
19,2026-02-24,128.951,2964.29,71.02,-4.75%,81.56%,7.011,3.28%,7.50
20,2026-02-13,128.360,1911.45,69.79,-4.53%,83.92%,7.011,2.12%,7.37
21,2026-02-12,128.456,2555.65,70.36,-4.55%,82.57%,7.011,2.84%,7.43
22,2026-02-11,128.106,2203.26,71.59,-4.45%,78.94%,7.011,2.45%,7.56
23,2026-02-10,128.010,2003.98,72.06,-4.42%,77.63%,7.011,2.23%,7.61
24,2026-02-09,128.131,3068.22,71.50,-4.45%,79.21%,7.011,3.43%,7.55
25,2026-02-06,126.614,2624.11,71.59,-4.02%,76.86%,7.011,2.96%,7.56
26,2026-02-05,125.878,2438.67,71.40,-3.81%,76.30%,7.011,2.77%,7.54
27,2026-02-04,126.402,2597.95,71.40,-3.95%,77.03%,7.011,2.94%,7.54
28,2026-02-03,125.622,4118.58,70.74,-3.73%,77.59%,7.011,4.70%,7.47
29,2026-02-02,123.914,4982.16,69.13,-3.24%,79.25%,7.011,5.73%,7.30
30,2026-01-30,126.014,4317.27,70.36,-3.82%,79.10%,7.011,4.89%,7.43
