序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-03-20,137.890,5064.05,109.26,-4.03%,26.20%,6.927,5.27%,9.91
2,2026-03-19,139.900,4355.86,112.68,-4.42%,24.16%,6.927,4.48%,10.22
3,2026-03-18,143.003,5176.39,117.31,-5.01%,21.90%,6.927,5.28%,10.64
4,2026-03-17,140.144,4168.33,116.32,-4.46%,20.48%,6.927,4.23%,10.55
5,2026-03-16,142.681,5045.20,117.42,-4.94%,21.51%,6.927,5.16%,10.65
6,2026-03-13,141.505,4992.37,115.99,-4.71%,22.00%,6.927,5.06%,10.52
7,2026-03-12,142.749,5636.91,116.76,-4.94%,22.26%,6.927,5.66%,10.59
8,2026-03-11,145.666,3220.26,119.74,-5.47%,21.66%,6.927,3.17%,10.86
9,2026-03-10,147.103,5222.78,120.51,-5.73%,22.07%,6.927,5.13%,10.93
10,2026-03-09,144.878,5617.97,117.86,-5.32%,22.92%,6.927,5.63%,10.69
11,2026-03-06,146.199,4876.49,120.07,-5.55%,21.77%,6.927,4.81%,10.89
12,2026-03-05,144.550,4595.06,116.76,-5.25%,23.80%,6.927,4.56%,10.59
13,2026-03-04,144.670,7954.92,116.10,-5.26%,24.61%,6.927,7.95%,10.53
14,2026-03-03,144.503,5431.90,116.10,-5.23%,24.47%,6.927,5.38%,10.53
15,2026-03-02,148.961,4019.67,121.06,-6.03%,23.05%,6.927,3.89%,10.98
16,2026-02-27,149.224,3878.59,123.71,-6.06%,20.63%,6.927,3.76%,11.22
17,2026-02-26,149.804,3901.31,124.70,-6.16%,20.13%,6.927,3.75%,11.31
18,2026-02-25,150.200,3669.93,123.48,-6.22%,21.64%,6.927,3.50%,11.20
19,2026-02-24,152.703,4295.12,126.02,-6.65%,21.17%,6.927,4.06%,11.43
20,2026-02-13,151.645,3298.12,123.82,-6.42%,22.48%,6.927,3.14%,11.23
21,2026-02-12,151.206,4580.01,123.04,-6.34%,22.89%,6.927,4.38%,11.16
22,2026-02-11,150.536,4173.92,123.15,-6.22%,22.23%,6.927,3.99%,11.17
23,2026-02-10,150.400,6550.72,123.26,-6.19%,22.02%,6.927,6.27%,11.18
24,2026-02-09,150.030,4549.12,121.83,-6.12%,23.15%,6.927,4.38%,11.05
25,2026-02-06,149.405,6283.77,121.06,-6.00%,23.42%,6.927,6.07%,10.98
26,2026-02-05,148.868,5025.47,122.38,-5.90%,21.64%,6.927,4.90%,11.10
27,2026-02-04,148.967,9873.69,122.38,-5.91%,21.72%,6.927,9.58%,11.10
28,2026-02-03,147.166,8158.43,118.19,-5.60%,24.51%,6.927,8.10%,10.72
29,2026-02-02,141.516,11143.05,114.11,-4.57%,24.01%,6.927,11.28%,10.35
30,2026-01-30,144.705,8357.83,115.77,-5.14%,25.00%,6.927,8.25%,10.50
