序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-01-20,127.138,2604.39,66.30,-2.62%,91.75%,5.999,3.41%,12.18
2,2026-01-19,127.738,2888.83,66.41,-2.76%,92.34%,5.999,3.78%,12.20
3,2026-01-16,126.275,2454.78,65.16,-2.42%,93.79%,5.999,3.24%,11.97
4,2026-01-15,125.635,1823.53,65.43,-2.27%,92.01%,5.999,2.42%,12.02
5,2026-01-14,125.556,2159.64,65.43,-2.25%,91.89%,5.999,2.86%,12.02
6,2026-01-13,125.665,1993.30,65.38,-2.27%,92.21%,5.999,2.62%,12.01
7,2026-01-12,127.078,2049.72,66.30,-2.59%,91.66%,5.999,2.69%,12.18
8,2026-01-09,126.465,1322.35,65.43,-2.45%,93.27%,5.999,1.75%,12.02
9,2026-01-08,125.742,1278.31,65.65,-2.28%,91.53%,5.999,1.69%,12.06
10,2026-01-07,125.901,1444.17,65.43,-2.32%,92.41%,5.999,1.91%,12.02
11,2026-01-06,125.270,1495.20,65.60,-2.17%,90.97%,5.999,1.99%,12.05
12,2026-01-05,124.573,3325.42,64.89,-2.01%,91.98%,5.999,4.45%,11.92
13,2025-12-31,123.496,1607.48,64.73,-1.75%,90.80%,5.999,2.17%,11.89
14,2025-12-30,123.133,1892.41,64.56,-1.66%,90.72%,5.999,2.56%,11.86
15,2025-12-29,123.600,2310.92,65.16,-1.77%,89.69%,5.999,3.12%,11.97
16,2025-12-26,124.244,2033.97,65.98,-1.91%,88.31%,5.999,2.72%,12.12
17,2025-12-25,124.650,2173.36,66.85,-2.01%,86.47%,5.999,2.90%,12.28
18,2025-12-24,124.357,1745.02,67.23,-1.94%,84.97%,5.999,2.34%,12.35
19,2025-12-23,123.511,2998.98,67.99,-1.74%,81.66%,5.999,4.04%,12.49
20,2025-12-22,123.722,1760.94,69.19,-1.79%,78.82%,5.999,2.37%,12.71
21,2025-12-19,123.543,1518.56,69.08,-1.74%,78.84%,5.999,2.05%,12.69
22,2025-12-18,122.864,1523.44,67.01,-1.58%,83.35%,5.999,2.06%,12.31
23,2025-12-17,122.735,2538.95,67.28,-1.55%,82.41%,5.999,3.45%,12.36
24,2025-12-16,121.800,1974.31,65.81,-1.33%,85.07%,5.999,2.69%,12.09
25,2025-12-15,122.102,3158.49,66.25,-1.40%,84.31%,5.999,4.31%,12.17
26,2025-12-12,121.392,987.81,63.31,-1.23%,91.74%,5.999,1.35%,11.63
27,2025-12-11,121.702,1589.87,63.80,-1.30%,90.76%,5.999,2.17%,11.72
28,2025-12-10,122.297,1521.96,65.71,-1.44%,86.13%,5.999,2.07%,12.07
29,2025-12-09,122.497,2884.13,66.79,-1.49%,83.40%,5.999,3.92%,12.27
30,2025-12-08,122.484,2503.60,65.54,-1.48%,86.88%,5.999,3.40%,12.04
