序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-04-21,143.096,11571.15,108.36,-9.76%,32.06%,6.715,12.14%,26.45
2,2026-04-20,143.590,9388.73,109.46,-9.91%,31.18%,6.715,9.69%,26.72
3,2026-04-17,145.110,9080.72,113.93,-10.36%,27.37%,6.715,9.35%,27.81
4,2026-04-16,143.699,9966.62,110.94,-9.89%,29.53%,6.715,10.38%,27.08
5,2026-04-15,141.074,10790.12,107.17,-9.01%,31.64%,6.715,11.39%,26.16
6,2026-04-14,139.897,5781.58,105.41,-8.61%,32.72%,6.715,6.18%,25.73
7,2026-04-13,138.753,6423.55,103.89,-8.21%,33.56%,6.715,6.91%,25.36
8,2026-04-10,139.278,7428.06,104.67,-8.35%,33.06%,6.715,7.90%,25.55
9,2026-04-09,139.613,6417.22,103.15,-8.45%,35.34%,6.715,6.82%,25.18
10,2026-04-08,140.738,12387.42,104.51,-8.82%,34.67%,6.715,13.16%,25.51
11,2026-04-07,137.628,7238.37,103.28,-7.76%,33.26%,6.715,7.85%,25.21
12,2026-04-03,138.385,5765.24,105.12,-7.98%,31.64%,6.715,6.20%,25.66
13,2026-04-02,138.640,6068.26,107.99,-8.05%,28.38%,6.715,6.53%,26.36
14,2026-04-01,139.515,11083.33,108.48,-8.33%,28.61%,6.715,11.90%,26.48
15,2026-03-31,136.344,6783.97,106.72,-7.25%,27.76%,6.715,7.38%,26.05
16,2026-03-30,138.183,7083.48,109.46,-7.86%,26.24%,6.715,7.62%,26.72
17,2026-03-27,140.164,5661.36,111.39,-7.99%,25.83%,6.715,6.00%,27.19
18,2026-03-26,139.895,5505.58,112.86,-7.89%,23.95%,6.715,5.83%,27.55
19,2026-03-25,141.622,7453.55,113.07,-8.45%,25.25%,6.715,7.86%,27.60
20,2026-03-24,141.030,8489.10,110.90,-8.25%,27.17%,6.715,9.13%,27.07
21,2026-03-23,136.373,10294.24,104.47,-6.67%,30.54%,6.715,11.28%,25.50
22,2026-03-20,137.747,6804.86,109.10,-7.11%,26.26%,6.715,7.36%,26.63
23,2026-03-19,137.850,6595.37,110.61,-7.14%,24.63%,6.715,7.11%,27.00
24,2026-03-18,140.944,6869.94,114.50,-8.16%,23.09%,6.715,7.31%,27.95
25,2026-03-17,138.553,7102.58,111.64,-7.35%,24.11%,6.715,7.59%,27.25
26,2026-03-16,141.704,7346.87,115.36,-8.38%,22.83%,6.715,7.74%,28.16
27,2026-03-13,141.850,8675.93,117.00,-8.40%,21.24%,6.715,9.08%,28.56
28,2026-03-12,141.889,8123.86,115.12,-8.40%,23.26%,6.715,8.50%,28.10
29,2026-03-11,143.371,4244.87,112.21,-8.86%,27.77%,6.715,4.41%,27.39
30,2026-03-10,143.355,6242.41,111.68,-8.84%,28.37%,6.715,6.52%,27.26
