序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-04-21,146.027,3315.69,106.38,-4.15%,37.27%,5.000,4.55%,13.68
2,2026-04-20,145.285,3599.50,103.42,-4.05%,40.48%,5.000,4.93%,13.30
3,2026-04-17,145.828,2497.26,102.96,-4.11%,41.64%,5.000,3.43%,13.24
4,2026-04-16,145.336,3475.80,103.66,-4.04%,40.21%,5.000,4.79%,13.33
5,2026-04-15,144.359,3713.91,103.03,-3.91%,40.11%,5.000,5.13%,13.25
6,2026-04-14,145.021,3488.86,104.20,-4.00%,39.18%,5.000,4.85%,13.40
7,2026-04-13,143.114,4407.46,104.36,-3.74%,37.14%,5.000,6.16%,13.42
8,2026-04-10,142.590,5081.65,103.27,-3.66%,38.08%,5.000,7.06%,13.28
9,2026-04-09,143.926,6638.15,102.26,-3.84%,40.75%,5.000,9.25%,13.15
10,2026-04-08,145.174,8037.04,105.29,-4.00%,37.88%,5.000,11.16%,13.54
11,2026-04-07,140.467,5794.02,102.72,-3.33%,36.75%,5.000,8.22%,13.21
12,2026-04-03,141.006,6063.23,103.27,-3.40%,36.55%,5.000,8.56%,13.28
13,2026-04-02,142.514,7785.96,110.11,-3.60%,29.43%,5.000,10.80%,14.16
14,2026-04-01,146.214,10849.71,115.40,-4.10%,26.71%,5.000,14.89%,14.84
15,2026-03-31,145.368,11708.71,117.81,-3.99%,23.39%,5.000,15.95%,15.15
16,2026-03-30,146.787,11736.79,122.08,-4.17%,20.23%,5.000,15.92%,15.70
17,2026-03-27,149.855,11266.39,127.14,-4.56%,17.87%,5.000,14.96%,16.35
18,2026-03-26,149.463,12520.71,129.63,-4.51%,15.30%,5.000,16.67%,16.67
19,2026-03-25,151.598,12625.05,129.47,-4.78%,17.09%,5.000,16.74%,16.65
20,2026-03-24,147.913,15177.02,124.34,-4.31%,18.96%,5.000,20.65%,15.99
21,2026-03-23,145.089,8564.27,117.11,-3.93%,23.89%,5.000,11.77%,15.06
22,2026-03-20,145.075,9513.54,119.05,-3.92%,21.86%,5.000,13.02%,15.31
23,2026-03-19,144.228,8886.95,118.35,-3.81%,21.86%,5.000,12.26%,15.22
24,2026-03-18,145.671,2534.86,115.79,-4.00%,25.81%,5.000,3.51%,14.89
25,2026-03-17,143.515,3481.87,114.93,-3.71%,24.87%,5.000,4.79%,14.78
26,2026-03-16,145.733,5826.08,115.71,-4.00%,25.95%,5.000,8.02%,14.88
27,2026-03-13,146.162,3345.12,117.26,-4.05%,24.64%,5.000,4.55%,15.08
28,2026-03-12,147.264,2652.91,116.41,-4.19%,26.51%,5.000,3.59%,14.97
29,2026-03-11,148.421,3618.34,115.55,-4.34%,28.45%,5.000,4.86%,14.86
30,2026-03-10,147.335,3013.80,114.39,-4.20%,28.81%,5.000,4.09%,14.71
