序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-02-13,224.000,4671.80,175.27,-22.08%,27.80%,4.838,4.26%,48.13
2,2026-02-12,226.503,3845.49,176.44,-22.39%,28.38%,4.838,3.51%,48.45
3,2026-02-11,228.088,2861.11,178.84,-22.57%,27.54%,4.838,2.59%,49.11
4,2026-02-10,230.694,3010.98,177.35,-22.88%,30.08%,4.838,2.70%,48.70
5,2026-02-09,228.926,4090.06,177.46,-22.64%,29.00%,4.838,3.70%,48.73
6,2026-02-06,230.500,6961.60,179.93,-22.77%,28.10%,4.838,6.28%,49.41
7,2026-02-05,226.500,19343.41,181.17,-22.25%,25.02%,4.838,17.35%,49.75
8,2026-02-04,227.968,3084.59,176.95,-22.41%,28.83%,4.838,2.79%,48.59
9,2026-02-03,231.787,7499.85,177.82,-22.87%,30.35%,4.838,6.74%,48.83
10,2026-02-02,226.300,9154.24,178.26,-22.16%,26.95%,4.838,8.29%,48.95
11,2026-01-30,230.961,18543.60,180.95,-22.69%,27.64%,4.838,16.00%,49.69
12,2026-01-29,239.600,7250.85,181.25,-23.71%,32.20%,4.838,6.15%,49.77
13,2026-01-28,242.600,3717.15,178.92,-24.04%,35.60%,4.838,3.18%,49.13
14,2026-01-27,240.500,8314.98,181.83,-23.77%,32.27%,4.838,7.20%,49.93
15,2026-01-26,238.990,27359.17,184.78,-23.57%,29.34%,4.838,23.18%,50.74
16,2026-01-23,235.502,4337.58,180.34,-23.10%,30.59%,4.838,3.80%,49.52
17,2026-01-22,234.200,5645.95,183.18,-22.92%,27.86%,4.838,4.94%,50.30
18,2026-01-21,240.530,6072.13,191.48,-23.65%,25.62%,4.838,5.24%,52.58
19,2026-01-20,237.378,7506.70,191.99,-23.26%,23.64%,4.838,6.46%,52.72
20,2026-01-19,242.290,19767.60,191.70,-23.81%,26.39%,4.838,17.04%,52.64
21,2026-01-16,229.881,8116.32,188.46,-22.28%,21.98%,4.838,7.36%,51.75
22,2026-01-15,227.190,6621.25,187.55,-21.92%,21.14%,4.838,5.94%,51.50
23,2026-01-14,236.222,11435.60,190.17,-23.00%,24.22%,4.838,9.83%,52.22
24,2026-01-13,238.000,7809.52,191.22,-23.19%,24.46%,4.838,6.66%,52.51
25,2026-01-12,241.500,8138.79,193.92,-23.58%,24.54%,4.838,7.03%,53.25
26,2026-01-09,237.111,6322.55,192.06,-23.01%,23.46%,4.838,5.56%,52.74
27,2026-01-08,232.651,17782.44,190.86,-22.46%,21.90%,4.838,15.76%,52.41
28,2026-01-07,226.518,6037.81,189.91,-21.69%,19.27%,4.838,5.49%,52.15
29,2026-01-06,227.200,7964.28,191.55,-21.75%,18.61%,4.838,7.27%,52.60
30,2026-01-05,226.149,3086.95,190.10,-21.60%,18.97%,4.838,2.82%,52.20
