序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-02-13,178.875,6693.87,136.30,-13.34%,31.24%,11.585,3.21%,7.21
2,2026-02-12,182.884,8534.80,139.13,-13.96%,31.45%,11.585,3.97%,7.36
3,2026-02-11,182.793,4057.14,140.45,-13.93%,30.14%,11.585,1.91%,7.43
4,2026-02-10,179.700,5266.76,139.32,-13.43%,28.98%,11.585,2.51%,7.37
5,2026-02-09,182.850,5027.80,141.59,-13.92%,29.14%,11.585,2.38%,7.49
6,2026-02-06,179.109,10574.35,141.02,-13.30%,27.01%,11.585,5.15%,7.46
7,2026-02-05,174.416,11780.19,139.32,-12.52%,25.19%,11.585,5.86%,7.37
8,2026-02-04,178.043,12624.52,145.94,-13.10%,22.00%,11.585,6.12%,7.72
9,2026-02-03,177.607,23460.74,141.59,-13.02%,25.44%,11.585,11.66%,7.49
10,2026-02-02,169.900,22697.75,139.89,-11.73%,21.46%,11.585,11.32%,7.40
11,2026-01-30,180.667,13301.98,146.31,-13.46%,23.48%,11.585,6.33%,7.74
12,2026-01-29,186.645,11787.79,149.34,-14.37%,24.98%,11.585,5.38%,7.90
13,2026-01-28,191.511,24606.55,151.23,-15.07%,26.64%,11.585,11.21%,8.00
14,2026-01-27,183.500,24277.61,147.07,-13.87%,24.77%,11.585,11.56%,7.78
15,2026-01-26,184.595,21570.83,147.45,-14.02%,25.19%,11.585,9.90%,7.80
16,2026-01-23,192.300,32880.12,149.53,-15.13%,28.61%,11.585,14.81%,7.91
17,2026-01-22,184.300,22646.72,144.42,-13.93%,27.61%,11.585,10.57%,7.64
18,2026-01-21,177.999,8945.25,140.83,-12.94%,26.39%,11.585,4.36%,7.45
19,2026-01-20,174.069,11944.36,139.89,-12.30%,24.44%,11.585,5.92%,7.40
20,2026-01-19,176.800,27413.95,140.08,-12.73%,26.22%,11.585,13.34%,7.41
21,2026-01-16,170.380,8613.60,136.30,-11.65%,25.01%,11.585,4.35%,7.21
22,2026-01-15,168.056,8413.76,137.43,-11.25%,22.29%,11.585,4.33%,7.27
23,2026-01-14,166.392,13144.24,134.78,-10.95%,23.45%,11.586,6.80%,7.13
24,2026-01-13,165.863,11931.89,133.65,-10.85%,24.10%,11.586,6.15%,7.07
25,2026-01-12,169.581,10155.16,137.81,-11.48%,23.06%,11.586,5.18%,7.29
26,2026-01-09,167.500,11632.35,135.73,-11.10%,23.41%,11.586,6.04%,7.18
27,2026-01-08,161.364,8088.86,134.22,-10.01%,20.23%,11.586,4.33%,7.10
28,2026-01-07,161.000,8683.48,133.46,-9.94%,20.64%,11.586,4.68%,7.06
29,2026-01-06,160.772,16069.40,134.97,-9.89%,19.12%,11.586,8.65%,7.14
30,2026-01-05,158.236,6786.26,133.08,-9.42%,18.90%,11.586,3.70%,7.04
