序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-03-20,129.694,9566.35,100.64,-2.55%,28.87%,6.662,10.98%,20.41
2,2026-03-19,132.487,10009.00,104.49,-3.19%,26.80%,6.662,11.34%,21.19
3,2026-03-18,135.005,6504.62,112.03,-3.74%,20.51%,6.662,7.30%,22.72
4,2026-03-17,132.839,4787.81,108.43,-3.26%,22.51%,6.662,5.36%,21.99
5,2026-03-16,135.500,8462.96,111.05,-3.85%,22.02%,6.662,9.42%,22.52
6,2026-03-13,134.851,5308.45,111.44,-3.69%,21.01%,6.662,5.88%,22.60
7,2026-03-12,134.767,4767.73,110.70,-3.67%,21.74%,6.662,5.27%,22.45
8,2026-03-11,136.390,4983.60,110.60,-4.02%,23.32%,6.662,5.48%,22.43
9,2026-03-10,136.379,5664.03,112.13,-4.02%,21.63%,6.662,6.24%,22.74
10,2026-03-09,135.249,7493.46,110.40,-3.77%,22.50%,6.662,8.34%,22.39
11,2026-03-06,136.012,8762.69,113.17,-3.92%,20.19%,6.662,9.73%,22.95
12,2026-03-05,133.663,6330.73,106.90,-3.41%,25.03%,6.662,7.07%,21.68
13,2026-03-04,133.716,7862.63,105.42,-3.42%,26.84%,6.662,8.84%,21.38
14,2026-03-03,133.987,7084.98,106.07,-3.48%,26.33%,6.662,7.88%,21.51
15,2026-03-02,135.706,7616.66,109.86,-3.85%,23.52%,6.662,8.43%,22.28
16,2026-02-27,136.413,6049.42,113.12,-3.99%,20.60%,6.662,6.66%,22.94
17,2026-02-26,137.224,5799.00,114.05,-4.16%,20.32%,6.662,6.34%,23.13
18,2026-02-25,137.946,6399.17,113.17,-4.31%,21.90%,6.662,6.96%,22.95
19,2026-02-24,136.878,6911.90,109.96,-4.08%,24.48%,6.662,7.57%,22.30
20,2026-02-13,135.805,6445.79,107.10,-3.81%,26.80%,6.662,7.10%,21.72
21,2026-02-12,135.350,4220.23,106.16,-3.71%,27.49%,6.662,4.67%,21.53
22,2026-02-11,135.735,4595.64,106.95,-3.79%,26.91%,6.662,5.09%,21.69
23,2026-02-10,135.652,5031.19,107.69,-3.77%,25.96%,6.662,5.56%,21.84
24,2026-02-09,135.079,4545.86,108.09,-3.65%,24.97%,6.662,5.06%,21.92
25,2026-02-06,134.309,6964.57,107.30,-3.47%,25.17%,6.662,7.78%,21.76
26,2026-02-05,133.243,6674.01,105.97,-3.24%,25.74%,6.662,7.52%,21.49
27,2026-02-04,133.598,7763.45,106.71,-3.32%,25.20%,6.662,8.71%,21.64
28,2026-02-03,132.802,9594.50,105.72,-3.14%,25.62%,6.662,10.86%,21.44
29,2026-02-02,130.977,10268.10,104.09,-2.74%,25.83%,6.662,11.68%,21.11
30,2026-01-30,132.847,8441.14,105.67,-3.14%,25.72%,6.662,9.49%,21.43
