序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-03-20,171.923,15424.88,148.64,-55.79%,15.66%,5.909,14.97%,39.33
2,2026-03-19,176.600,34469.30,154.01,-58.30%,14.67%,5.909,32.59%,40.75
3,2026-03-18,189.200,77533.98,168.59,-64.76%,12.22%,5.909,69.89%,44.61
4,2026-03-17,179.500,100694.71,162.81,-59.42%,10.25%,5.909,93.32%,43.08
5,2026-03-16,190.100,0.00,161.07,-64.64%,18.02%,5.909,0.00%,42.62
6,2026-03-13,190.100,0.00,161.07,-63.81%,18.02%,5.909,0.00%,42.62
7,2026-03-12,190.100,0.00,161.07,-63.54%,18.02%,5.909,0.00%,42.62
8,2026-03-11,190.100,0.00,161.07,-63.27%,18.02%,5.909,0.00%,42.62
9,2026-03-10,190.100,0.00,161.07,-63.00%,18.02%,5.909,0.00%,42.62
10,2026-03-09,190.100,0.00,161.07,-62.74%,18.02%,5.909,0.00%,42.62
11,2026-03-06,190.100,0.00,161.07,-61.97%,18.02%,5.909,0.00%,42.62
12,2026-03-05,190.100,0.00,161.07,-61.71%,18.02%,5.909,0.00%,42.62
13,2026-03-04,190.100,0.00,161.07,-61.46%,18.02%,5.909,0.00%,42.62
14,2026-03-03,190.100,0.00,161.07,-61.21%,18.02%,5.909,0.00%,42.62
15,2026-03-02,190.100,17455.35,161.07,-60.96%,18.02%,5.909,15.55%,42.62
16,2026-02-27,189.300,7062.87,160.28,-59.86%,18.11%,5.909,6.30%,42.41
17,2026-02-26,193.580,14030.84,161.83,-61.53%,19.62%,5.909,12.14%,42.82
18,2026-02-25,198.611,22332.62,162.06,-63.41%,22.56%,5.909,18.94%,42.88
19,2026-02-24,200.095,77931.03,167.05,-63.77%,19.79%,5.909,67.23%,44.20
20,2026-02-13,179.301,14392.69,154.69,-52.10%,15.91%,5.909,13.42%,40.93
21,2026-02-12,181.500,17169.34,155.52,-52.94%,16.71%,5.909,15.99%,41.15
22,2026-02-11,181.798,47106.47,155.03,-52.88%,17.27%,5.909,43.70%,41.02
23,2026-02-10,176.173,93846.03,151.02,-49.98%,16.66%,5.909,90.17%,39.96
24,2026-02-09,164.280,34437.06,141.80,-43.51%,15.85%,5.909,35.88%,37.52
25,2026-02-06,160.630,37164.29,137.53,-40.93%,16.80%,5.909,40.09%,36.39
26,2026-02-05,153.743,71027.28,138.70,-36.57%,10.85%,5.909,80.32%,36.70
27,2026-02-04,145.400,11061.74,143.20,-30.83%,1.54%,5.916,12.96%,37.89
28,2026-02-03,145.371,18325.82,144.86,-30.69%,0.35%,5.986,21.19%,38.33
29,2026-02-02,140.500,13148.46,139.57,-27.02%,0.67%,5.986,15.41%,36.93
30,2026-01-30,144.980,16786.58,143.88,-29.98%,0.77%,5.986,19.32%,38.07
