序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-02-13,190.082,17392.10,159.01,-22.13%,19.54%,1.372,65.85%,12.80
2,2026-02-12,195.478,33051.09,162.11,-23.12%,20.58%,1.372,123.49%,13.05
3,2026-02-11,197.199,79196.86,163.98,-23.41%,20.26%,1.372,285.97%,13.20
4,2026-02-10,216.022,332287.58,168.08,-26.57%,28.53%,1.373,1169.51%,13.53
5,2026-02-09,181.186,61337.18,152.80,-20.27%,18.58%,1.373,250.88%,12.30
6,2026-02-06,168.461,103709.08,143.60,-17.46%,17.31%,1.373,448.16%,11.56
7,2026-02-05,153.714,12939.24,141.74,-13.85%,8.45%,1.373,62.92%,11.41
8,2026-02-04,149.739,10206.71,141.49,-12.78%,5.83%,1.373,48.82%,11.39
9,2026-02-03,152.325,8625.03,139.13,-13.45%,9.48%,1.374,41.22%,11.20
10,2026-02-02,148.443,7623.09,137.52,-12.40%,7.95%,1.374,37.10%,11.07
11,2026-01-30,150.202,7656.48,136.03,-12.83%,10.42%,1.374,36.80%,10.95
12,2026-01-29,153.402,8206.54,134.29,-13.65%,14.24%,1.374,38.33%,10.81
13,2026-01-28,156.111,8605.81,137.14,-14.33%,13.83%,1.374,39.69%,11.04
14,2026-01-27,160.070,10309.59,140.99,-15.29%,13.53%,1.374,47.25%,11.35
15,2026-01-26,159.679,10981.95,139.26,-15.18%,14.67%,1.374,49.42%,11.21
16,2026-01-23,166.205,25081.02,145.96,-16.67%,13.87%,1.374,109.08%,11.75
17,2026-01-22,166.620,54992.00,142.48,-16.74%,16.94%,1.374,242.08%,11.47
18,2026-01-21,172.377,180512.11,146.71,-18.00%,17.50%,1.374,779.10%,11.81
19,2026-01-20,155.608,22308.00,133.42,-14.07%,16.63%,1.374,101.90%,10.74
20,2026-01-19,157.589,17265.06,136.27,-14.55%,15.64%,1.374,79.51%,10.97
21,2026-01-16,158.167,75068.24,131.18,-14.64%,20.57%,1.374,350.30%,10.56
22,2026-01-15,148.482,2373.98,119.26,-12.15%,24.51%,1.374,11.64%,9.60
23,2026-01-14,148.365,5100.27,118.88,-12.10%,24.80%,1.374,24.79%,9.57
24,2026-01-13,149.612,4087.50,119.50,-12.42%,25.20%,1.374,19.82%,9.62
25,2026-01-12,152.298,5732.16,124.47,-13.10%,22.36%,1.374,27.51%,10.02
26,2026-01-09,149.129,3310.30,120.00,-12.23%,24.27%,1.374,16.14%,9.66
27,2026-01-08,148.915,2900.26,119.63,-12.16%,24.48%,1.374,14.14%,9.63
28,2026-01-07,149.472,4340.75,120.50,-12.30%,24.05%,1.374,21.18%,9.70
29,2026-01-06,147.718,3079.34,117.52,-11.82%,25.70%,1.374,15.21%,9.46
30,2026-01-05,145.680,2366.53,115.65,-11.25%,25.96%,1.374,11.83%,9.31
