序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-02-13,150.047,2485.06,106.94,-7.82%,40.32%,3.094,5.33%,8.48
2,2026-02-12,150.954,3827.72,109.71,-7.98%,37.59%,3.094,8.20%,8.70
3,2026-02-11,150.000,2421.46,108.32,-7.80%,38.47%,3.094,5.20%,8.59
4,2026-02-10,149.700,7009.32,107.44,-7.74%,39.33%,3.094,15.15%,8.52
5,2026-02-09,150.470,11981.65,111.48,-7.88%,34.98%,3.094,25.59%,8.84
6,2026-02-06,149.462,5906.57,113.12,-7.67%,32.13%,3.094,12.80%,8.97
7,2026-02-05,148.429,7651.05,112.48,-7.48%,31.96%,3.094,16.67%,8.92
8,2026-02-04,151.093,8307.14,115.01,-7.96%,31.38%,3.094,17.86%,9.12
9,2026-02-03,151.942,15964.31,117.28,-8.11%,29.56%,3.094,34.26%,9.30
10,2026-02-02,146.593,26216.56,112.61,-7.12%,30.18%,3.094,56.32%,8.93
11,2026-01-30,147.611,8899.43,111.10,-7.29%,32.87%,3.094,19.35%,8.81
12,2026-01-29,150.612,9600.95,112.86,-7.84%,33.45%,3.094,20.42%,8.95
13,2026-01-28,152.250,7962.31,117.65,-8.12%,29.40%,3.094,16.87%,9.33
14,2026-01-27,152.554,17324.45,121.31,-8.17%,25.75%,3.094,36.83%,9.62
15,2026-01-26,149.725,16462.72,117.28,-7.66%,27.67%,3.094,35.09%,9.30
16,2026-01-23,151.630,28589.07,113.24,-7.98%,33.90%,3.094,61.66%,8.98
17,2026-01-22,144.932,3887.11,102.90,-6.75%,40.85%,3.094,8.66%,8.16
18,2026-01-21,143.736,3316.58,100.38,-6.51%,43.19%,3.094,7.47%,7.96
19,2026-01-20,143.123,5089.53,100.50,-6.39%,42.40%,3.094,11.48%,7.97
20,2026-01-19,143.619,3337.43,102.14,-6.48%,40.60%,3.094,7.52%,8.10
21,2026-01-16,143.419,4083.02,101.89,-6.43%,40.76%,3.094,9.21%,8.08
22,2026-01-15,142.604,5818.12,101.77,-6.27%,40.13%,3.094,13.18%,8.07
23,2026-01-14,142.635,9707.55,103.15,-6.27%,38.28%,3.094,21.80%,8.18
24,2026-01-13,142.121,12113.13,104.16,-6.17%,36.44%,3.094,27.27%,8.26
25,2026-01-12,149.017,25962.88,110.72,-7.45%,34.59%,3.094,56.86%,8.78
26,2026-01-09,144.301,20409.83,111.60,-6.56%,29.30%,3.094,45.68%,8.85
27,2026-01-08,146.251,35340.36,110.34,-6.92%,32.55%,3.094,79.50%,8.75
28,2026-01-07,139.924,11188.36,100.25,-5.71%,39.57%,3.094,25.86%,7.95
29,2026-01-06,139.967,11167.56,101.14,-5.72%,38.40%,3.094,25.97%,8.02
30,2026-01-05,138.303,20677.68,105.04,-5.38%,31.66%,3.094,48.12%,8.33
