序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-05-21,139.753,36296.06,140.40,-10.39%,-0.46%,1.584,157.78%,16.82
2,2026-05-20,148.018,29821.05,148.00,-12.84%,0.01%,1.584,130.07%,17.73
3,2026-05-19,145.430,32397.98,145.49,-12.08%,-0.04%,1.756,125.80%,17.43
4,2026-05-18,146.971,41012.59,147.50,-12.51%,-0.36%,2.235,123.46%,17.67
5,2026-05-15,156.223,141279.58,157.10,-15.01%,-0.56%,2.406,370.23%,18.82
6,2026-05-14,153.411,53342.11,153.59,-14.24%,-0.12%,2.588,130.59%,18.40
7,2026-05-13,158.510,28420.22,159.18,-15.56%,-0.42%,2.762,64.86%,19.07
8,2026-05-12,160.335,78211.45,162.35,-16.01%,-1.24%,2.896,166.31%,19.45
9,2026-05-11,167.918,272363.82,166.69,-17.83%,0.73%,3.295,497.38%,19.97
10,2026-05-08,152.241,144573.60,151.50,-13.82%,0.49%,3.486,280.98%,18.15
11,2026-05-07,137.506,42412.66,137.73,-9.51%,-0.16%,3.586,86.15%,16.50
12,2026-05-06,135.919,39876.79,136.98,-9.00%,-0.77%,3.999,73.02%,16.41
13,2026-04-30,138.486,65421.41,141.49,-9.73%,-2.12%,4.545,102.87%,16.95
14,2026-04-29,155.713,66570.91,148.66,-14.59%,4.74%,5.298,82.09%,17.81
15,2026-04-28,146.504,48945.59,145.41,-12.08%,0.75%,5.298,60.84%,17.42
16,2026-04-27,168.121,7466.16,149.00,-17.58%,12.83%,5.298,8.39%,17.85
17,2026-04-24,167.844,9424.65,150.25,-17.46%,11.71%,5.298,10.54%,18.00
18,2026-04-23,169.474,24045.73,148.33,-17.81%,14.25%,5.298,26.85%,17.77
19,2026-04-22,174.630,9565.40,150.84,-18.93%,15.78%,5.298,10.30%,18.07
20,2026-04-21,174.933,23958.34,152.34,-18.98%,14.83%,5.298,25.51%,18.25
21,2026-04-20,177.367,13203.61,149.83,-19.48%,18.38%,5.298,13.98%,17.95
22,2026-04-17,177.824,19868.83,149.25,-19.51%,19.15%,5.298,20.97%,17.88
23,2026-04-16,178.619,68121.90,147.25,-19.65%,21.31%,5.298,72.46%,17.64
24,2026-04-15,169.630,18058.75,138.15,-17.68%,22.79%,5.298,19.91%,16.55
25,2026-04-14,169.311,23713.77,142.40,-17.59%,18.89%,5.298,26.57%,17.06
26,2026-04-13,171.390,198552.67,149.00,-18.03%,15.03%,5.298,215.85%,17.85
27,2026-04-10,162.710,109544.36,140.32,-15.98%,15.96%,5.298,123.72%,16.81
28,2026-04-09,165.056,160860.54,133.72,-16.52%,23.43%,5.298,178.76%,16.02
29,2026-04-08,152.174,12928.34,121.54,-13.32%,25.21%,5.298,16.09%,14.56
30,2026-04-07,147.989,7832.78,120.62,-12.18%,22.69%,5.298,10.04%,14.45
