序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-05-21,136.479,3314.99,97.66,-4.22%,39.75%,10.814,2.23%,5.00
2,2026-05-20,137.914,3677.07,99.61,-4.43%,38.45%,10.814,2.47%,5.10
3,2026-05-19,138.500,7463.34,101.95,-4.52%,35.85%,10.814,5.04%,5.22
4,2026-05-18,136.663,5117.54,101.37,-4.24%,34.82%,10.814,3.46%,5.19
5,2026-05-15,137.226,4034.15,102.15,-4.32%,34.34%,10.814,2.70%,5.23
6,2026-05-14,138.227,6127.02,102.93,-4.47%,34.29%,10.814,4.09%,5.27
7,2026-05-13,139.582,3647.80,104.10,-4.67%,34.08%,10.814,2.42%,5.33
8,2026-05-12,141.074,6502.40,106.06,-4.89%,33.02%,10.814,4.27%,5.43
9,2026-05-11,140.800,4430.53,105.08,-4.84%,34.00%,10.814,2.91%,5.38
10,2026-05-08,140.515,4398.81,104.49,-4.79%,34.47%,10.814,2.90%,5.35
11,2026-05-07,139.405,3648.31,103.52,-4.62%,34.67%,10.814,2.41%,5.30
12,2026-05-06,139.679,6148.86,103.52,-4.66%,34.94%,10.814,4.08%,5.30
13,2026-04-30,138.826,6395.81,103.13,-4.52%,34.62%,10.814,4.26%,5.28
14,2026-04-29,139.215,4421.43,106.25,-4.57%,31.03%,10.814,2.94%,5.44
15,2026-04-28,138.713,6458.63,106.06,-4.50%,30.79%,10.814,4.30%,5.43
16,2026-04-27,139.114,6517.03,106.06,-4.55%,31.17%,10.814,4.33%,5.43
17,2026-04-24,140.274,6053.83,108.01,-4.72%,29.87%,10.814,4.00%,5.53
18,2026-04-23,141.138,7894.16,111.33,-4.84%,26.78%,10.814,5.15%,5.70
19,2026-04-22,142.023,4885.43,111.33,-4.97%,27.57%,10.814,3.18%,5.70
20,2026-04-21,142.119,5825.15,113.48,-4.98%,25.24%,10.814,3.79%,5.81
21,2026-04-20,142.014,10432.10,112.89,-4.96%,25.80%,10.814,6.75%,5.78
22,2026-04-17,143.931,9492.21,116.99,-5.23%,23.03%,10.814,6.09%,5.99
23,2026-04-16,144.810,20355.43,121.68,-5.35%,19.01%,10.814,13.03%,6.23
24,2026-04-15,145.424,26209.11,125.00,-5.43%,16.34%,10.814,16.73%,6.40
25,2026-04-14,142.238,17089.65,116.60,-4.98%,21.99%,10.814,11.18%,5.97
26,2026-04-13,140.500,20296.01,114.45,-4.72%,22.76%,10.814,13.13%,5.86
27,2026-04-10,142.907,33284.05,118.16,-5.06%,20.94%,10.814,21.51%,6.05
28,2026-04-09,139.398,9344.13,107.42,-4.55%,29.77%,10.814,6.18%,5.50
29,2026-04-08,141.206,16629.95,113.09,-4.81%,24.87%,10.814,10.93%,5.79
30,2026-04-07,138.699,10674.02,110.55,-4.44%,25.47%,10.814,7.11%,5.66
