序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-04-21,123.633,2503.39,36.86,-6.12%,235.43%,10.396,1.95%,64.06
2,2026-04-20,123.452,4993.01,37.27,-6.03%,231.26%,10.396,3.89%,64.77
3,2026-04-17,122.573,2793.87,35.93,-5.58%,241.12%,10.396,2.19%,62.45
4,2026-04-16,121.933,2322.63,36.20,-5.26%,236.81%,10.396,1.83%,62.92
5,2026-04-15,121.546,1904.86,36.02,-5.06%,237.40%,10.396,1.50%,62.61
6,2026-04-14,122.198,2712.64,36.31,-5.37%,236.52%,10.396,2.15%,63.11
7,2026-04-13,121.061,1869.04,36.06,-4.81%,235.68%,10.396,1.48%,62.68
8,2026-04-10,121.788,1939.24,35.79,-5.14%,240.30%,10.396,1.52%,62.20
9,2026-04-09,122.224,2330.27,35.14,-5.34%,247.84%,10.396,1.83%,61.07
10,2026-04-08,122.446,3191.02,36.18,-5.43%,238.44%,10.396,2.51%,62.88
11,2026-04-07,120.074,1589.05,34.52,-4.28%,247.87%,10.396,1.27%,59.99
12,2026-04-03,120.359,1883.53,34.46,-4.39%,249.28%,10.396,1.51%,59.89
13,2026-04-02,119.481,1842.89,34.85,-3.96%,242.90%,10.396,1.48%,60.56
14,2026-04-01,120.218,2999.53,35.90,-4.31%,234.84%,10.396,2.40%,62.40
15,2026-03-31,119.289,2636.18,35.11,-3.85%,239.76%,10.396,2.13%,61.02
16,2026-03-30,118.821,2284.54,35.68,-3.62%,233.03%,10.396,1.84%,62.01
17,2026-03-27,119.965,1857.11,35.49,-4.16%,238.03%,10.396,1.49%,61.68
18,2026-03-26,119.938,2550.01,35.03,-4.14%,242.40%,10.396,2.05%,60.88
19,2026-03-25,120.854,3278.90,35.21,-4.57%,243.21%,10.396,2.61%,61.20
20,2026-03-24,119.346,5222.80,34.45,-3.84%,246.46%,10.396,4.25%,59.87
21,2026-03-23,117.475,5323.67,33.80,-2.92%,247.59%,10.396,4.35%,58.74
22,2026-03-20,118.583,2283.12,35.24,-3.45%,236.54%,10.396,1.85%,61.24
23,2026-03-19,118.748,4200.66,35.69,-3.52%,232.77%,10.396,3.40%,62.02
24,2026-03-18,119.459,3933.52,36.57,-3.86%,226.70%,10.396,3.17%,63.55
25,2026-03-17,120.387,2269.34,36.59,-4.29%,229.03%,10.396,1.80%,63.59
26,2026-03-16,121.835,2088.21,36.55,-4.96%,233.36%,10.396,1.65%,63.52
27,2026-03-13,122.016,1777.33,36.65,-5.02%,232.91%,10.396,1.40%,63.70
28,2026-03-12,122.499,2916.14,36.93,-5.23%,231.73%,10.396,2.29%,64.18
29,2026-03-11,123.182,1918.22,37.41,-5.53%,229.27%,10.396,1.50%,65.02
30,2026-03-10,122.745,4018.65,37.28,-5.32%,229.27%,10.396,3.16%,64.79
