序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-03-20,126.874,3214.90,80.38,-2.10%,57.84%,6.700,3.75%,9.26
2,2026-03-19,128.780,2088.15,82.38,-2.39%,56.33%,6.700,2.41%,9.49
3,2026-03-18,131.201,2070.40,83.85,-2.76%,56.46%,6.700,2.38%,9.66
4,2026-03-17,129.896,2566.97,84.72,-2.52%,53.32%,6.700,2.93%,9.76
5,2026-03-16,131.545,3684.09,85.76,-2.76%,53.38%,6.700,4.21%,9.88
6,2026-03-13,130.418,2246.05,82.38,-2.59%,58.32%,6.700,2.56%,9.49
7,2026-03-12,131.002,2982.64,81.86,-2.68%,60.04%,6.700,3.38%,9.43
8,2026-03-11,133.029,2679.23,83.07,-2.98%,60.14%,6.700,3.02%,9.57
9,2026-03-10,132.410,3026.92,83.16,-2.88%,59.22%,6.700,3.42%,9.58
10,2026-03-09,131.540,2449.36,82.29,-2.75%,59.85%,6.700,2.79%,9.48
11,2026-03-06,131.491,3247.93,81.16,-2.74%,62.01%,6.700,3.69%,9.35
12,2026-03-05,131.483,1297.48,80.21,-2.74%,63.93%,6.700,1.47%,9.24
13,2026-03-04,131.996,2064.76,79.77,-2.81%,65.46%,6.700,2.34%,9.19
14,2026-03-03,131.807,1961.99,80.56,-2.78%,63.62%,6.700,2.21%,9.28
15,2026-03-02,133.042,3259.41,80.82,-2.96%,64.62%,6.700,3.65%,9.31
16,2026-02-27,134.363,895.13,82.99,-3.15%,61.91%,6.700,1.00%,9.56
17,2026-02-26,134.338,1685.42,82.29,-3.15%,63.25%,6.700,1.87%,9.48
18,2026-02-25,135.775,3204.41,83.33,-3.35%,62.93%,6.700,3.51%,9.60
19,2026-02-24,135.162,1274.49,82.03,-3.26%,64.77%,6.700,1.41%,9.45
20,2026-02-13,134.397,1624.41,81.34,-3.13%,65.24%,6.700,1.80%,9.37
21,2026-02-12,135.249,1494.33,82.03,-3.25%,64.87%,6.700,1.65%,9.45
22,2026-02-11,135.028,3405.00,83.94,-3.22%,60.86%,6.700,3.76%,9.67
23,2026-02-10,134.343,2180.42,84.12,-3.12%,59.71%,6.700,2.41%,9.69
24,2026-02-09,134.985,3053.47,84.81,-3.21%,59.16%,6.700,3.39%,9.77
25,2026-02-06,132.617,2376.09,84.12,-2.86%,57.66%,6.700,2.67%,9.69
26,2026-02-05,131.774,2205.91,84.64,-2.74%,55.70%,6.700,2.48%,9.75
27,2026-02-04,132.969,3335.37,85.07,-2.91%,56.31%,6.700,3.76%,9.80
28,2026-02-03,131.565,2950.91,82.47,-2.71%,59.54%,6.700,3.35%,9.50
29,2026-02-02,130.062,2970.52,82.29,-2.48%,58.05%,6.700,3.39%,9.48
30,2026-01-30,132.656,4106.62,85.07,-2.86%,55.94%,6.700,4.62%,9.80
