序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-04-21,264.420,148576.69,215.46,-172.72%,22.72%,2.865,196.90%,6.27
2,2026-04-20,257.998,164884.08,215.81,-168.42%,19.55%,2.865,224.02%,6.28
3,2026-04-17,249.974,436318.58,212.72,-160.71%,17.52%,2.865,622.63%,6.19
4,2026-04-16,222.163,115642.48,193.47,-144.27%,14.83%,2.865,184.82%,5.63
5,2026-04-15,203.348,63840.90,190.03,-130.65%,7.01%,2.865,108.17%,5.53
6,2026-04-14,202.836,53426.36,188.66,-129.30%,7.51%,2.865,91.27%,5.49
7,2026-04-13,203.625,267319.19,193.47,-128.87%,5.25%,2.865,456.80%,5.63
8,2026-04-10,186.898,31075.36,179.04,-113.30%,4.39%,2.865,56.93%,5.21
9,2026-04-09,188.748,23459.33,178.35,-113.99%,5.83%,2.865,43.23%,5.19
10,2026-04-08,194.454,32470.78,179.38,-117.59%,8.40%,2.865,59.45%,5.22
11,2026-04-07,180.406,22345.19,171.82,-105.40%,5.00%,2.865,42.76%,5.00
12,2026-04-03,181.982,21687.20,172.17,-103.76%,5.70%,2.865,41.10%,5.01
13,2026-04-02,183.723,22895.74,175.60,-104.48%,4.63%,2.865,42.70%,5.11
14,2026-04-01,190.688,29429.95,180.07,-109.14%,5.90%,2.866,53.50%,5.24
15,2026-03-31,192.057,36582.94,182.13,-109.42%,5.45%,2.866,65.75%,5.30
16,2026-03-30,198.922,47476.63,189.35,-113.50%,5.06%,2.866,82.46%,5.51
17,2026-03-27,209.362,37732.56,193.13,-117.80%,8.41%,2.866,62.44%,5.62
18,2026-03-26,210.541,36063.15,193.81,-117.73%,8.63%,2.866,59.21%,5.64
19,2026-03-25,220.442,70101.01,203.44,-122.50%,8.36%,2.866,110.22%,5.92
20,2026-03-24,214.319,125321.26,197.94,-118.34%,8.28%,2.866,207.86%,5.76
21,2026-03-23,198.956,38457.75,186.60,-108.36%,6.62%,2.866,66.38%,5.43
22,2026-03-20,202.869,60052.74,193.47,-108.73%,4.86%,2.866,98.91%,5.63
23,2026-03-19,208.673,39329.35,195.88,-111.45%,6.53%,2.866,65.15%,5.70
24,2026-03-18,212.307,38231.96,198.63,-112.79%,6.89%,2.866,63.63%,5.78
25,2026-03-17,208.270,48483.68,197.25,-109.82%,5.59%,2.866,78.74%,5.74
26,2026-03-16,215.714,108734.89,206.19,-113.20%,4.62%,2.866,172.58%,6.00
27,2026-03-13,255.378,99209.43,221.65,-128.44%,15.22%,2.866,137.77%,6.45
28,2026-03-12,253.555,47178.11,223.71,-126.98%,13.34%,2.866,62.56%,6.51
29,2026-03-11,279.831,34040.25,226.12,-135.02%,23.76%,2.866,41.60%,6.58
30,2026-03-10,287.702,41199.58,228.18,-136.53%,26.09%,2.866,50.00%,6.64
