序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-02-13,181.100,11676.07,131.51,-10.02%,37.71%,5.823,10.84%,26.38
2,2026-02-12,185.011,15001.90,134.50,-10.51%,37.56%,5.823,13.92%,26.98
3,2026-02-11,181.644,10642.66,133.95,-10.08%,35.61%,5.823,10.07%,26.87
4,2026-02-10,181.501,65230.17,137.04,-10.05%,32.44%,5.823,60.51%,27.49
5,2026-02-09,175.001,18353.15,130.46,-9.20%,34.14%,5.823,18.02%,26.17
6,2026-02-06,175.800,5922.36,127.12,-9.29%,38.30%,5.823,5.77%,25.50
7,2026-02-05,176.401,13725.62,127.62,-9.36%,38.23%,5.823,13.40%,25.60
8,2026-02-04,176.600,20353.79,128.56,-9.38%,37.36%,5.823,19.70%,25.79
9,2026-02-03,178.459,28750.88,128.71,-9.62%,38.65%,5.823,28.28%,25.82
10,2026-02-02,165.000,22242.79,125.52,-7.78%,31.45%,5.823,22.94%,25.18
11,2026-01-30,175.599,17381.85,129.56,-9.22%,35.53%,5.824,16.70%,25.99
12,2026-01-29,184.428,40248.43,133.65,-10.34%,37.99%,5.825,36.38%,26.81
13,2026-01-28,180.435,6666.99,131.11,-9.83%,37.62%,5.826,6.30%,26.30
14,2026-01-27,180.401,10301.42,131.26,-9.82%,37.44%,5.826,9.98%,26.33
15,2026-01-26,177.694,10053.54,131.11,-9.47%,35.53%,5.826,9.70%,26.30
16,2026-01-23,181.562,12942.95,134.30,-9.88%,35.19%,5.826,12.21%,26.94
17,2026-01-22,178.011,14493.21,132.25,-9.42%,34.60%,5.826,13.82%,26.53
18,2026-01-21,177.583,17539.36,131.90,-9.36%,34.63%,5.826,17.21%,26.46
19,2026-01-20,170.734,15753.62,132.25,-8.44%,29.10%,5.826,15.45%,26.53
20,2026-01-19,182.454,12828.71,136.09,-9.97%,34.07%,5.826,11.98%,27.30
21,2026-01-16,187.500,18896.23,139.33,-10.56%,34.57%,5.826,17.16%,27.95
22,2026-01-15,189.000,28999.81,145.07,-10.74%,30.29%,5.826,26.32%,29.10
23,2026-01-14,190.800,231360.08,148.36,-10.94%,28.61%,5.826,204.86%,29.76
24,2026-01-13,177.900,39743.01,141.13,-9.35%,26.06%,5.826,37.95%,28.31
25,2026-01-12,182.500,67267.31,137.74,-9.93%,32.50%,5.826,63.32%,27.63
26,2026-01-09,173.500,20769.03,125.22,-8.75%,38.55%,5.826,20.64%,25.12
27,2026-01-08,165.526,9163.99,120.94,-7.66%,36.87%,5.826,9.51%,24.26
28,2026-01-07,160.596,7424.83,118.38,-6.95%,35.67%,5.826,7.83%,23.77
29,2026-01-06,162.100,4913.43,119.72,-7.16%,35.40%,5.826,5.24%,24.04
30,2026-01-05,159.821,18543.48,119.27,-6.83%,34.00%,5.826,20.15%,23.95
