序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-05-21,131.318,5350.00,84.19,-6.00%,55.98%,3.791,10.66%,6.87
2,2026-05-20,132.509,2414.53,84.07,-6.45%,57.62%,3.791,4.81%,6.86
3,2026-05-19,132.911,2344.77,84.68,-6.59%,56.95%,3.791,4.68%,6.91
4,2026-05-18,131.698,2791.73,84.93,-6.12%,55.07%,3.791,5.60%,6.93
5,2026-05-15,131.985,2162.07,85.05,-6.20%,55.19%,3.791,4.32%,6.94
6,2026-05-14,132.328,2941.20,85.66,-6.32%,54.48%,3.791,5.84%,6.99
7,2026-05-13,133.548,2387.92,86.77,-6.77%,53.92%,3.791,4.71%,7.08
8,2026-05-12,133.957,4112.66,86.64,-6.91%,54.61%,3.791,8.05%,7.07
9,2026-05-11,136.034,3256.04,88.97,-7.65%,52.90%,3.791,6.32%,7.26
10,2026-05-08,135.847,2433.89,90.44,-7.56%,50.20%,3.791,4.72%,7.38
11,2026-05-07,136.000,3078.48,89.95,-7.60%,51.19%,3.791,5.97%,7.34
12,2026-05-06,135.808,3552.05,90.20,-7.52%,50.57%,3.791,6.90%,7.36
13,2026-04-30,135.028,2818.83,90.81,-7.18%,48.69%,3.791,5.51%,7.41
14,2026-04-29,135.126,3313.57,90.56,-7.21%,49.21%,3.791,6.47%,7.39
15,2026-04-28,134.694,3145.35,89.71,-7.04%,50.15%,3.791,6.16%,7.32
16,2026-04-27,135.360,3486.11,90.44,-7.27%,49.67%,3.791,6.82%,7.38
17,2026-04-24,135.455,2109.83,89.95,-7.27%,50.59%,3.791,4.12%,7.34
18,2026-04-23,135.195,3050.73,88.97,-7.17%,51.95%,3.791,5.95%,7.26
19,2026-04-22,135.555,4173.41,89.46,-7.29%,51.52%,3.791,8.10%,7.30
20,2026-04-21,135.070,3574.30,89.83,-7.11%,50.36%,3.791,6.99%,7.33
21,2026-04-20,135.188,3243.92,88.85,-7.14%,52.16%,3.791,6.34%,7.25
22,2026-04-17,135.015,3735.70,88.24,-7.05%,53.02%,3.791,7.32%,7.20
23,2026-04-16,134.938,3858.22,89.83,-7.01%,50.22%,3.791,7.57%,7.33
24,2026-04-15,133.713,3859.70,88.48,-6.57%,51.12%,3.791,7.59%,7.22
25,2026-04-14,133.680,5146.71,89.71,-6.55%,49.02%,3.791,10.22%,7.32
26,2026-04-13,133.376,4727.38,90.56,-6.43%,47.27%,3.791,9.35%,7.39
27,2026-04-10,134.244,3701.71,91.18,-6.72%,47.24%,3.791,7.22%,7.44
28,2026-04-09,134.906,5970.36,91.05,-6.94%,48.16%,3.791,11.66%,7.43
29,2026-04-08,135.495,7945.79,92.65,-7.13%,46.25%,3.791,15.55%,7.56
30,2026-04-07,133.730,5931.29,91.79,-5.98%,45.69%,3.791,11.72%,7.49
