序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-03-20,144.174,6287.68,104.01,-4.25%,38.62%,8.121,5.33%,25.94
2,2026-03-19,145.650,4272.51,104.05,-4.48%,39.98%,8.121,3.61%,25.95
3,2026-03-18,148.972,6390.22,105.65,-4.98%,41.00%,8.121,5.32%,26.35
4,2026-03-17,147.919,12296.17,107.46,-4.82%,37.65%,8.121,10.11%,26.80
5,2026-03-16,147.911,7467.24,106.30,-4.81%,39.15%,8.121,6.27%,26.51
6,2026-03-13,145.685,5407.90,103.05,-4.47%,41.38%,8.121,4.54%,25.70
7,2026-03-12,146.777,12855.43,102.77,-4.63%,42.83%,8.121,10.67%,25.63
8,2026-03-11,154.000,6612.77,103.45,-5.69%,48.87%,8.121,5.36%,25.80
9,2026-03-10,152.249,23071.49,104.73,-5.43%,45.37%,8.121,18.71%,26.12
10,2026-03-09,146.643,10443.15,103.25,-4.60%,42.03%,8.121,8.82%,25.75
11,2026-03-06,149.308,7022.27,102.33,-4.99%,45.91%,8.121,5.84%,25.52
12,2026-03-05,147.156,17707.82,100.04,-4.67%,47.10%,8.121,14.69%,24.95
13,2026-03-04,144.797,7341.43,98.88,-4.31%,46.44%,8.121,6.25%,24.66
14,2026-03-03,145.432,9879.66,100.24,-4.40%,45.08%,8.121,8.30%,25.00
15,2026-03-02,148.294,6358.46,102.37,-4.83%,44.87%,8.121,5.22%,25.53
16,2026-02-27,153.501,3430.96,106.42,-5.57%,44.25%,8.121,2.76%,26.54
17,2026-02-26,153.164,3568.97,106.34,-5.52%,44.04%,8.121,2.83%,26.52
18,2026-02-25,158.300,4747.11,106.62,-6.23%,48.48%,8.121,3.68%,26.59
19,2026-02-24,158.497,2738.92,106.94,-6.26%,48.22%,8.121,2.13%,26.67
20,2026-02-13,158.244,3886.77,106.38,-6.18%,48.76%,8.121,3.02%,26.53
21,2026-02-12,157.019,4299.18,107.98,-6.01%,45.42%,8.121,3.37%,26.93
22,2026-02-11,157.187,2841.59,108.06,-6.03%,45.46%,8.121,2.21%,26.95
23,2026-02-10,158.552,7860.11,108.38,-6.21%,46.29%,8.121,6.03%,27.03
24,2026-02-09,157.952,6286.42,108.74,-6.13%,45.26%,8.121,4.92%,27.12
25,2026-02-06,158.697,9898.63,110.71,-6.21%,43.35%,8.121,7.73%,27.61
26,2026-02-05,154.015,9594.20,109.94,-5.57%,40.09%,8.121,7.75%,27.42
27,2026-02-04,153.513,10421.77,109.94,-5.50%,39.63%,8.121,8.43%,27.42
28,2026-02-03,155.687,11688.53,109.42,-5.79%,42.28%,8.121,9.37%,27.29
29,2026-02-02,149.349,16038.02,106.90,-4.90%,39.71%,8.121,12.97%,26.66
30,2026-01-30,160.557,15111.30,115.04,-6.44%,39.57%,8.121,11.39%,28.69
