序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-02-13,156.031,3797.82,120.22,-6.43%,29.79%,9.890,2.46%,9.87
2,2026-02-12,154.111,2255.51,119.49,-6.18%,28.98%,9.890,1.47%,9.81
3,2026-02-11,155.559,4026.58,122.66,-6.37%,26.83%,9.890,2.62%,10.07
4,2026-02-10,155.650,3609.96,123.14,-6.37%,26.40%,9.890,2.34%,10.11
5,2026-02-09,156.165,3286.10,123.63,-6.44%,26.32%,9.890,2.14%,10.15
6,2026-02-06,155.239,4068.44,123.14,-6.31%,26.06%,9.890,2.66%,10.11
7,2026-02-05,153.395,6280.87,123.26,-6.06%,24.44%,9.890,4.15%,10.12
8,2026-02-04,152.088,6948.62,121.56,-5.88%,25.11%,9.890,4.60%,9.98
9,2026-02-03,150.536,6533.34,118.51,-5.67%,27.02%,9.890,4.40%,9.73
10,2026-02-02,148.813,5919.84,118.88,-5.44%,25.18%,9.890,3.97%,9.76
11,2026-01-30,151.136,7220.60,121.92,-5.74%,23.96%,9.890,4.76%,10.01
12,2026-01-29,155.322,5190.52,121.32,-6.29%,28.03%,9.890,3.38%,9.96
13,2026-01-28,154.004,4581.58,120.34,-6.11%,27.97%,9.890,3.02%,9.88
14,2026-01-27,152.001,4506.46,121.07,-5.85%,25.55%,9.890,2.98%,9.94
15,2026-01-26,154.463,4680.63,125.09,-6.17%,23.48%,9.890,3.07%,10.27
16,2026-01-23,154.612,3923.31,124.73,-6.17%,23.96%,9.890,2.58%,10.24
17,2026-01-22,152.632,5251.91,125.34,-5.91%,21.78%,9.890,3.49%,10.29
18,2026-01-21,150.705,5882.64,123.39,-5.65%,22.14%,9.890,3.94%,10.13
19,2026-01-20,150.679,5220.48,124.36,-5.65%,21.16%,9.890,3.49%,10.21
20,2026-01-19,150.124,4582.97,123.51,-5.57%,21.55%,9.890,3.09%,10.14
21,2026-01-16,150.185,1671.76,120.83,-5.57%,24.30%,9.890,1.12%,9.92
22,2026-01-15,150.133,8477.99,121.80,-5.56%,23.26%,9.890,5.73%,10.00
23,2026-01-14,149.181,8184.05,122.41,-5.43%,21.87%,9.890,5.51%,10.05
24,2026-01-13,148.706,9731.92,121.80,-5.36%,22.09%,9.890,6.55%,10.00
25,2026-01-12,150.394,14116.65,122.29,-5.58%,22.98%,9.890,9.47%,10.04
26,2026-01-09,149.380,6002.13,121.07,-5.44%,23.38%,9.890,4.06%,9.94
27,2026-01-08,148.481,5167.02,120.83,-5.31%,22.89%,9.890,3.52%,9.92
28,2026-01-07,148.252,4917.98,120.95,-5.28%,22.57%,9.890,3.35%,9.93
29,2026-01-06,148.896,5304.41,121.32,-5.36%,22.73%,9.890,3.62%,9.96
30,2026-01-05,146.899,4827.74,121.07,-5.09%,21.33%,9.890,3.32%,9.94
