序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-01-20,144.200,9300.10,109.76,-13.25%,31.37%,20.860,3.09%,21.25
2,2026-01-19,144.000,7231.58,111.11,-13.16%,29.61%,20.860,2.42%,21.51
3,2026-01-16,143.580,3458.57,107.90,-12.97%,33.06%,20.860,1.17%,20.89
4,2026-01-15,141.000,5341.01,107.18,-12.07%,31.55%,20.860,1.82%,20.75
5,2026-01-14,141.057,7814.89,106.77,-12.07%,32.12%,20.860,2.64%,20.67
6,2026-01-13,141.248,8071.13,108.52,-12.12%,30.16%,20.860,2.73%,21.01
7,2026-01-12,144.300,8654.42,109.76,-13.13%,31.47%,20.860,2.90%,21.25
8,2026-01-09,142.067,10826.32,109.87,-12.33%,29.31%,20.860,3.66%,21.27
9,2026-01-08,140.400,11770.57,110.33,-11.74%,27.25%,20.860,3.99%,21.36
10,2026-01-07,141.692,9397.88,113.12,-12.17%,25.26%,20.860,3.16%,21.90
11,2026-01-06,141.602,12680.14,113.28,-12.12%,25.01%,20.860,4.29%,21.93
12,2026-01-05,140.283,16099.11,114.15,-11.66%,22.89%,20.860,5.50%,22.10
13,2025-12-31,137.380,6307.06,109.35,-10.57%,25.63%,20.860,2.19%,21.17
14,2025-12-30,137.620,6035.16,110.12,-10.64%,24.97%,20.860,2.10%,21.32
15,2025-12-29,136.937,7288.41,107.96,-10.38%,26.85%,20.860,2.54%,20.90
16,2025-12-26,138.278,10360.75,108.37,-10.81%,27.60%,20.860,3.58%,20.98
17,2025-12-25,138.884,4403.47,108.26,-11.00%,28.28%,20.860,1.54%,20.96
18,2025-12-24,137.480,9123.50,109.25,-10.50%,25.84%,20.860,3.17%,21.15
19,2025-12-23,138.166,8267.98,111.16,-10.72%,24.30%,20.860,2.86%,21.52
20,2025-12-22,139.000,14054.76,113.74,-10.99%,22.21%,20.860,4.86%,22.02
21,2025-12-19,136.900,34554.13,109.35,-10.22%,25.20%,20.860,12.09%,21.17
22,2025-12-18,140.750,16038.81,116.17,-11.52%,21.16%,20.860,5.49%,22.49
23,2025-12-17,139.556,6311.19,115.65,-11.11%,20.67%,20.860,2.18%,22.39
24,2025-12-16,137.678,6340.44,114.57,-10.45%,20.17%,20.860,2.21%,22.18
25,2025-12-15,138.480,5720.26,116.37,-10.71%,19.00%,20.860,1.98%,22.53
26,2025-12-12,138.124,8906.31,115.50,-10.55%,19.59%,20.860,3.09%,22.36
27,2025-12-11,137.730,11334.37,115.29,-10.40%,19.46%,20.860,3.93%,22.32
28,2025-12-10,139.001,20035.05,117.77,-10.82%,18.03%,20.860,6.93%,22.80
29,2025-12-09,136.905,4753.25,112.24,-10.09%,21.97%,20.860,1.66%,21.73
30,2025-12-08,137.900,15647.02,112.40,-10.41%,22.69%,20.860,5.45%,21.76
