序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-03-20,130.250,11780.30,98.79,-2.28%,31.84%,7.540,11.81%,5.73
2,2026-03-19,135.000,4748.40,107.93,-3.19%,25.08%,7.540,4.65%,6.26
3,2026-03-18,138.140,4385.61,112.93,-3.77%,22.32%,7.540,4.24%,6.55
4,2026-03-17,137.498,6614.63,113.28,-3.65%,21.38%,7.540,6.33%,6.57
5,2026-03-16,140.126,7179.63,115.86,-4.12%,20.94%,7.540,6.84%,6.72
6,2026-03-13,140.731,5932.95,119.14,-4.22%,18.12%,7.540,5.57%,6.91
7,2026-03-12,140.731,7630.95,116.21,-4.22%,21.10%,7.540,7.13%,6.74
8,2026-03-11,141.246,4300.22,115.00,-4.31%,22.82%,7.540,4.04%,6.67
9,2026-03-10,141.486,4914.51,114.14,-4.35%,23.96%,7.540,4.61%,6.62
10,2026-03-09,141.534,6683.53,115.52,-4.35%,22.52%,7.540,6.30%,6.70
11,2026-03-06,141.572,5629.64,115.00,-4.35%,23.11%,7.540,5.32%,6.67
12,2026-03-05,139.699,5435.22,110.86,-4.01%,26.01%,7.540,5.14%,6.43
13,2026-03-04,139.333,6917.38,109.66,-3.95%,27.06%,7.540,6.58%,6.36
14,2026-03-03,139.273,5769.42,109.31,-3.93%,27.41%,7.540,5.46%,6.34
15,2026-03-02,141.833,4044.76,112.41,-4.38%,26.17%,7.540,3.77%,6.52
16,2026-02-27,143.057,3397.96,116.72,-4.59%,22.56%,7.540,3.17%,6.77
17,2026-02-26,142.543,3070.69,115.17,-4.49%,23.76%,7.540,2.85%,6.68
18,2026-02-25,144.120,5298.29,115.86,-4.76%,24.39%,7.540,4.86%,6.72
19,2026-02-24,143.840,4447.28,114.14,-4.71%,26.02%,7.540,4.11%,6.62
20,2026-02-13,141.637,2912.53,109.83,-4.30%,28.96%,7.540,2.72%,6.37
21,2026-02-12,142.482,3258.63,112.41,-4.44%,26.75%,7.540,3.03%,6.52
22,2026-02-11,143.199,3130.41,114.66,-4.56%,24.90%,7.540,2.90%,6.65
23,2026-02-10,142.182,2853.91,114.14,-4.38%,24.57%,7.540,2.65%,6.62
24,2026-02-09,142.902,4157.80,114.83,-4.50%,24.45%,7.540,3.88%,6.66
25,2026-02-06,140.996,4786.66,112.59,-4.17%,25.23%,7.540,4.51%,6.53
26,2026-02-05,139.105,3608.48,110.69,-3.83%,25.67%,7.540,3.44%,6.42
27,2026-02-04,139.934,8360.39,112.24,-3.98%,24.67%,7.540,7.96%,6.51
28,2026-02-03,138.192,9855.06,109.14,-3.67%,26.62%,7.540,9.52%,6.33
29,2026-02-02,135.500,7165.17,108.28,-3.18%,25.14%,7.540,6.95%,6.28
30,2026-01-30,139.377,7187.50,113.28,-3.80%,23.04%,7.540,6.81%,6.57
