序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-02-13,185.448,5748.68,150.77,-17.39%,23.00%,5.150,6.02%,14.61
2,2026-02-12,187.044,7495.08,150.67,-17.66%,24.14%,5.150,7.74%,14.60
3,2026-02-11,187.028,5325.32,149.64,-17.64%,24.99%,5.150,5.49%,14.50
4,2026-02-10,187.723,3836.15,148.92,-17.74%,26.06%,5.150,3.95%,14.43
5,2026-02-09,187.720,6556.25,149.43,-17.73%,25.62%,5.150,6.79%,14.48
6,2026-02-06,186.636,11838.46,149.12,-17.48%,25.16%,5.150,12.54%,14.45
7,2026-02-05,177.446,12679.78,147.06,-15.75%,20.66%,5.150,13.73%,14.25
8,2026-02-04,187.468,5991.56,150.67,-17.59%,24.42%,5.150,6.12%,14.60
9,2026-02-03,191.600,12032.34,150.16,-18.30%,27.60%,5.150,12.30%,14.55
10,2026-02-02,186.348,10246.74,149.54,-17.36%,24.62%,5.150,10.58%,14.49
11,2026-01-30,194.296,7697.49,152.32,-18.69%,27.56%,5.150,7.62%,14.76
12,2026-01-29,198.580,5197.37,151.50,-19.38%,31.08%,5.150,5.01%,14.68
13,2026-01-28,203.022,7555.15,156.24,-20.07%,29.94%,5.150,7.25%,15.14
14,2026-01-27,203.269,10731.78,158.41,-20.09%,28.32%,5.150,10.33%,15.35
15,2026-01-26,203.017,12453.43,160.58,-20.03%,26.43%,5.150,11.82%,15.56
16,2026-01-23,206.490,6543.96,161.82,-20.52%,27.61%,5.150,6.13%,15.68
17,2026-01-22,206.464,10047.98,160.27,-20.49%,28.82%,5.150,9.43%,15.53
18,2026-01-21,206.306,19451.27,164.71,-20.45%,25.26%,5.150,18.66%,15.96
19,2026-01-20,197.895,17942.66,162.23,-19.10%,21.98%,5.150,17.31%,15.72
20,2026-01-19,205.615,13805.33,161.09,-20.30%,27.64%,5.150,13.10%,15.61
21,2026-01-16,203.342,13560.93,160.48,-19.89%,26.71%,5.150,13.22%,15.55
22,2026-01-15,190.749,12306.60,153.15,-17.81%,24.55%,5.150,12.55%,14.84
23,2026-01-14,193.074,16103.56,155.42,-18.19%,24.23%,5.150,15.79%,15.06
24,2026-01-13,195.022,20276.82,156.97,-18.50%,24.24%,5.150,20.02%,15.21
25,2026-01-12,193.415,15345.54,155.93,-18.21%,24.04%,5.150,15.62%,15.11
26,2026-01-09,187.793,15987.52,154.49,-17.20%,21.56%,5.150,16.83%,14.97
27,2026-01-08,179.262,6113.33,150.88,-15.65%,18.81%,5.150,6.58%,14.62
28,2026-01-07,180.210,10720.32,150.36,-15.81%,19.85%,5.150,11.64%,14.57
29,2026-01-06,174.730,10069.65,148.50,-14.77%,17.66%,5.150,11.17%,14.39
30,2026-01-05,173.354,8376.89,146.03,-14.49%,18.71%,5.150,9.44%,14.15
