序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-03-20,123.490,5027.87,46.13,-1.82%,167.68%,7.996,5.08%,10.68
2,2026-03-19,125.680,2964.09,47.47,-2.59%,164.74%,7.996,2.94%,10.99
3,2026-03-18,127.232,1802.73,48.81,-3.12%,160.66%,7.996,1.78%,11.30
4,2026-03-17,126.833,3165.10,48.64,-2.98%,160.76%,7.996,3.11%,11.26
5,2026-03-16,127.311,2446.71,49.42,-3.13%,157.63%,7.996,2.41%,11.44
6,2026-03-13,128.029,1982.46,50.02,-3.36%,155.95%,7.996,1.93%,11.58
7,2026-03-12,128.926,2378.67,50.89,-3.66%,153.36%,7.996,2.29%,11.78
8,2026-03-11,131.054,5237.42,50.89,-4.35%,157.55%,7.996,5.02%,11.78
9,2026-03-10,129.552,3130.91,50.58,-3.85%,156.12%,7.996,3.04%,11.71
10,2026-03-09,127.949,3690.96,49.42,-3.32%,158.92%,7.996,3.62%,11.44
11,2026-03-06,129.109,2787.10,50.19,-3.69%,157.22%,7.996,2.72%,11.62
12,2026-03-05,127.903,2488.16,48.16,-3.29%,165.56%,7.996,2.43%,11.15
13,2026-03-04,128.040,3311.25,48.38,-3.33%,164.65%,7.996,3.24%,11.20
14,2026-03-03,128.049,2180.96,49.11,-3.33%,160.72%,7.996,2.12%,11.37
15,2026-03-02,129.111,2544.46,52.35,-3.68%,146.61%,7.996,2.46%,12.12
16,2026-02-27,129.171,1978.91,53.87,-3.68%,139.80%,7.996,1.92%,12.47
17,2026-02-26,129.500,2187.59,53.52,-3.78%,141.96%,7.996,2.11%,12.39
18,2026-02-25,130.604,4728.18,55.03,-4.13%,137.32%,7.996,4.52%,12.74
19,2026-02-24,129.994,4047.73,54.34,-3.93%,139.22%,7.996,3.88%,12.58
20,2026-02-13,129.986,5207.09,54.90,-3.88%,136.76%,7.996,4.99%,12.71
21,2026-02-12,130.742,2009.15,56.20,-4.11%,132.64%,7.996,1.92%,13.01
22,2026-02-11,131.571,2842.09,57.02,-4.37%,130.75%,7.996,2.70%,13.20
23,2026-02-10,131.095,7751.70,57.75,-4.22%,126.99%,7.996,7.40%,13.37
24,2026-02-09,130.315,7862.81,58.70,-3.97%,121.99%,7.996,7.53%,13.59
25,2026-02-06,128.469,7474.25,54.21,-3.37%,136.98%,7.996,7.26%,12.55
26,2026-02-05,127.474,2694.19,51.10,-3.05%,149.45%,7.996,2.64%,11.83
27,2026-02-04,128.016,3285.96,53.56,-3.22%,139.00%,7.996,3.20%,12.40
28,2026-02-03,128.848,5426.09,56.07,-3.48%,129.80%,7.996,5.28%,12.98
29,2026-02-02,126.902,7492.29,56.72,-2.85%,123.75%,7.996,7.32%,13.13
30,2026-01-30,129.056,7263.72,57.02,-3.53%,126.34%,7.996,7.00%,13.20
