序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-03-20,134.824,5836.73,105.31,-11.00%,28.02%,8.722,4.89%,58.68
2,2026-03-19,136.108,5667.16,105.85,-11.54%,28.58%,8.722,4.74%,58.98
3,2026-03-18,139.819,4110.67,109.98,-13.11%,27.13%,8.722,3.39%,61.28
4,2026-03-17,138.111,10044.22,109.23,-12.37%,26.45%,8.722,8.28%,60.86
5,2026-03-16,138.650,8225.47,109.44,-12.58%,26.69%,8.722,6.80%,60.98
6,2026-03-13,140.719,5640.71,112.53,-13.37%,25.05%,8.722,4.55%,62.70
7,2026-03-12,141.940,4493.07,112.35,-13.85%,26.34%,8.722,3.63%,62.60
8,2026-03-11,143.795,4768.35,113.39,-14.57%,26.82%,8.722,3.81%,63.18
9,2026-03-10,143.890,5033.08,113.37,-14.58%,26.92%,8.722,4.02%,63.17
10,2026-03-09,142.722,10123.35,113.51,-14.09%,25.73%,8.722,8.14%,63.25
11,2026-03-06,145.698,5082.06,119.80,-15.18%,21.62%,8.722,4.02%,66.75
12,2026-03-05,144.837,5139.49,117.71,-14.83%,23.04%,8.722,4.07%,65.59
13,2026-03-04,145.150,9518.02,118.81,-14.92%,22.17%,8.722,7.54%,66.20
14,2026-03-03,145.932,9523.58,122.04,-15.20%,19.58%,8.722,7.44%,68.00
15,2026-03-02,149.305,15521.21,125.04,-16.43%,19.41%,8.722,11.97%,69.67
16,2026-02-27,147.736,9296.87,124.79,-15.77%,18.39%,8.722,7.21%,69.53
17,2026-02-26,148.938,5637.41,125.02,-16.19%,19.13%,8.722,4.29%,69.66
18,2026-02-25,152.231,7914.76,123.22,-17.34%,23.54%,8.722,6.02%,68.66
19,2026-02-24,148.223,6248.00,117.71,-15.88%,25.92%,8.722,4.82%,65.59
20,2026-02-13,148.432,4878.81,115.54,-15.67%,28.47%,8.722,3.76%,64.38
21,2026-02-12,149.876,4777.49,119.56,-16.16%,25.35%,8.722,3.66%,66.62
22,2026-02-11,147.983,6094.85,118.58,-15.46%,24.80%,8.722,4.68%,66.07
23,2026-02-10,148.348,4041.27,118.58,-15.57%,25.11%,8.722,3.12%,66.07
24,2026-02-09,149.047,6369.29,118.63,-15.79%,25.64%,8.722,4.93%,66.10
25,2026-02-06,146.644,9436.02,115.72,-14.85%,26.72%,8.722,7.40%,64.48
26,2026-02-05,144.014,6554.51,114.82,-13.86%,25.42%,8.722,5.22%,63.98
27,2026-02-04,143.130,6429.45,113.25,-13.51%,26.39%,8.722,5.15%,63.10
28,2026-02-03,142.466,11756.32,109.17,-13.23%,30.50%,8.722,9.54%,60.83
29,2026-02-02,139.138,11178.05,107.68,-11.92%,29.21%,8.722,9.15%,60.00
30,2026-01-30,143.097,9584.90,113.53,-13.39%,26.04%,8.722,7.67%,63.26
