序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-01-16,133.492,5702.88,116.74,-19.23%,14.35%,11.576,3.67%,16.32
2,2026-01-15,133.321,6302.41,117.10,-19.06%,13.86%,11.576,4.08%,16.37
3,2026-01-14,133.700,6726.59,116.31,-19.26%,14.95%,11.576,4.32%,16.26
4,2026-01-13,133.205,5873.72,116.45,-18.87%,14.39%,11.576,3.79%,16.28
5,2026-01-12,134.096,4280.86,115.95,-19.41%,15.65%,11.576,2.75%,16.21
6,2026-01-09,133.254,4151.96,116.02,-18.68%,14.85%,11.576,2.69%,16.22
7,2026-01-08,132.336,4459.00,115.74,-18.01%,14.34%,11.576,2.90%,16.18
8,2026-01-07,132.750,8998.95,115.74,-18.24%,14.70%,11.576,5.85%,16.18
9,2026-01-06,132.999,5532.58,115.95,-18.35%,14.70%,11.576,3.61%,16.21
10,2026-01-05,131.779,5606.83,115.74,-17.49%,13.86%,11.576,3.67%,16.18
11,2025-12-31,130.173,4451.54,113.73,-16.16%,14.45%,11.576,2.95%,15.90
12,2025-12-30,130.146,3644.42,113.52,-16.10%,14.65%,11.576,2.42%,15.87
13,2025-12-29,130.375,4668.70,114.02,-16.21%,14.34%,11.576,3.09%,15.94
14,2025-12-26,131.400,9617.36,115.31,-16.75%,13.96%,11.576,6.32%,16.12
15,2025-12-25,131.928,5478.52,115.38,-17.04%,14.34%,11.576,3.59%,16.13
16,2025-12-24,131.128,4141.21,115.24,-16.47%,13.79%,11.576,2.73%,16.11
17,2025-12-23,130.190,4904.08,114.45,-15.81%,13.75%,11.576,3.25%,16.00
18,2025-12-22,130.431,7518.89,114.09,-15.93%,14.32%,11.576,4.97%,15.95
19,2025-12-19,130.600,5466.09,114.09,-15.90%,14.47%,11.576,3.61%,15.95
20,2025-12-18,130.278,4674.77,113.73,-15.65%,14.55%,11.576,3.09%,15.90
21,2025-12-17,130.799,5766.62,113.31,-15.95%,15.44%,11.576,3.83%,15.84
22,2025-12-16,131.329,4870.92,112.59,-15.08%,16.64%,11.576,3.21%,15.74
23,2025-12-15,131.727,3208.58,113.88,-15.30%,15.67%,11.576,2.11%,15.92
24,2025-12-12,131.514,3355.96,114.16,-15.04%,15.20%,11.576,2.20%,15.96
25,2025-12-11,132.001,3831.31,115.59,-15.32%,14.19%,11.576,2.51%,16.16
26,2025-12-10,132.106,3186.07,116.02,-15.35%,13.86%,11.576,2.09%,16.22
27,2025-12-09,131.400,3525.92,116.45,-14.86%,12.84%,11.576,2.31%,16.28
28,2025-12-08,132.498,4178.65,116.95,-15.52%,13.29%,11.576,2.72%,16.35
29,2025-12-05,132.599,4748.73,117.53,-15.47%,12.83%,11.576,3.11%,16.43
30,2025-12-04,131.650,4981.46,117.67,-14.83%,11.88%,11.576,3.28%,16.45
