序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-04-21,180.445,14499.26,152.22,-8.55%,18.54%,7.496,10.74%,18.48
2,2026-04-20,180.620,16702.37,150.91,-8.56%,19.69%,7.496,12.39%,18.32
3,2026-04-17,178.386,31762.91,151.57,-8.33%,17.70%,7.496,23.47%,18.40
4,2026-04-16,181.577,30314.82,146.46,-8.64%,23.98%,7.496,22.44%,17.78
5,2026-04-15,177.021,47245.31,145.63,-8.18%,21.55%,7.496,34.28%,17.68
6,2026-04-14,187.980,68045.36,161.78,-9.24%,16.20%,7.496,50.29%,19.64
7,2026-04-13,170.801,13084.93,147.04,-7.54%,16.16%,7.496,10.22%,17.85
8,2026-04-10,168.500,24280.30,143.25,-7.28%,17.63%,7.496,18.89%,17.39
9,2026-04-09,171.330,13275.85,142.50,-7.58%,20.23%,7.496,10.48%,17.30
10,2026-04-08,167.760,29503.08,136.82,-7.20%,22.61%,7.496,23.94%,16.61
11,2026-04-07,157.246,27764.14,130.73,-6.03%,20.29%,7.496,23.00%,15.87
12,2026-04-03,169.538,6703.43,134.43,-7.37%,26.11%,7.496,5.23%,16.32
13,2026-04-02,172.930,7416.51,140.36,-7.71%,23.20%,7.496,5.67%,17.04
14,2026-04-01,175.148,6688.57,138.30,-7.94%,26.64%,7.496,5.12%,16.79
15,2026-03-31,169.794,9980.90,135.26,-7.38%,25.54%,7.496,7.69%,16.42
16,2026-03-30,178.179,10070.59,140.12,-8.23%,27.17%,7.496,7.53%,17.01
17,2026-03-27,177.419,10797.44,135.59,-8.14%,30.85%,7.496,8.15%,16.46
18,2026-03-26,173.786,9678.06,135.01,-7.77%,28.72%,7.496,7.34%,16.39
19,2026-03-25,176.819,7613.75,135.91,-8.08%,30.10%,7.496,5.69%,16.50
20,2026-03-24,177.541,13350.26,137.48,-8.14%,29.14%,7.496,10.14%,16.69
21,2026-03-23,172.728,12605.05,136.08,-7.65%,26.93%,7.496,9.69%,16.52
22,2026-03-20,175.353,19257.91,143.58,-7.91%,22.13%,7.496,14.50%,17.43
23,2026-03-19,175.568,12990.54,137.07,-7.93%,28.09%,7.496,9.89%,16.64
24,2026-03-18,180.102,26495.52,143.33,-8.37%,25.66%,7.496,19.97%,17.40
25,2026-03-17,178.589,97138.71,152.97,-8.22%,16.75%,7.496,71.21%,18.57
26,2026-03-16,175.009,15947.64,139.04,-7.86%,25.87%,7.496,12.31%,16.88
27,2026-03-13,179.708,8816.26,143.08,-8.31%,25.60%,7.496,6.46%,17.37
28,2026-03-12,183.920,9145.38,139.21,-8.71%,32.12%,7.496,6.61%,16.90
29,2026-03-11,191.154,8420.52,147.20,-9.37%,29.86%,7.496,5.87%,17.87
30,2026-03-10,190.177,6295.39,147.94,-9.28%,28.55%,7.496,4.44%,17.96
