序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-05-21,144.540,7036.81,106.29,-4.88%,35.99%,7.998,6.05%,6.93
2,2026-05-20,144.484,8425.92,106.60,-4.87%,35.54%,7.998,7.24%,6.95
3,2026-05-19,146.051,24182.67,109.36,-5.11%,33.56%,7.998,20.84%,7.13
4,2026-05-18,148.144,82497.46,109.36,-5.41%,35.47%,7.998,70.14%,7.13
5,2026-05-15,138.745,6471.45,99.39,-3.97%,39.60%,7.998,5.78%,6.48
6,2026-05-14,141.097,5626.38,101.99,-4.34%,38.34%,7.998,4.95%,6.65
7,2026-05-13,143.396,3624.20,105.52,-4.69%,35.89%,7.998,3.15%,6.88
8,2026-05-12,143.682,3928.94,103.68,-4.73%,38.58%,7.998,3.41%,6.76
9,2026-05-11,145.200,4400.90,106.14,-4.95%,36.81%,7.998,3.79%,6.92
10,2026-05-08,145.569,4614.37,107.36,-5.00%,35.59%,7.998,3.96%,7.00
11,2026-05-07,145.808,7937.72,106.75,-5.03%,36.59%,7.998,6.79%,6.96
12,2026-05-06,144.698,10257.78,103.99,-4.86%,39.15%,7.998,8.91%,6.78
13,2026-04-30,141.007,8251.27,102.45,-4.29%,37.63%,7.998,7.24%,6.68
14,2026-04-29,142.538,8986.81,104.29,-4.52%,36.67%,7.998,7.86%,6.80
15,2026-04-28,143.441,8679.93,106.29,-4.65%,34.95%,7.998,7.56%,6.93
16,2026-04-27,143.816,18944.77,107.52,-4.70%,33.76%,7.998,16.52%,7.01
17,2026-04-24,146.338,67553.19,111.81,-5.07%,30.88%,7.998,57.86%,7.29
18,2026-04-23,141.351,41604.61,101.69,-4.32%,39.01%,7.998,36.65%,6.63
19,2026-04-22,137.551,2589.98,92.49,-3.73%,48.73%,7.998,2.35%,6.03
20,2026-04-21,137.709,3187.95,93.25,-3.75%,47.67%,7.998,2.89%,6.08
21,2026-04-20,138.436,4391.46,95.25,-3.86%,45.35%,7.998,3.95%,6.21
22,2026-04-17,139.469,3032.31,97.09,-4.01%,43.66%,7.998,2.71%,6.33
23,2026-04-16,139.863,2313.27,97.85,-4.07%,42.93%,7.998,2.08%,6.38
24,2026-04-15,138.538,4191.03,98.01,-3.87%,41.36%,7.998,3.77%,6.39
25,2026-04-14,138.511,4240.83,98.31,-3.86%,40.89%,7.998,3.85%,6.41
26,2026-04-13,137.961,3754.80,98.31,-3.77%,40.33%,7.998,3.41%,6.41
27,2026-04-10,137.587,3675.50,97.70,-3.70%,40.83%,7.998,3.31%,6.37
28,2026-04-09,138.960,3216.52,97.09,-3.92%,43.13%,7.998,2.89%,6.33
29,2026-04-08,139.644,4863.37,98.93,-4.02%,41.16%,7.998,4.38%,6.45
30,2026-04-07,135.679,2539.08,95.25,-3.40%,42.45%,7.998,2.34%,6.21
