序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-03-20,128.494,10004.58,94.57,-13.11%,35.87%,14.992,5.16%,9.76
2,2026-03-19,128.582,11106.92,94.86,-13.14%,35.54%,14.992,5.70%,9.79
3,2026-03-18,133.640,9517.48,98.84,-16.40%,35.21%,14.992,4.81%,10.20
4,2026-03-17,131.589,10297.33,98.45,-15.05%,33.66%,14.992,5.18%,10.16
5,2026-03-16,133.973,12249.41,99.71,-16.53%,34.36%,14.992,6.12%,10.29
6,2026-03-13,134.827,12507.38,102.04,-16.93%,32.14%,14.992,6.11%,10.53
7,2026-03-12,137.696,7456.47,104.65,-18.59%,31.58%,14.992,3.59%,10.80
8,2026-03-11,138.998,5418.68,104.65,-19.30%,32.82%,14.992,2.60%,10.80
9,2026-03-10,139.564,7655.84,105.43,-19.57%,32.38%,14.992,3.67%,10.88
10,2026-03-09,137.964,12676.78,103.20,-18.61%,33.69%,14.992,6.20%,10.65
11,2026-03-06,140.003,8376.53,108.04,-19.63%,29.58%,14.992,3.99%,11.15
12,2026-03-05,141.436,11980.24,109.50,-20.37%,29.17%,14.992,5.61%,11.30
13,2026-03-04,140.569,13332.25,109.79,-19.85%,28.04%,14.992,6.31%,11.33
14,2026-03-03,141.158,11371.50,110.37,-20.12%,27.90%,14.992,5.32%,11.39
15,2026-03-02,146.053,8330.90,117.44,-22.65%,24.36%,14.992,3.82%,12.12
16,2026-02-27,145.063,8452.24,116.76,-21.99%,24.24%,14.992,3.89%,12.05
17,2026-02-26,144.912,7640.34,113.66,-21.86%,27.49%,14.992,3.49%,11.73
18,2026-02-25,147.309,10793.65,114.05,-23.02%,29.16%,14.992,4.86%,11.77
19,2026-02-24,145.283,6094.98,110.17,-21.95%,31.87%,14.992,2.79%,11.37
20,2026-02-13,144.050,7392.61,109.01,-20.80%,32.14%,14.992,3.40%,11.25
21,2026-02-12,145.839,10452.05,112.79,-21.64%,29.30%,14.992,4.78%,11.64
22,2026-02-11,143.311,6817.70,109.40,-20.33%,31.00%,14.992,3.15%,11.29
23,2026-02-10,142.642,6449.43,108.62,-19.95%,31.32%,14.992,3.00%,11.21
24,2026-02-09,143.966,8379.59,110.27,-20.57%,30.56%,14.992,3.89%,11.38
25,2026-02-06,141.471,10575.85,107.75,-19.17%,31.29%,14.992,5.00%,11.12
26,2026-02-05,139.590,13968.05,107.56,-18.15%,29.78%,14.992,6.68%,11.10
27,2026-02-04,143.814,10965.21,112.21,-20.27%,28.17%,14.992,5.09%,11.58
28,2026-02-03,144.423,16777.69,112.50,-20.53%,28.38%,14.992,7.87%,11.61
29,2026-02-02,138.878,28968.71,107.95,-17.65%,28.66%,14.992,13.84%,11.14
30,2026-01-30,145.721,27527.44,115.41,-20.98%,26.27%,14.992,12.55%,11.91
