序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-01-16,145.357,6900.68,113.60,-4.97%,27.95%,5.108,9.27%,23.80
2,2026-01-15,145.257,6630.25,115.70,-4.95%,25.54%,5.108,8.93%,24.24
3,2026-01-14,145.855,15977.29,117.95,-5.05%,23.66%,5.108,21.39%,24.71
4,2026-01-13,144.999,8491.31,114.18,-4.90%,27.00%,5.108,11.36%,23.92
5,2026-01-12,147.925,11642.13,116.80,-5.40%,26.65%,5.108,15.48%,24.47
6,2026-01-09,144.346,7130.74,112.84,-4.77%,27.92%,5.108,9.68%,23.64
7,2026-01-08,143.096,11950.63,111.36,-4.54%,28.50%,5.108,16.40%,23.33
8,2026-01-07,139.926,8082.35,106.78,-3.96%,31.04%,5.108,11.29%,22.37
9,2026-01-06,139.317,3822.22,105.87,-3.84%,31.59%,5.108,5.40%,22.18
10,2026-01-05,137.439,3608.72,103.82,-3.48%,32.38%,5.108,5.16%,21.75
11,2025-12-31,135.650,1836.59,101.67,-3.13%,33.42%,5.108,2.65%,21.30
12,2025-12-30,135.217,2488.50,101.53,-3.05%,33.18%,5.108,3.60%,21.27
13,2025-12-29,135.082,1844.68,101.43,-3.02%,33.17%,5.108,2.67%,21.25
14,2025-12-26,135.519,2699.26,101.10,-3.10%,34.05%,5.108,3.88%,21.18
15,2025-12-25,136.249,2340.71,102.01,-3.23%,33.57%,5.108,3.36%,21.37
16,2025-12-24,135.885,2209.24,101.53,-3.16%,33.84%,5.108,3.19%,21.27
17,2025-12-23,135.041,1981.68,100.57,-3.00%,34.27%,5.108,2.87%,21.07
18,2025-12-22,136.035,1611.77,102.15,-3.19%,33.17%,5.108,2.32%,21.40
19,2025-12-19,135.368,2710.43,102.15,-3.05%,32.52%,5.108,3.93%,21.40
20,2025-12-18,134.380,1550.01,101.15,-2.86%,32.86%,5.108,2.26%,21.19
21,2025-12-17,134.364,2471.51,100.48,-2.86%,33.73%,5.108,3.62%,21.05
22,2025-12-16,133.183,1936.32,99.91,-2.63%,33.31%,5.108,2.84%,20.93
23,2025-12-15,133.845,3646.74,101.58,-2.75%,31.77%,5.108,5.31%,21.28
24,2025-12-12,136.045,1732.43,106.73,-3.16%,27.47%,5.108,2.48%,22.36
25,2025-12-11,136.479,2270.45,106.87,-3.24%,27.70%,5.108,3.25%,22.39
26,2025-12-10,136.942,2062.43,107.92,-3.33%,26.89%,5.108,2.96%,22.61
27,2025-12-09,136.676,2035.46,107.88,-3.28%,26.70%,5.108,2.91%,22.60
28,2025-12-08,137.144,2934.55,108.21,-3.36%,26.74%,5.108,4.19%,22.67
29,2025-12-05,136.331,2618.97,106.73,-3.20%,27.73%,5.108,3.77%,22.36
30,2025-12-04,135.813,1576.31,106.40,-3.10%,27.65%,5.108,2.27%,22.29
