序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-01-20,134.400,30329.01,134.88,-13.24%,-0.36%,9.799,22.97%,9.86
2,2026-01-19,134.260,29726.13,134.61,-13.16%,-0.26%,10.387,21.32%,9.84
3,2026-01-16,134.000,22125.80,132.01,-12.97%,1.51%,10.795,15.09%,9.65
4,2026-01-15,135.980,17199.04,128.18,-13.83%,6.08%,10.797,11.75%,9.37
5,2026-01-14,135.900,21099.53,128.04,-13.77%,6.14%,10.797,14.31%,9.36
6,2026-01-13,135.490,30558.43,127.36,-13.57%,6.38%,10.797,20.84%,9.31
7,2026-01-12,139.300,15231.24,130.37,-15.18%,6.85%,10.798,10.09%,9.53
8,2026-01-09,140.380,17678.99,130.10,-15.55%,7.91%,10.798,11.75%,9.51
9,2026-01-08,138.872,13463.77,130.37,-14.90%,6.52%,10.798,8.92%,9.53
10,2026-01-07,141.300,27324.21,132.97,-15.88%,6.27%,10.799,17.85%,9.72
11,2026-01-06,141.031,13208.13,129.14,-15.74%,9.21%,10.799,8.68%,9.44
12,2026-01-05,140.300,15332.71,128.04,-15.41%,9.57%,10.799,10.13%,9.36
13,2025-12-31,138.800,22561.07,128.32,-14.66%,8.17%,10.799,15.01%,9.38
14,2025-12-30,137.500,24891.96,127.22,-14.10%,8.08%,10.799,16.77%,9.30
15,2025-12-29,137.000,37885.09,131.46,-13.86%,4.21%,10.799,25.39%,9.61
16,2025-12-26,143.768,138352.95,142.54,-16.53%,0.86%,10.799,86.67%,10.42
17,2025-12-25,143.000,78690.09,139.12,-16.20%,2.79%,10.799,50.17%,10.17
18,2025-12-24,142.700,15545.56,133.38,-16.06%,6.99%,10.799,10.03%,9.75
19,2025-12-23,141.642,16395.39,130.64,-15.61%,8.42%,10.799,10.65%,9.55
20,2025-12-22,142.142,23595.32,130.23,-15.79%,9.14%,10.799,15.48%,9.52
21,2025-12-19,139.400,10424.69,124.76,-14.61%,11.73%,10.799,6.93%,9.12
22,2025-12-18,139.395,5608.86,122.57,-14.59%,13.73%,10.799,3.73%,8.96
23,2025-12-17,138.800,3316.95,121.48,-14.32%,14.26%,10.799,2.22%,8.88
24,2025-12-16,138.095,3584.16,121.07,-14.01%,14.06%,10.799,2.40%,8.85
25,2025-12-15,138.791,5586.12,122.44,-14.27%,13.36%,10.799,3.73%,8.95
26,2025-12-12,138.600,4698.86,120.79,-14.12%,14.74%,10.799,3.13%,8.83
27,2025-12-11,138.787,5335.68,121.34,-14.18%,14.38%,10.799,3.55%,8.87
28,2025-12-10,140.472,4857.29,123.67,-14.82%,13.59%,10.799,3.22%,9.04
29,2025-12-09,138.849,2639.25,121.34,-14.15%,14.43%,10.799,1.76%,8.87
30,2025-12-08,139.300,3425.43,122.57,-14.31%,13.65%,10.799,2.27%,8.96
