序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-04-21,140.580,6786.64,131.75,-36.78%,6.70%,6.996,6.86%,16.10
2,2026-04-20,142.458,10375.71,131.26,-38.22%,8.53%,6.996,10.38%,16.04
3,2026-04-17,141.400,7817.26,129.30,-36.84%,9.36%,6.996,7.89%,15.80
4,2026-04-16,142.400,10559.79,129.79,-37.52%,9.72%,6.996,10.61%,15.86
5,2026-04-15,140.699,14030.55,127.82,-35.94%,10.07%,6.996,14.21%,15.62
6,2026-04-14,139.950,10430.49,127.09,-35.16%,10.12%,6.996,10.75%,15.53
7,2026-04-13,136.809,10993.77,124.47,-32.29%,9.91%,6.996,11.43%,15.21
8,2026-04-10,137.420,8778.65,119.56,-32.42%,14.94%,6.996,9.09%,14.61
9,2026-04-09,137.500,18066.14,118.09,-32.36%,16.44%,6.996,18.73%,14.43
10,2026-04-08,135.578,15553.65,111.78,-30.55%,21.29%,6.996,16.51%,13.66
11,2026-04-07,130.140,4823.58,104.42,-25.45%,24.63%,6.996,5.28%,12.76
12,2026-04-03,129.977,4593.35,103.52,-24.88%,25.56%,6.996,5.04%,12.65
13,2026-04-02,129.128,5416.38,104.17,-23.98%,23.95%,6.996,5.98%,12.73
14,2026-04-01,131.611,9855.02,108.35,-26.19%,21.47%,6.996,10.77%,13.24
15,2026-03-31,126.896,4633.67,103.52,-21.65%,22.58%,6.996,5.15%,12.65
16,2026-03-30,129.400,7371.87,107.04,-23.95%,20.89%,6.996,8.11%,13.08
17,2026-03-27,131.730,8558.40,108.10,-25.79%,21.86%,6.996,9.29%,13.21
18,2026-03-26,131.995,5301.20,107.37,-25.92%,22.94%,6.996,5.74%,13.12
19,2026-03-25,134.269,8513.02,111.78,-27.79%,20.11%,6.996,9.08%,13.66
20,2026-03-24,133.120,13363.57,110.07,-26.70%,20.95%,6.996,14.70%,13.45
21,2026-03-23,128.335,12273.19,110.23,-22.33%,16.43%,6.996,13.52%,13.47
22,2026-03-20,133.200,9655.96,122.50,-26.36%,8.73%,6.996,10.30%,14.97
23,2026-03-19,134.500,10832.55,129.95,-27.35%,3.50%,6.996,11.50%,15.88
24,2026-03-18,137.300,11740.74,133.55,-29.50%,2.81%,6.996,12.32%,16.32
25,2026-03-17,134.883,8683.47,126.76,-27.45%,6.41%,6.996,9.19%,15.49
26,2026-03-16,137.359,9590.32,132.90,-29.33%,3.36%,6.996,10.03%,16.24
27,2026-03-13,136.088,7354.68,129.62,-28.01%,4.99%,6.996,7.67%,15.84
28,2026-03-12,136.604,6488.18,127.58,-28.31%,7.08%,6.996,6.76%,15.59
29,2026-03-11,138.896,6344.19,128.97,-29.96%,7.70%,6.996,6.50%,15.76
30,2026-03-10,140.036,9784.46,128.48,-30.70%,9.00%,6.996,9.99%,15.70
