序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-02-13,142.770,3936.93,105.77,-5.71%,34.99%,3.679,7.46%,9.17
2,2026-02-12,143.549,2675.50,106.92,-5.87%,34.26%,3.679,5.05%,9.27
3,2026-02-11,143.546,2319.50,107.73,-5.87%,33.25%,3.679,4.39%,9.34
4,2026-02-10,143.436,3177.71,107.61,-5.84%,33.29%,3.679,6.02%,9.33
5,2026-02-09,143.924,3508.59,108.07,-5.94%,33.17%,3.679,6.66%,9.37
6,2026-02-06,142.004,4811.79,106.23,-5.51%,33.68%,3.679,9.25%,9.21
7,2026-02-05,140.155,5234.65,105.19,-5.09%,33.24%,3.679,10.13%,9.12
8,2026-02-04,141.671,3576.89,106.81,-5.42%,32.64%,3.679,6.87%,9.26
9,2026-02-03,141.235,4412.22,105.42,-5.32%,33.97%,3.679,8.54%,9.14
10,2026-02-02,138.778,6950.11,104.84,-4.77%,32.37%,3.679,13.53%,9.09
11,2026-01-30,140.480,6615.51,106.23,-5.14%,32.24%,3.679,12.75%,9.21
12,2026-01-29,142.082,5105.39,105.42,-5.48%,34.78%,3.679,9.74%,9.14
13,2026-01-28,142.733,3450.48,106.69,-5.62%,33.78%,3.679,6.60%,9.25
14,2026-01-27,142.137,5280.35,108.42,-5.49%,31.10%,3.679,10.15%,9.40
15,2026-01-26,142.183,6194.29,109.92,-5.49%,29.35%,3.679,11.76%,9.53
16,2026-01-23,143.638,4518.03,109.46,-5.79%,31.23%,3.679,8.54%,9.49
17,2026-01-22,142.616,4357.78,109.80,-5.57%,29.88%,3.679,8.29%,9.52
18,2026-01-21,142.138,5681.19,108.19,-5.46%,31.38%,3.679,10.94%,9.38
19,2026-01-20,140.651,4600.42,107.38,-5.13%,30.98%,3.679,8.84%,9.31
20,2026-01-19,141.847,6989.91,108.77,-5.39%,30.42%,3.679,13.43%,9.43
21,2026-01-16,139.721,6550.41,105.42,-4.91%,32.54%,3.679,12.66%,9.14
22,2026-01-15,141.220,7436.53,109.00,-5.23%,29.56%,3.679,14.30%,9.45
23,2026-01-14,142.436,11191.80,112.11,-5.49%,27.05%,3.679,21.11%,9.72
24,2026-01-13,144.655,16840.16,116.84,-5.96%,23.81%,3.679,31.54%,10.13
25,2026-01-12,146.532,37935.92,117.42,-6.34%,24.80%,3.679,71.23%,10.18
26,2026-01-09,140.242,7737.40,107.15,-4.99%,30.88%,3.679,15.14%,9.29
27,2026-01-08,137.264,3261.25,102.19,-4.33%,34.32%,3.679,6.47%,8.86
28,2026-01-07,136.551,3132.43,100.46,-4.16%,35.92%,3.679,6.22%,8.71
29,2026-01-06,137.175,4360.46,102.08,-4.30%,34.39%,3.679,8.69%,8.85
30,2026-01-05,135.274,5687.37,100.23,-3.86%,34.96%,3.679,11.46%,8.69
