序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-04-21,127.564,2009.27,60.37,-2.94%,111.30%,5.999,2.62%,11.09
2,2026-04-20,127.542,2812.66,60.10,-2.93%,112.22%,5.999,3.67%,11.04
3,2026-04-17,127.908,2545.05,59.94,-3.01%,113.41%,5.999,3.32%,11.01
4,2026-04-16,127.360,2167.15,60.48,-2.87%,110.59%,5.999,2.84%,11.11
5,2026-04-15,126.990,3348.22,59.55,-2.78%,113.24%,5.999,4.38%,10.94
6,2026-04-14,126.563,2743.45,59.28,-2.67%,113.50%,5.999,3.62%,10.89
7,2026-04-13,126.920,3813.66,59.28,-2.76%,114.10%,5.999,5.01%,10.89
8,2026-04-10,126.090,2562.96,59.55,-2.55%,111.73%,5.999,3.37%,10.94
9,2026-04-09,126.793,2895.53,59.06,-2.72%,114.67%,5.999,3.80%,10.85
10,2026-04-08,127.396,4449.23,59.99,-2.86%,112.37%,5.999,5.83%,11.02
11,2026-04-07,126.261,1441.95,58.57,-2.58%,115.56%,5.999,1.90%,10.76
12,2026-04-03,125.408,960.22,57.76,-2.36%,117.13%,5.999,1.27%,10.61
13,2026-04-02,125.232,1988.15,58.96,-2.32%,112.42%,5.999,2.64%,10.83
14,2026-04-01,126.116,3299.00,59.45,-2.53%,112.16%,5.999,4.39%,10.92
15,2026-03-31,124.066,2372.64,59.01,-2.03%,110.25%,5.999,3.18%,10.84
16,2026-03-30,124.166,2593.94,59.55,-2.05%,108.49%,5.999,3.48%,10.94
17,2026-03-27,124.965,2400.20,59.55,-2.24%,109.84%,5.999,3.20%,10.94
18,2026-03-26,124.791,2051.83,58.14,-2.20%,114.65%,5.999,2.74%,10.68
19,2026-03-25,125.359,2154.77,58.52,-2.33%,114.22%,5.999,2.87%,10.75
20,2026-03-24,124.302,2592.01,57.65,-2.07%,115.62%,5.999,3.51%,10.59
21,2026-03-23,122.242,4282.19,55.96,-1.55%,118.44%,5.999,5.85%,10.28
22,2026-03-20,123.490,3940.94,58.79,-1.86%,110.05%,5.999,5.32%,10.80
23,2026-03-19,124.342,2845.42,60.70,-2.07%,104.86%,5.999,3.81%,11.15
24,2026-03-18,126.322,2717.39,62.00,-2.55%,103.73%,5.999,3.61%,11.39
25,2026-03-17,125.231,2515.29,62.00,-2.29%,101.97%,5.999,3.33%,11.39
26,2026-03-16,126.449,3441.66,62.44,-2.58%,102.52%,5.999,4.56%,11.47
27,2026-03-13,126.723,2399.18,62.28,-2.64%,103.49%,5.999,3.14%,11.44
28,2026-03-12,127.087,3650.56,62.28,-2.72%,104.07%,5.999,4.77%,11.44
29,2026-03-11,128.613,2053.51,62.66,-3.08%,105.27%,5.999,2.66%,11.51
30,2026-03-10,128.710,2227.38,62.82,-3.10%,104.89%,5.999,2.89%,11.54
