序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-04-21,135.309,9716.37,120.48,-56.89%,12.30%,6.792,10.47%,6.47
2,2026-04-20,140.000,5435.94,121.97,-64.64%,14.78%,6.792,5.73%,6.55
3,2026-04-17,140.000,8741.95,124.21,-63.08%,12.71%,6.792,9.25%,6.67
4,2026-04-16,140.130,8712.22,127.00,-62.78%,10.34%,6.792,9.22%,6.82
5,2026-04-15,137.300,7550.95,126.63,-57.60%,8.43%,6.792,8.06%,6.80
6,2026-04-14,138.761,9122.95,128.68,-59.58%,7.84%,6.792,9.81%,6.91
7,2026-04-13,138.082,14191.59,130.73,-57.99%,5.63%,6.792,15.16%,7.02
8,2026-04-10,138.000,17463.77,130.54,-56.53%,5.71%,6.792,18.46%,7.01
9,2026-04-09,139.000,45793.21,128.49,-57.70%,8.18%,6.792,48.32%,6.90
10,2026-04-08,137.131,40005.11,122.53,-54.29%,11.91%,6.792,43.26%,6.58
11,2026-04-07,136.711,142494.78,123.28,-53.22%,10.90%,6.792,151.02%,6.62
12,2026-04-03,131.028,10221.13,112.10,-42.45%,16.88%,6.793,11.45%,6.02
13,2026-04-02,132.570,21158.72,117.32,-44.71%,13.00%,6.793,23.46%,6.30
14,2026-04-01,135.800,137279.17,121.23,-49.53%,12.02%,6.793,146.01%,6.51
15,2026-03-31,127.084,7048.99,110.24,-34.80%,15.28%,6.793,8.05%,5.92
16,2026-03-30,129.700,5530.04,111.17,-39.05%,16.66%,6.793,6.23%,5.97
17,2026-03-27,133.549,11122.90,113.41,-44.38%,17.76%,6.793,12.30%,6.09
18,2026-03-26,130.910,20254.96,111.92,-39.93%,16.97%,6.793,22.55%,6.01
19,2026-03-25,130.410,5611.75,106.33,-38.86%,22.64%,6.793,6.33%,5.71
20,2026-03-24,130.553,7335.64,106.33,-38.82%,22.78%,6.793,8.40%,5.71
21,2026-03-23,129.678,18764.07,109.50,-37.17%,18.43%,6.793,21.27%,5.88
22,2026-03-20,128.463,5050.92,106.15,-34.52%,21.03%,6.793,5.73%,5.70
23,2026-03-19,129.503,7042.89,106.15,-35.93%,22.01%,6.793,7.97%,5.70
24,2026-03-18,131.798,8728.86,108.57,-39.20%,21.40%,6.793,9.79%,5.83
25,2026-03-17,133.518,4767.27,109.68,-41.47%,21.73%,6.793,5.18%,5.89
26,2026-03-16,138.199,9936.49,114.15,-47.74%,21.07%,6.793,10.55%,6.13
27,2026-03-13,138.300,10058.14,116.57,-46.98%,18.64%,6.793,10.64%,6.26
28,2026-03-12,138.000,16363.25,116.39,-46.28%,18.57%,6.793,17.12%,6.25
29,2026-03-11,139.853,9747.00,116.57,-48.39%,19.97%,6.793,10.39%,6.26
30,2026-03-10,136.100,8099.06,112.48,-43.21%,21.00%,6.793,8.72%,6.04
