序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-02-13,139.496,37085.76,84.44,-9.81%,65.21%,5.995,43.80%,9.44
2,2026-02-12,144.633,271302.96,91.23,-11.67%,58.53%,5.995,296.95%,10.20
3,2026-02-11,144.460,114669.74,82.92,-11.59%,74.22%,5.995,130.85%,9.27
4,2026-02-10,137.902,4100.20,75.40,-9.17%,82.89%,5.996,4.97%,8.43
5,2026-02-09,137.892,7005.39,76.48,-9.15%,80.31%,5.996,8.52%,8.55
6,2026-02-06,135.366,6167.44,73.88,-8.14%,83.22%,5.996,7.59%,8.26
7,2026-02-05,134.964,20470.67,75.13,-7.97%,79.63%,5.996,25.16%,8.40
8,2026-02-04,135.256,64673.75,74.42,-8.07%,81.75%,5.996,75.71%,8.32
9,2026-02-03,134.579,1840.57,70.75,-7.79%,90.21%,5.998,2.29%,7.91
10,2026-02-02,131.954,1157.84,68.96,-6.74%,91.34%,5.998,1.46%,7.71
11,2026-01-30,133.613,1251.68,70.75,-7.37%,88.85%,5.998,1.56%,7.91
12,2026-01-29,134.406,1000.84,70.22,-7.67%,91.42%,5.998,1.23%,7.85
13,2026-01-28,135.463,1586.60,71.20,-8.06%,90.26%,5.998,1.97%,7.96
14,2026-01-27,133.152,1896.06,70.04,-7.15%,90.12%,5.998,2.37%,7.83
15,2026-01-26,133.824,1812.56,70.93,-7.40%,88.67%,5.998,2.26%,7.93
16,2026-01-23,133.717,1257.36,70.93,-7.33%,88.52%,5.998,1.57%,7.93
17,2026-01-22,133.177,1828.04,71.38,-7.11%,86.58%,5.998,2.29%,7.98
18,2026-01-21,132.072,3776.74,69.68,-6.66%,89.55%,5.998,4.76%,7.79
19,2026-01-20,131.026,1131.27,68.38,-6.24%,91.61%,5.998,1.44%,7.57
20,2026-01-19,130.802,1820.64,68.47,-6.14%,91.03%,5.998,2.32%,7.58
21,2026-01-16,129.663,1920.90,66.67,-5.65%,94.49%,5.998,2.46%,7.38
22,2026-01-15,129.705,2292.94,67.30,-5.66%,92.73%,5.998,2.94%,7.45
23,2026-01-14,128.832,2342.71,65.22,-5.30%,97.53%,5.998,3.02%,7.22
24,2026-01-13,128.557,1395.76,64.77,-5.18%,98.48%,5.998,1.80%,7.17
25,2026-01-12,129.162,1344.17,65.67,-5.42%,96.67%,5.998,1.74%,7.27
26,2026-01-09,128.353,606.38,65.76,-5.06%,95.17%,5.998,0.79%,7.28
27,2026-01-08,127.747,554.61,66.22,-4.81%,92.93%,5.998,0.72%,7.33
28,2026-01-07,127.480,688.94,65.40,-4.69%,94.92%,5.998,0.90%,7.24
29,2026-01-06,127.468,721.05,66.03,-4.68%,93.03%,5.998,0.94%,7.31
30,2026-01-05,126.661,698.62,66.22,-4.34%,91.29%,5.998,0.92%,7.33
