序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-02-13,125.800,46645.30,127.55,-4.82%,-1.37%,4.412,82.55%,67.45
2,2026-02-12,125.155,18442.62,125.93,-4.62%,-0.61%,4.412,33.15%,66.59
3,2026-02-11,128.647,23487.94,128.67,-5.66%,-0.02%,4.641,38.91%,68.04
4,2026-02-10,130.750,20463.19,131.20,-6.27%,-0.35%,4.786,32.50%,69.38
5,2026-02-09,133.210,28649.87,133.40,-6.96%,-0.14%,4.897,43.77%,70.54
6,2026-02-06,131.700,26680.26,129.56,-6.51%,1.65%,4.910,40.65%,68.51
7,2026-02-05,133.562,34203.04,130.96,-7.03%,1.99%,4.910,51.47%,69.25
8,2026-02-04,134.780,29506.35,131.34,-7.36%,2.62%,4.910,44.08%,69.45
9,2026-02-03,136.103,50247.85,131.28,-7.71%,3.68%,4.910,75.34%,69.42
10,2026-02-02,133.318,53085.13,127.35,-6.94%,4.69%,4.910,80.01%,67.34
11,2026-01-30,133.000,47207.58,128.97,-6.83%,3.12%,4.911,71.47%,68.20
12,2026-01-29,133.790,56219.90,130.24,-7.04%,2.73%,4.911,84.90%,68.87
13,2026-01-28,132.680,30136.42,131.22,-6.73%,1.11%,4.911,45.96%,69.39
14,2026-01-27,134.900,69684.78,134.64,-7.33%,0.19%,4.913,104.77%,71.20
15,2026-01-26,135.894,67826.90,132.26,-7.59%,2.75%,4.917,99.94%,69.94
16,2026-01-23,146.621,160733.05,145.01,-10.29%,1.11%,4.920,221.05%,76.68
17,2026-01-22,141.746,155434.39,136.80,-9.08%,3.62%,4.928,221.52%,72.34
18,2026-01-21,136.576,84483.52,131.83,-7.73%,3.60%,4.929,123.85%,69.71
19,2026-01-20,136.560,142578.52,133.55,-7.72%,2.26%,4.932,204.58%,70.62
20,2026-01-19,165.100,187545.40,142.30,-14.32%,16.02%,4.936,234.88%,75.25
21,2026-01-16,152.221,126952.25,143.44,-11.52%,6.12%,4.936,154.32%,75.85
22,2026-01-15,167.942,90179.70,144.55,-14.84%,16.18%,4.936,105.97%,76.44
23,2026-01-14,181.529,123890.67,151.21,-17.36%,20.05%,4.936,133.67%,79.96
24,2026-01-13,191.688,136291.70,167.98,-19.07%,14.11%,4.936,140.94%,88.83
25,2026-01-12,214.500,297752.32,186.65,-22.51%,14.92%,4.936,287.73%,98.70
26,2026-01-09,188.888,152314.41,172.94,-18.54%,9.22%,4.936,161.16%,91.45
27,2026-01-08,184.999,175415.64,168.08,-17.86%,10.07%,4.936,193.26%,88.88
28,2026-01-07,172.600,74245.33,163.11,-15.62%,5.82%,4.936,86.48%,86.25
29,2026-01-06,174.482,172367.88,173.32,-15.95%,0.67%,4.936,204.78%,91.65
30,2026-01-05,168.000,269377.65,160.40,-14.70%,4.74%,4.937,326.60%,84.82
