序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-05-21,130.888,42977.72,126.71,-31.92%,3.30%,6.995,46.25%,15.23
2,2026-05-20,133.100,16326.75,131.78,-34.24%,1.00%,6.995,17.45%,15.84
3,2026-05-19,136.176,14746.11,132.70,-37.39%,2.62%,6.995,15.64%,15.95
4,2026-05-18,136.295,11008.20,135.28,-37.33%,0.75%,6.995,11.43%,16.26
5,2026-05-15,138.001,14199.00,135.44,-38.52%,1.89%,6.995,14.50%,16.28
6,2026-05-14,142.431,9877.89,140.10,-42.63%,1.66%,6.995,9.78%,16.84
7,2026-05-13,147.679,22054.55,145.51,-47.15%,1.49%,6.995,21.56%,17.49
8,2026-05-12,143.588,12282.53,141.02,-43.29%,1.82%,6.995,12.18%,16.95
9,2026-05-11,148.099,16433.67,143.37,-47.06%,3.30%,6.995,15.95%,17.52
10,2026-05-08,147.000,21625.51,143.86,-45.46%,2.18%,6.995,21.08%,17.58
11,2026-05-07,149.200,52131.34,141.65,-47.10%,5.33%,6.995,51.03%,17.31
12,2026-05-06,140.863,10994.21,128.81,-39.61%,9.36%,6.995,11.16%,15.74
13,2026-04-30,138.350,8076.05,121.77,-36.23%,13.62%,6.995,8.35%,14.88
14,2026-04-29,139.707,4192.87,124.30,-37.32%,12.39%,6.995,4.29%,15.19
15,2026-04-28,138.989,7288.16,125.04,-36.49%,11.15%,6.995,7.52%,15.28
16,2026-04-27,139.022,7962.36,128.56,-36.36%,8.14%,6.995,8.22%,15.71
17,2026-04-24,138.477,7166.55,128.23,-35.39%,7.99%,6.995,7.38%,15.67
18,2026-04-23,139.980,6760.53,130.69,-36.57%,7.11%,6.995,6.89%,15.97
19,2026-04-22,143.000,7209.40,134.86,-39.01%,6.04%,6.996,7.25%,16.48
20,2026-04-21,140.580,6786.64,131.75,-36.78%,6.70%,6.996,6.86%,16.10
21,2026-04-20,142.458,10375.71,131.26,-38.22%,8.53%,6.996,10.38%,16.04
22,2026-04-17,141.400,7817.26,129.30,-36.84%,9.36%,6.996,7.89%,15.80
23,2026-04-16,142.400,10559.79,129.79,-37.52%,9.72%,6.996,10.61%,15.86
24,2026-04-15,140.699,14030.55,127.82,-35.94%,10.07%,6.996,14.21%,15.62
25,2026-04-14,139.950,10430.49,127.09,-35.16%,10.12%,6.996,10.75%,15.53
26,2026-04-13,136.809,10993.77,124.47,-32.29%,9.91%,6.996,11.43%,15.21
27,2026-04-10,137.420,8778.65,119.56,-32.42%,14.94%,6.996,9.09%,14.61
28,2026-04-09,137.500,18066.14,118.09,-32.36%,16.44%,6.996,18.73%,14.43
29,2026-04-08,135.578,15553.65,111.78,-30.55%,21.29%,6.996,16.51%,13.66
30,2026-04-07,130.140,4823.58,104.42,-25.45%,24.63%,6.996,5.28%,12.76
