序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-03-20,124.378,3614.29,59.05,-4.93%,110.64%,5.997,4.78%,9.56
2,2026-03-19,127.404,4278.66,61.09,-6.21%,108.56%,5.997,5.60%,9.89
3,2026-03-18,129.315,4786.28,61.64,-6.98%,109.78%,5.997,6.21%,9.98
4,2026-03-17,128.748,4458.32,62.76,-6.74%,105.16%,5.997,5.75%,10.16
5,2026-03-16,130.824,8034.84,65.04,-7.57%,101.14%,5.997,10.18%,10.53
6,2026-03-13,132.604,31436.09,62.76,-8.24%,111.30%,5.997,38.77%,10.16
7,2026-03-12,130.509,4526.03,63.50,-7.40%,105.54%,5.997,5.74%,10.28
8,2026-03-11,131.400,2996.79,61.21,-7.74%,114.67%,5.997,3.81%,9.91
9,2026-03-10,130.704,3565.29,60.59,-7.46%,115.71%,5.997,4.56%,9.81
10,2026-03-09,130.130,4786.62,61.27,-7.22%,112.38%,5.997,6.17%,9.92
11,2026-03-06,129.262,2046.30,60.10,-6.84%,115.08%,5.997,2.65%,9.73
12,2026-03-05,128.152,1656.35,58.99,-6.38%,117.25%,5.997,2.15%,9.55
13,2026-03-04,128.348,1874.26,57.88,-6.45%,121.77%,5.997,2.44%,9.37
14,2026-03-03,128.412,2686.51,59.36,-6.47%,116.34%,5.997,3.47%,9.61
15,2026-03-02,129.102,2493.58,59.67,-6.74%,116.37%,5.997,3.22%,9.66
16,2026-02-27,129.688,1851.93,60.72,-6.94%,113.60%,5.997,2.39%,9.83
17,2026-02-26,130.194,2910.87,61.58,-7.13%,111.42%,5.997,3.72%,9.97
18,2026-02-25,131.158,5047.70,61.03,-7.49%,114.92%,5.997,6.40%,9.88
19,2026-02-24,129.972,1369.41,57.01,-7.02%,127.98%,5.997,1.76%,9.23
20,2026-02-13,128.800,2712.36,56.46,-6.45%,128.15%,5.997,3.50%,9.14
21,2026-02-12,130.000,1183.03,57.20,-6.91%,127.29%,5.997,1.52%,9.26
22,2026-02-11,129.771,1786.46,58.12,-6.81%,123.27%,5.997,2.30%,9.41
23,2026-02-10,129.322,791.93,57.57,-6.63%,124.65%,5.997,1.02%,9.32
24,2026-02-09,129.377,1659.56,57.69,-6.64%,124.26%,5.997,2.15%,9.34
25,2026-02-06,128.094,1641.10,57.75,-6.12%,121.80%,5.997,2.14%,9.35
26,2026-02-05,127.601,2402.79,57.69,-5.91%,121.18%,5.997,3.14%,9.34
27,2026-02-04,127.440,4305.39,57.38,-5.84%,122.09%,5.997,5.63%,9.29
28,2026-02-03,126.475,1785.60,56.33,-5.45%,124.52%,5.997,2.36%,9.12
29,2026-02-02,125.000,2640.34,55.34,-4.86%,125.86%,5.997,3.50%,8.96
30,2026-01-30,126.406,2828.12,57.32,-5.40%,120.53%,5.997,3.71%,9.28
