序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-04-21,93.106,114196.36,89.19,14.12%,4.39%,85.963,13.98%,29.13
2,2026-04-20,98.845,105236.61,96.08,8.76%,2.88%,85.963,12.32%,31.38
3,2026-04-17,99.959,106709.23,95.47,7.74%,4.70%,85.964,12.29%,31.18
4,2026-04-16,104.262,72809.03,95.44,4.18%,9.25%,85.966,8.16%,31.17
5,2026-04-15,105.844,41540.49,95.29,2.94%,11.08%,85.966,4.53%,31.12
6,2026-04-14,107.529,63214.56,96.97,1.66%,10.89%,85.966,6.79%,31.67
7,2026-04-13,110.061,32149.65,95.99,-0.19%,14.66%,85.966,3.38%,31.35
8,2026-04-10,110.621,110105.21,96.85,-0.58%,14.22%,85.966,11.43%,31.63
9,2026-04-09,113.746,71443.32,72.04,-2.72%,57.89%,85.966,7.25%,31.41
10,2026-04-08,115.203,35908.01,72.94,-3.67%,57.95%,85.966,3.65%,31.80
11,2026-04-07,111.949,17921.40,69.75,-1.49%,60.51%,85.966,1.87%,30.41
12,2026-04-03,111.242,11472.82,69.36,-1.00%,60.39%,85.966,1.20%,30.24
13,2026-04-02,111.762,14255.32,70.69,-1.35%,58.11%,85.966,1.48%,30.82
14,2026-04-01,112.790,23473.01,72.59,-2.04%,55.38%,85.966,2.43%,31.65
15,2026-03-31,110.914,22121.58,71.93,-0.77%,54.20%,85.966,2.32%,31.36
16,2026-03-30,111.380,27479.81,73.37,-1.09%,51.80%,85.966,2.86%,31.99
17,2026-03-27,113.274,17150.30,74.77,-2.34%,51.50%,85.966,1.76%,32.60
18,2026-03-26,113.791,13842.51,74.52,-2.67%,52.70%,85.966,1.41%,32.49
19,2026-03-25,114.300,15110.04,74.31,-2.99%,53.81%,85.966,1.54%,32.40
20,2026-03-24,114.061,17878.24,73.67,-2.83%,54.83%,85.966,1.83%,32.12
21,2026-03-23,113.026,22517.20,71.95,-2.16%,57.09%,85.966,2.32%,31.37
22,2026-03-20,114.147,17230.72,75.16,-2.86%,51.87%,85.966,1.75%,32.77
23,2026-03-19,114.231,11577.54,74.43,-2.91%,53.48%,85.966,1.18%,32.45
24,2026-03-18,115.106,16119.92,76.63,-3.45%,50.21%,85.966,1.63%,33.41
25,2026-03-17,115.114,13067.23,76.86,-3.45%,49.78%,85.966,1.32%,33.51
26,2026-03-16,115.437,12853.16,77.73,-3.65%,48.51%,85.966,1.30%,33.89
27,2026-03-13,115.527,7791.19,75.94,-3.68%,52.13%,85.966,0.78%,33.11
28,2026-03-12,115.721,8629.41,76.63,-3.79%,51.02%,85.966,0.87%,33.41
29,2026-03-11,116.071,21251.58,77.59,-4.00%,49.59%,85.966,2.14%,33.83
30,2026-03-10,115.717,11393.63,76.47,-3.77%,51.33%,85.966,1.14%,33.34
