序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-02-13,130.649,9384.89,130.56,-3.21%,0.07%,4.329,16.50%,8.46
2,2026-02-12,132.100,8579.54,131.48,-3.59%,0.47%,4.329,14.91%,8.52
3,2026-02-11,135.166,9062.03,134.72,-4.38%,0.33%,4.329,15.53%,8.73
4,2026-02-10,134.350,10243.07,131.64,-4.17%,2.06%,4.335,17.49%,8.53
5,2026-02-09,137.098,8495.80,132.87,-4.85%,3.18%,4.335,14.15%,8.61
6,2026-02-06,138.959,11335.88,131.64,-5.30%,5.56%,4.335,18.83%,8.53
7,2026-02-05,136.832,13415.92,129.01,-4.77%,6.06%,4.335,22.68%,8.36
8,2026-02-04,137.009,15075.34,132.41,-4.81%,3.48%,4.335,25.15%,8.58
9,2026-02-03,141.001,7996.13,130.09,-5.77%,8.39%,4.335,13.09%,8.43
10,2026-02-02,138.995,11390.08,127.78,-5.29%,8.78%,4.335,18.94%,8.28
11,2026-01-30,140.605,11399.24,131.48,-5.66%,6.94%,4.335,18.53%,8.52
12,2026-01-29,142.184,16675.32,128.86,-6.02%,10.34%,4.335,26.79%,8.35
13,2026-01-28,145.327,14787.45,135.49,-6.74%,7.26%,4.335,23.48%,8.78
14,2026-01-27,144.805,9946.39,126.08,-6.62%,14.85%,4.335,15.98%,8.17
15,2026-01-26,144.530,11304.63,131.02,-6.55%,10.31%,4.335,17.81%,8.49
16,2026-01-23,151.230,13008.11,137.19,-8.01%,10.23%,4.335,20.02%,8.89
17,2026-01-22,149.414,16137.51,138.58,-7.61%,7.82%,4.335,24.86%,8.98
18,2026-01-21,147.656,23209.60,133.33,-7.22%,10.74%,4.335,36.32%,8.64
19,2026-01-20,144.164,7161.21,125.46,-6.43%,14.91%,4.335,11.53%,8.13
20,2026-01-19,143.734,5818.13,121.61,-6.32%,18.20%,4.335,9.39%,7.88
21,2026-01-16,141.459,2378.34,118.36,-5.78%,19.51%,4.335,3.88%,7.67
22,2026-01-15,140.312,2838.14,118.52,-5.51%,18.39%,4.335,4.66%,7.68
23,2026-01-14,140.310,3854.72,118.06,-5.50%,18.85%,4.335,6.32%,7.65
24,2026-01-13,140.230,4680.23,117.90,-5.48%,18.94%,4.335,7.66%,7.64
25,2026-01-12,142.254,4868.04,118.52,-5.94%,20.03%,4.335,7.91%,7.68
26,2026-01-09,140.999,5633.12,118.36,-5.64%,19.12%,4.335,9.21%,7.67
27,2026-01-08,141.795,5467.51,118.98,-5.82%,19.17%,4.335,8.94%,7.71
28,2026-01-07,139.718,4676.15,116.51,-5.33%,19.92%,4.335,7.70%,7.55
29,2026-01-06,139.833,4889.46,116.67,-5.35%,19.86%,4.335,8.08%,7.56
30,2026-01-05,138.799,3469.20,116.36,-5.10%,19.29%,4.335,5.75%,7.54
