序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-03-11,136.230,0.00,138.80,-5.22%,-1.85%,0.011,0.00%,9.23
2,2026-03-10,136.230,0.00,137.29,-5.22%,-0.77%,0.042,0.00%,9.13
3,2026-03-09,136.230,0.00,140.75,-5.22%,-3.21%,0.084,0.00%,9.36
4,2026-03-06,136.230,25339.02,136.24,-5.22%,-0.01%,0.221,830.51%,9.06
5,2026-03-05,136.156,34316.48,136.54,-5.20%,-0.28%,0.686,364.29%,9.08
6,2026-03-04,137.200,32843.43,137.90,-5.41%,-0.50%,3.211,74.21%,9.17
7,2026-03-03,137.289,15323.38,137.59,-5.43%,-0.22%,4.198,26.17%,9.15
8,2026-03-02,142.237,32741.14,143.01,-6.43%,-0.54%,4.946,47.03%,9.51
9,2026-02-27,140.513,23835.94,141.35,-6.07%,-0.59%,6.480,26.25%,9.40
10,2026-02-26,137.813,13616.82,137.90,-5.51%,-0.06%,7.338,13.53%,9.17
11,2026-02-25,137.503,17806.80,137.59,-5.45%,-0.07%,7.693,16.81%,9.15
12,2026-02-24,133.408,16830.43,133.53,-4.58%,-0.09%,7.866,16.10%,8.88
13,2026-02-13,129.400,13265.24,129.32,-3.67%,0.06%,8.048,12.61%,8.60
14,2026-02-12,133.790,13116.55,133.99,-4.62%,-0.15%,8.207,11.92%,8.91
15,2026-02-11,132.158,22284.37,132.33,-4.27%,-0.13%,8.315,20.28%,8.80
16,2026-02-10,129.298,25716.87,129.02,-3.64%,0.21%,8.335,23.86%,8.58
17,2026-02-09,133.109,9975.06,130.68,-4.46%,1.86%,8.809,8.47%,8.69
18,2026-02-06,133.514,12077.20,129.47,-4.54%,3.12%,8.809,10.23%,8.61
19,2026-02-05,133.265,15077.64,128.27,-4.48%,3.89%,8.809,12.91%,8.53
20,2026-02-04,134.744,15363.36,133.23,-4.79%,1.13%,8.809,12.85%,8.86
21,2026-02-03,138.070,20327.13,133.38,-5.47%,3.51%,8.810,16.97%,8.87
22,2026-02-02,133.948,21874.27,129.02,-4.61%,3.82%,8.810,18.45%,8.58
23,2026-01-30,138.574,52495.04,136.69,-5.55%,1.38%,8.811,43.07%,9.09
24,2026-01-29,143.600,67028.54,143.91,-6.53%,-0.22%,8.811,52.26%,9.57
25,2026-01-28,146.104,86603.00,146.77,-6.99%,-0.45%,9.479,63.53%,9.76
26,2026-01-27,137.158,18585.47,137.14,-5.25%,0.01%,9.940,13.64%,9.12
27,2026-01-26,139.065,21140.58,138.65,-5.63%,0.30%,9.943,15.16%,9.22
28,2026-01-23,140.415,19016.51,137.74,-5.88%,1.94%,9.943,13.63%,9.16
29,2026-01-22,138.306,14083.60,133.99,-5.46%,3.23%,9.943,10.22%,8.91
30,2026-01-21,139.192,14220.13,133.84,-5.63%,4.00%,9.943,10.23%,8.90
