序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-02-13,138.641,7199.79,108.87,-32.74%,27.34%,2.973,17.20%,9.45
2,2026-02-12,139.606,29572.50,109.22,-33.83%,27.82%,2.973,70.39%,9.48
3,2026-02-11,137.900,2874.87,105.76,-31.35%,30.39%,2.973,6.97%,9.18
4,2026-02-10,138.818,4953.24,106.45,-32.39%,30.40%,2.973,11.95%,9.24
5,2026-02-09,139.043,6951.12,106.45,-32.49%,30.62%,2.973,16.90%,9.24
6,2026-02-06,135.574,4022.21,101.73,-27.35%,33.27%,2.973,9.98%,8.83
7,2026-02-05,134.570,2887.07,100.81,-25.83%,33.49%,2.973,7.22%,8.75
8,2026-02-04,135.512,3196.99,102.65,-26.95%,32.01%,2.973,7.94%,8.91
9,2026-02-03,136.421,6863.19,104.15,-28.00%,30.99%,2.973,17.10%,9.04
10,2026-02-02,132.176,4751.87,102.42,-22.12%,29.05%,2.973,11.97%,8.89
11,2026-01-30,134.781,4763.88,102.07,-25.24%,32.04%,2.973,11.83%,8.86
12,2026-01-29,135.466,4552.10,100.00,-26.00%,35.47%,2.973,11.20%,8.68
13,2026-01-28,137.399,4631.55,102.42,-28.32%,34.15%,2.973,11.39%,8.89
14,2026-01-27,136.246,3655.28,102.07,-26.71%,33.48%,2.973,9.10%,8.86
15,2026-01-26,135.691,4397.37,101.61,-25.86%,33.54%,2.973,10.87%,8.82
16,2026-01-23,136.032,2206.85,100.81,-25.88%,34.94%,2.973,5.47%,8.75
17,2026-01-22,135.181,1737.48,99.31,-24.67%,36.12%,2.973,4.33%,8.62
18,2026-01-21,134.432,2220.67,98.96,-23.61%,35.84%,2.973,5.58%,8.59
19,2026-01-20,133.523,2833.39,97.58,-22.34%,36.83%,2.973,7.11%,8.47
20,2026-01-19,135.870,2324.44,101.04,-25.13%,34.48%,2.973,5.77%,8.77
21,2026-01-16,135.419,2761.95,100.81,-24.20%,34.34%,2.973,6.87%,8.75
22,2026-01-15,134.656,2865.55,100.35,-23.16%,34.19%,2.973,7.15%,8.71
23,2026-01-14,136.405,6700.87,102.30,-25.13%,33.33%,2.973,16.55%,8.88
24,2026-01-13,134.870,2798.99,100.23,-23.18%,34.56%,2.973,6.91%,8.70
25,2026-01-12,137.318,5030.12,103.23,-25.93%,33.03%,2.973,12.36%,8.96
26,2026-01-09,135.228,2910.08,101.61,-23.13%,33.08%,2.973,7.25%,8.82
27,2026-01-08,134.548,3488.07,100.23,-22.22%,34.24%,2.973,8.68%,8.70
28,2026-01-07,134.806,4116.94,100.58,-22.41%,34.03%,2.973,10.25%,8.73
29,2026-01-06,134.999,2876.31,99.77,-22.53%,35.31%,2.973,7.19%,8.66
30,2026-01-05,134.016,2816.05,99.54,-21.28%,34.64%,2.973,7.09%,8.64
