序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-03-20,133.714,9951.59,108.20,-6.81%,23.58%,9.101,8.09%,18.61
2,2026-03-19,136.292,10925.27,112.15,-7.74%,21.53%,9.101,8.75%,19.29
3,2026-03-18,140.486,9384.90,119.71,-9.18%,17.36%,9.101,7.42%,20.59
4,2026-03-17,138.389,13209.17,119.77,-8.45%,15.55%,9.101,10.42%,20.60
5,2026-03-16,140.120,14253.67,124.24,-9.04%,12.78%,9.101,11.23%,21.37
6,2026-03-13,139.981,17883.36,128.84,-8.95%,8.65%,9.101,13.93%,22.16
7,2026-03-12,141.299,9704.05,122.85,-9.38%,15.02%,9.101,7.52%,21.13
8,2026-03-11,142.853,8117.40,123.26,-9.89%,15.90%,9.101,6.26%,21.20
9,2026-03-10,142.305,7770.36,121.92,-9.69%,16.72%,9.101,6.02%,20.97
10,2026-03-09,141.220,14272.19,122.56,-9.32%,15.23%,9.101,11.18%,21.08
11,2026-03-06,142.928,13778.95,127.33,-9.84%,12.25%,9.101,10.69%,21.90
12,2026-03-05,141.645,9484.16,121.98,-9.41%,16.12%,9.101,7.38%,20.98
13,2026-03-04,141.303,15267.48,125.00,-9.28%,13.04%,9.101,11.96%,21.50
14,2026-03-03,141.230,16496.82,125.58,-9.25%,12.46%,9.101,12.89%,21.60
15,2026-03-02,141.489,23735.67,130.47,-9.32%,8.45%,9.101,18.29%,22.44
16,2026-02-27,143.709,17724.87,134.01,-10.00%,7.24%,9.101,13.53%,23.05
17,2026-02-26,143.224,12048.18,128.78,-9.83%,11.22%,9.101,9.17%,22.15
18,2026-02-25,144.521,27488.40,128.49,-10.24%,12.48%,9.101,20.71%,22.10
19,2026-02-24,148.020,19592.90,126.86,-11.31%,16.68%,9.101,14.56%,21.82
20,2026-02-13,146.457,6374.55,118.95,-10.21%,23.12%,9.101,4.79%,20.46
21,2026-02-12,145.902,5825.30,118.72,-10.02%,22.89%,9.101,4.39%,20.42
22,2026-02-11,146.558,7130.65,120.47,-10.21%,21.66%,9.101,5.34%,20.72
23,2026-02-10,145.080,8063.67,118.78,-9.74%,22.14%,9.101,6.08%,20.43
24,2026-02-09,146.841,6967.09,119.83,-10.28%,22.55%,9.101,5.25%,20.61
25,2026-02-06,144.188,9703.51,117.73,-9.41%,22.47%,9.101,7.39%,20.25
26,2026-02-05,142.605,8664.51,116.74,-8.89%,22.15%,9.101,6.69%,20.08
27,2026-02-04,143.632,8770.86,118.49,-9.21%,21.22%,9.101,6.74%,20.38
28,2026-02-03,144.243,15455.31,119.48,-9.39%,20.73%,9.101,11.87%,20.55
29,2026-02-02,141.649,14184.68,118.61,-8.55%,19.43%,9.101,10.90%,20.40
30,2026-01-30,146.770,13663.04,125.52,-10.12%,16.93%,9.101,10.29%,21.59
