序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-01-20,161.000,4297.26,124.04,-7.61%,29.80%,2.919,9.10%,16.46
2,2026-01-19,162.300,2737.51,122.83,-7.80%,32.13%,2.919,5.77%,16.30
3,2026-01-16,161.911,3756.83,121.70,-7.73%,33.04%,2.919,7.92%,16.15
4,2026-01-15,162.277,8123.66,122.83,-7.78%,32.11%,2.919,17.21%,16.30
5,2026-01-14,160.992,10585.92,122.16,-7.58%,31.79%,2.919,22.17%,16.21
6,2026-01-13,163.307,14519.57,122.31,-7.92%,33.52%,2.919,30.06%,16.23
7,2026-01-12,164.180,28415.25,121.10,-8.05%,35.57%,2.919,59.04%,16.07
8,2026-01-09,159.750,3935.25,119.89,-7.36%,33.24%,2.919,8.46%,15.91
9,2026-01-08,159.001,3950.84,120.27,-7.23%,32.20%,2.919,8.45%,15.96
10,2026-01-07,159.560,7677.67,120.72,-7.32%,32.17%,2.919,16.52%,16.02
11,2026-01-06,156.800,3800.50,119.29,-6.88%,31.44%,2.919,8.29%,15.83
12,2026-01-05,156.542,13913.38,120.72,-6.83%,29.67%,2.919,30.53%,16.02
13,2025-12-31,152.423,1499.55,116.65,-6.14%,30.66%,2.919,3.38%,15.48
14,2025-12-30,152.400,2102.37,117.71,-6.13%,29.47%,2.919,4.73%,15.62
15,2025-12-29,152.600,2321.27,118.16,-6.16%,29.15%,2.919,5.21%,15.68
16,2025-12-26,152.835,3055.83,117.63,-6.19%,29.92%,2.919,6.82%,15.61
17,2025-12-25,154.000,3214.67,119.14,-6.37%,29.26%,2.919,7.16%,15.81
18,2025-12-24,153.100,3962.31,117.63,-6.22%,30.15%,2.919,8.88%,15.61
19,2025-12-23,152.900,16425.06,119.74,-6.19%,27.69%,2.919,36.17%,15.89
20,2025-12-22,154.214,4494.58,122.31,-6.39%,26.09%,2.919,9.98%,16.23
21,2025-12-19,153.500,4947.30,119.67,-6.27%,28.27%,2.919,11.11%,15.88
22,2025-12-18,150.900,2258.68,115.30,-5.84%,30.88%,2.919,5.13%,15.30
23,2025-12-17,150.200,2234.84,114.47,-5.72%,31.21%,2.919,5.13%,15.19
24,2025-12-16,148.899,2476.12,113.56,-5.50%,31.11%,2.919,5.67%,15.07
25,2025-12-15,150.850,1953.48,117.56,-5.82%,28.32%,2.919,4.43%,15.60
26,2025-12-12,152.019,3841.43,120.35,-6.00%,26.32%,2.919,8.64%,15.97
27,2025-12-11,152.403,4407.66,119.82,-6.05%,27.19%,2.919,9.87%,15.90
28,2025-12-10,154.200,3618.39,121.78,-6.34%,26.62%,2.919,8.04%,16.16
29,2025-12-09,155.320,11877.52,127.05,-6.51%,22.25%,2.919,25.90%,16.86
30,2025-12-08,155.300,5151.07,126.38,-6.50%,22.89%,2.919,11.33%,16.77
