序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-04-21,124.902,4362.29,72.27,-8.72%,72.83%,7.997,4.37%,15.09
2,2026-04-20,125.428,5193.95,71.74,-9.01%,74.83%,7.997,5.18%,14.98
3,2026-04-17,124.366,3974.63,70.50,-8.32%,76.41%,7.997,4.00%,14.72
4,2026-04-16,123.310,4521.74,68.77,-7.67%,79.30%,7.997,4.60%,14.36
5,2026-04-15,122.161,4400.12,68.20,-6.95%,79.12%,7.997,4.50%,14.24
6,2026-04-14,121.647,2847.88,67.05,-6.61%,81.43%,7.997,2.93%,14.00
7,2026-04-13,121.694,2529.71,67.43,-6.63%,80.47%,7.997,2.59%,14.08
8,2026-04-10,122.486,3749.83,67.29,-7.07%,82.03%,7.997,3.81%,14.05
9,2026-04-09,122.783,5171.04,67.05,-7.24%,83.12%,7.997,5.25%,14.00
10,2026-04-08,123.820,6176.87,68.30,-7.84%,81.30%,7.997,6.28%,14.26
11,2026-04-07,120.224,2541.48,66.76,-5.63%,80.08%,7.997,2.64%,13.94
12,2026-04-03,120.011,2673.43,65.61,-5.45%,82.91%,7.997,2.78%,13.70
13,2026-04-02,120.131,2959.14,67.48,-5.52%,78.02%,7.997,3.08%,14.09
14,2026-04-01,120.732,4161.73,67.77,-5.88%,78.15%,7.997,4.33%,14.15
15,2026-03-31,118.864,5104.38,66.24,-4.70%,79.46%,7.997,5.37%,13.83
16,2026-03-30,118.494,5528.96,67.29,-4.46%,76.10%,7.997,5.84%,14.05
17,2026-03-27,119.058,3807.78,66.38,-4.79%,79.36%,7.997,4.00%,13.86
18,2026-03-26,118.830,4957.24,65.37,-4.63%,81.77%,7.997,5.21%,13.65
19,2026-03-25,119.389,3769.26,65.71,-4.97%,81.69%,7.997,3.95%,13.72
20,2026-03-24,118.250,3759.82,64.70,-4.25%,82.76%,7.997,4.01%,13.51
21,2026-03-23,116.188,4570.44,63.08,-2.93%,84.21%,7.997,4.91%,13.17
22,2026-03-20,117.492,4105.88,68.34,-3.74%,71.92%,7.997,4.33%,14.27
23,2026-03-19,118.946,4012.64,70.50,-4.64%,68.72%,7.997,4.21%,14.72
24,2026-03-18,121.003,4744.16,72.13,-5.87%,67.77%,7.997,4.94%,15.06
25,2026-03-17,120.261,4694.56,71.98,-5.42%,67.07%,7.997,4.83%,15.03
26,2026-03-16,122.487,5024.20,72.94,-6.72%,67.93%,7.997,5.12%,15.23
27,2026-03-13,122.988,4554.29,73.99,-6.96%,66.21%,7.997,4.61%,15.45
28,2026-03-12,123.633,6716.33,73.56,-7.32%,68.06%,7.997,6.76%,15.36
29,2026-03-11,125.049,3385.52,73.42,-8.09%,70.32%,7.997,3.39%,15.33
30,2026-03-10,125.037,5446.71,74.28,-8.07%,68.33%,7.997,5.45%,15.51
