序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-02-13,154.300,11752.41,125.27,-10.22%,23.17%,7.700,9.95%,20.67
2,2026-02-12,153.146,8943.74,126.67,-9.93%,20.90%,7.700,7.57%,20.90
3,2026-02-11,153.628,25816.91,125.58,-10.04%,22.34%,7.700,21.64%,20.72
4,2026-02-10,150.386,8239.01,120.97,-9.23%,24.32%,7.700,7.14%,19.96
5,2026-02-09,149.130,8520.99,121.39,-8.91%,22.85%,7.700,7.45%,20.03
6,2026-02-06,146.962,4775.64,119.39,-8.33%,23.09%,7.700,4.21%,19.70
7,2026-02-05,146.084,4950.03,117.94,-8.09%,23.86%,7.700,4.41%,19.46
8,2026-02-04,145.854,8453.45,118.79,-8.02%,22.79%,7.700,7.49%,19.60
9,2026-02-03,148.299,14045.26,120.06,-8.64%,23.52%,7.700,12.54%,19.81
10,2026-02-02,142.463,14831.18,119.52,-7.11%,19.20%,7.700,13.46%,19.72
11,2026-01-30,145.226,14957.03,121.88,-7.82%,19.16%,7.700,13.42%,20.11
12,2026-01-29,145.383,11721.24,120.91,-7.85%,20.24%,7.700,10.43%,19.95
13,2026-01-28,147.942,12637.54,127.52,-8.49%,16.02%,7.700,11.12%,21.04
14,2026-01-27,150.300,19769.07,134.55,-9.07%,11.71%,7.700,17.20%,22.20
15,2026-01-26,153.116,23340.12,136.49,-9.75%,12.19%,7.700,19.47%,22.52
16,2026-01-23,154.599,14652.84,140.91,-10.07%,9.72%,7.700,12.33%,23.25
17,2026-01-22,153.203,18773.25,134.12,-9.73%,14.23%,7.700,15.96%,22.13
18,2026-01-21,150.392,6114.01,129.39,-9.04%,16.23%,7.700,5.31%,21.35
19,2026-01-20,148.279,5932.94,125.46,-8.51%,18.19%,7.700,5.19%,20.70
20,2026-01-19,149.090,7958.40,125.94,-8.70%,18.38%,7.700,6.95%,20.78
21,2026-01-16,147.754,6164.66,123.58,-8.34%,19.57%,7.700,5.42%,20.39
22,2026-01-15,147.947,5120.77,123.33,-8.38%,19.96%,7.700,4.52%,20.35
23,2026-01-14,147.496,9035.00,122.85,-8.26%,20.06%,7.700,7.93%,20.27
24,2026-01-13,148.180,8853.03,122.73,-8.42%,20.74%,7.700,7.71%,20.25
25,2026-01-12,149.236,11536.49,121.39,-8.67%,22.94%,7.700,10.04%,20.03
26,2026-01-09,145.359,3792.32,116.30,-7.68%,24.98%,7.700,3.39%,19.19
27,2026-01-08,145.029,4520.05,115.09,-7.59%,26.01%,7.700,4.04%,18.99
28,2026-01-07,144.990,5191.32,115.09,-7.57%,25.98%,7.700,4.65%,18.99
29,2026-01-06,144.521,7933.62,116.36,-7.44%,24.20%,7.700,7.17%,19.20
30,2026-01-05,141.719,6033.27,116.30,-6.71%,21.85%,7.700,5.52%,19.19
