序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-03-20,130.416,4354.67,93.80,-2.32%,39.04%,4.541,7.30%,14.52
2,2026-03-19,131.650,3819.12,96.38,-2.57%,36.59%,4.541,6.36%,14.92
3,2026-03-18,134.190,4683.89,99.10,-3.08%,35.41%,4.541,7.75%,15.34
4,2026-03-17,132.929,3561.98,98.84,-2.83%,34.49%,4.541,5.86%,15.30
5,2026-03-16,135.505,4621.04,100.90,-3.33%,34.29%,4.541,7.57%,15.62
6,2026-03-13,134.602,4077.08,100.07,-3.15%,34.52%,4.541,6.63%,15.49
7,2026-03-12,136.013,3652.05,100.78,-3.42%,34.97%,4.541,5.88%,15.60
8,2026-03-11,137.197,3718.42,100.52,-3.65%,36.49%,4.541,5.96%,15.56
9,2026-03-10,137.922,5487.55,101.87,-3.78%,35.39%,4.541,8.76%,15.77
10,2026-03-09,136.730,6320.46,101.29,-3.55%,34.99%,4.541,10.19%,15.68
11,2026-03-06,138.373,6566.73,103.75,-3.86%,33.38%,4.541,10.54%,16.06
12,2026-03-05,137.500,6854.62,101.16,-3.69%,35.92%,4.541,10.91%,15.66
13,2026-03-04,138.291,14824.25,104.52,-3.83%,32.31%,4.541,23.65%,16.18
14,2026-03-03,141.000,27267.10,116.15,-4.33%,21.39%,4.541,42.06%,17.98
15,2026-03-02,140.990,8147.06,110.14,-4.33%,28.01%,4.541,12.69%,17.05
16,2026-02-27,140.718,3540.83,109.50,-4.27%,28.51%,4.541,5.54%,16.95
17,2026-02-26,141.192,6028.02,108.66,-4.35%,29.94%,4.541,9.34%,16.82
18,2026-02-25,140.880,5892.24,105.94,-4.29%,32.98%,4.541,9.19%,16.40
19,2026-02-24,140.500,2545.32,104.78,-4.22%,34.09%,4.541,3.99%,16.22
20,2026-02-13,139.568,1821.42,104.07,-4.02%,34.11%,4.541,2.87%,16.11
21,2026-02-12,139.498,2361.99,104.01,-4.00%,34.13%,4.541,3.73%,16.10
22,2026-02-11,139.950,2970.66,105.17,-4.08%,33.07%,4.541,4.67%,16.28
23,2026-02-10,139.662,2858.48,105.23,-4.03%,32.72%,4.541,4.50%,16.29
24,2026-02-09,139.395,3003.03,105.10,-3.97%,32.63%,4.541,4.76%,16.27
25,2026-02-06,138.533,2888.87,104.39,-3.81%,32.70%,4.541,4.60%,16.16
26,2026-02-05,137.757,2970.94,104.01,-3.66%,32.45%,4.541,4.77%,16.10
27,2026-02-04,137.679,3679.52,103.88,-3.64%,32.54%,4.541,5.90%,16.08
28,2026-02-03,138.207,5879.28,103.23,-3.74%,33.88%,4.541,9.44%,15.98
29,2026-02-02,135.205,3075.73,103.04,-3.18%,31.22%,4.541,4.96%,15.95
30,2026-01-30,137.982,2838.04,104.65,-3.69%,31.85%,4.541,4.51%,16.20
