序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-05-21,156.200,52857.35,157.11,-65.03%,-0.58%,4.644,69.82%,12.05
2,2026-05-20,170.411,61507.70,170.54,-77.49%,-0.07%,4.644,76.74%,13.08
3,2026-05-19,173.300,74535.87,173.79,-79.35%,-0.28%,4.780,90.69%,13.33
4,2026-05-18,170.297,73302.38,170.80,-76.47%,-0.29%,4.907,87.53%,13.10
5,2026-05-15,174.000,78653.07,172.49,-78.06%,0.88%,5.285,82.69%,13.23
6,2026-05-14,187.578,143208.40,185.79,-87.25%,0.96%,5.321,140.10%,14.25
7,2026-05-13,195.400,315029.40,196.48,-91.68%,-0.55%,5.545,301.10%,15.07
8,2026-05-12,183.500,131184.49,180.57,-83.53%,1.62%,5.655,122.03%,13.85
9,2026-05-11,192.550,186353.53,193.35,-88.91%,-0.41%,5.658,168.01%,14.83
10,2026-05-08,211.500,293751.53,212.52,-97.86%,-0.48%,6.168,220.90%,16.30
11,2026-05-07,218.700,461971.87,214.08,-100.78%,2.16%,6.338,354.83%,16.42
12,2026-05-06,195.099,408333.21,194.65,-87.96%,0.23%,8.142,262.22%,14.93
13,2026-04-30,173.505,140183.52,176.92,-71.45%,-1.93%,8.813,88.64%,13.57
14,2026-04-29,184.445,334256.22,183.96,-78.36%,0.26%,9.028,194.92%,14.11
15,2026-04-28,191.000,484656.10,184.88,-81.90%,3.31%,9.030,290.72%,14.18
16,2026-04-27,168.700,75593.91,168.06,-66.85%,0.38%,9.047,49.98%,12.89
17,2026-04-24,167.000,133040.22,168.84,-64.55%,-1.09%,9.049,86.95%,12.95
18,2026-04-23,182.112,185951.97,179.01,-74.50%,1.73%,9.489,108.55%,13.73
19,2026-04-22,178.600,275470.97,177.97,-71.90%,0.36%,9.489,168.53%,13.65
20,2026-04-21,174.500,108431.74,175.36,-68.83%,-0.49%,9.798,64.29%,13.45
21,2026-04-20,182.300,247591.70,183.83,-73.49%,-0.83%,10.613,128.51%,14.10
22,2026-04-17,181.700,393516.92,182.53,-72.02%,-0.45%,11.306,195.44%,14.00
23,2026-04-16,180.000,462249.59,170.40,-70.62%,5.63%,12.300,215.29%,13.07
24,2026-04-15,153.030,159916.83,154.89,-50.81%,-1.20%,12.326,84.90%,11.88
25,2026-04-14,150.480,386479.00,152.41,-48.37%,-1.27%,13.375,190.83%,11.69
26,2026-04-13,138.276,56101.68,138.59,-36.59%,-0.23%,14.734,27.26%,10.63
27,2026-04-10,138.869,98808.43,133.51,-36.66%,4.02%,14.760,47.70%,10.24
28,2026-04-09,133.741,13022.62,123.86,-31.15%,7.98%,14.760,6.56%,9.50
29,2026-04-08,133.778,15699.04,122.16,-31.04%,9.51%,14.760,7.99%,9.37
30,2026-04-07,130.990,14704.09,119.82,-27.85%,9.32%,14.760,7.59%,9.19
